,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,exponential,7,7,5,1,12,1.8,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-1-12-1.8
1,logarithmic,exponential,7,7,5,1,12,2.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-1-12-2.0
2,logarithmic,exponential,7,7,5,1,15,1.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-1-15-1.0
3,logarithmic,exponential,7,7,5,1,15,1.2,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-1-15-1.2
4,logarithmic,exponential,7,7,5,1,15,1.4,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-1-15-1.4
5,logarithmic,exponential,7,7,5,1,15,1.6,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-1-15-1.6
6,logarithmic,exponential,7,7,5,1,15,1.8,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-1-15-1.8
7,logarithmic,exponential,7,7,5,1,15,2.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-1-15-2.0
8,logarithmic,exponential,7,7,5,2,6,1.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-6-1.0
9,logarithmic,exponential,7,7,5,2,6,1.2,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-6-1.2
10,logarithmic,exponential,7,7,5,2,6,1.4,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-6-1.4
11,logarithmic,exponential,7,7,5,2,6,1.6,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-6-1.6
12,logarithmic,exponential,7,7,5,2,6,1.8,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-6-1.8
13,logarithmic,exponential,7,7,5,2,6,2.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-6-2.0
14,logarithmic,exponential,7,7,5,2,9,1.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-9-1.0
15,logarithmic,exponential,7,7,5,2,9,1.2,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-9-1.2
16,logarithmic,exponential,7,7,5,2,9,1.4,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-9-1.4
17,logarithmic,exponential,7,7,5,2,9,1.6,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-9-1.6
18,logarithmic,exponential,7,7,5,2,9,1.8,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-9-1.8
19,logarithmic,exponential,7,7,5,2,9,2.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-9-2.0
20,logarithmic,exponential,7,7,5,2,12,1.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-12-1.0
21,logarithmic,exponential,7,7,5,2,12,1.2,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-12-1.2
22,logarithmic,exponential,7,7,5,2,12,1.4,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-12-1.4
23,logarithmic,exponential,7,7,5,2,12,1.6,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-12-1.6
24,logarithmic,exponential,7,7,5,2,12,1.8,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-12-1.8
25,logarithmic,exponential,7,7,5,2,12,2.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-12-2.0
26,logarithmic,exponential,7,7,5,2,15,1.0,0,0.0,0.0,0.0,10000.0,logarithmic-7-7-5-2-15-1.0
