,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,exponential,7,13,9,3,9,1.4,89,0.48825710754017304,-0.35980670293611056,2.423076923076923,13364.860000000013,logarithmic-7-13-9-3-9-1.4
1,logarithmic,exponential,7,13,9,3,9,1.6,92,0.49938195302843014,-0.3586633319074002,2.2857142857142856,13149.81000000002,logarithmic-7-13-9-3-9-1.6
2,logarithmic,exponential,7,13,9,3,9,1.8,96,0.5100123609394314,-0.3799526030280529,2.310344827586207,13253.000000000004,logarithmic-7-13-9-3-9-1.8
3,logarithmic,exponential,7,13,9,3,9,2.0,97,0.5211372064276885,-0.3799526030280529,2.2333333333333334,13864.869999999997,logarithmic-7-13-9-3-9-2.0
4,logarithmic,exponential,7,13,9,3,12,1.0,86,0.45315203955500616,-0.3921089028099634,1.9655172413793103,10521.380000000003,logarithmic-7-13-9-3-12-1.0
5,logarithmic,exponential,7,13,9,3,12,1.2,86,0.4766378244746601,-0.3635823642673371,2.44,14073.220000000018,logarithmic-7-13-9-3-12-1.2
6,logarithmic,exponential,7,13,9,3,12,1.4,89,0.4877626699629172,-0.35980670293611056,2.423076923076923,13234.110000000013,logarithmic-7-13-9-3-12-1.4
7,logarithmic,exponential,7,13,9,3,12,1.6,91,0.5003708281829419,-0.3639112912044414,2.3703703703703702,13414.890000000025,logarithmic-7-13-9-3-12-1.6
8,logarithmic,exponential,7,13,9,3,12,1.8,92,0.5144622991347343,-0.3799526030280529,2.5384615384615383,14230.400000000005,logarithmic-7-13-9-3-12-1.8
9,logarithmic,exponential,7,13,9,3,12,2.0,96,0.5255871446229914,-0.35644832391605047,2.310344827586207,15215.060000000003,logarithmic-7-13-9-3-12-2.0
10,logarithmic,exponential,7,13,9,3,15,1.0,85,0.4679851668726823,-0.3793612343858124,2.269230769230769,12515.410000000005,logarithmic-7-13-9-3-15-1.0
11,logarithmic,exponential,7,13,9,3,15,1.2,86,0.4796044499381953,-0.3654422011510696,2.44,13853.840000000004,logarithmic-7-13-9-3-15-1.2
12,logarithmic,exponential,7,13,9,3,15,1.4,88,0.49048207663782445,-0.31307458330818294,2.52,15203.780000000015,logarithmic-7-13-9-3-15-1.4
13,logarithmic,exponential,7,13,9,3,15,1.6,90,0.5023485784919653,-0.3639112912044414,2.4615384615384617,13282.250000000013,logarithmic-7-13-9-3-15-1.6
14,logarithmic,exponential,7,13,9,3,15,1.8,94,0.5174289245982695,-0.39132420211160607,2.4814814814814814,14533.140000000014,logarithmic-7-13-9-3-15-1.8
15,logarithmic,exponential,7,13,9,3,15,2.0,94,0.5265760197775031,-0.35644832391605047,2.2413793103448274,13677.800000000001,logarithmic-7-13-9-3-15-2.0
16,logarithmic,exponential,7,13,9,4,6,1.0,49,0.3292954264524104,-0.19953883818456594,1.7222222222222223,12225.390000000007,logarithmic-7-13-9-4-6-1.0
