,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,logarithmic,5,7,7,1,9,1.4,196,0.546353522867738,-0.2164043473129699,3.0833333333333335,38416.640000000065,logarithmic-5-7-7-1-9-1.4
1,logarithmic,logarithmic,5,7,7,1,9,1.6,199,0.5547589616810877,-0.25998190407730437,2.98,34227.90000000007,logarithmic-5-7-7-1-9-1.6
2,logarithmic,logarithmic,5,7,7,1,9,1.8,202,0.5718170580964154,-0.3237475010818215,2.9607843137254903,31338.450000000033,logarithmic-5-7-7-1-9-1.8
3,logarithmic,logarithmic,5,7,7,1,9,2.0,201,0.5779975278121138,-0.3637716766623393,3.02,30041.46000000004,logarithmic-5-7-7-1-9-2.0
4,logarithmic,logarithmic,5,7,7,1,12,1.0,186,0.5181705809641532,-0.21129952169642502,2.9574468085106385,30973.820000000036,logarithmic-5-7-7-1-12-1.0
5,logarithmic,logarithmic,5,7,7,1,12,1.2,188,0.5334981458590853,-0.22200320297904028,3.0869565217391304,34135.980000000076,logarithmic-5-7-7-1-12-1.2
6,logarithmic,logarithmic,5,7,7,1,12,1.4,194,0.5478368355995056,-0.1755347416681863,3.217391304347826,41928.83000000005,logarithmic-5-7-7-1-12-1.4
7,logarithmic,logarithmic,5,7,7,1,12,1.6,200,0.5587144622991347,-0.27104759656821176,3.0,35986.09000000004,logarithmic-5-7-7-1-12-1.6
8,logarithmic,logarithmic,5,7,7,1,12,1.8,203,0.5782447466007417,-0.39801302477281747,3.06,29901.170000000035,logarithmic-5-7-7-1-12-1.8
9,logarithmic,logarithmic,5,7,7,1,12,2.0,203,0.5839307787391842,-0.4254215527446078,2.980392156862745,28460.590000000055,logarithmic-5-7-7-1-12-2.0
10,logarithmic,logarithmic,5,7,7,1,15,1.0,182,0.5236093943139679,-0.22134028972668876,3.1363636363636362,30518.360000000044,logarithmic-5-7-7-1-15-1.0
11,logarithmic,logarithmic,5,7,7,1,15,1.2,188,0.5399258343634116,-0.17583015942614585,3.0869565217391304,36230.710000000094,logarithmic-5-7-7-1-15-1.2
12,logarithmic,logarithmic,5,7,7,1,15,1.4,193,0.5493201483312732,-0.1797964687237594,3.1956521739130435,39043.00000000005,logarithmic-5-7-7-1-15-1.4
13,logarithmic,logarithmic,5,7,7,1,15,1.6,198,0.5666254635352287,-0.23295189130478372,3.125,36216.24000000005,logarithmic-5-7-7-1-15-1.6
14,logarithmic,logarithmic,5,7,7,1,15,1.8,204,0.5812113720642769,-0.3986828643401855,3.0,28448.730000000018,logarithmic-5-7-7-1-15-1.8
15,logarithmic,logarithmic,5,7,7,1,15,2.0,204,0.5918417799752781,-0.4885237820937181,2.923076923076923,24844.38000000006,logarithmic-5-7-7-1-15-2.0
16,logarithmic,logarithmic,5,7,7,2,6,1.0,150,0.49295426452410385,-0.3348674350918005,2.125,19085.799999999977,logarithmic-5-7-7-2-6-1.0
17,logarithmic,logarithmic,5,7,7,2,6,1.2,150,0.5090234857849196,-0.3190560456827557,2.3333333333333335,22806.81000000001,logarithmic-5-7-7-2-6-1.2
18,logarithmic,logarithmic,5,7,7,2,6,1.4,155,0.523114956736712,-0.30016097922796325,2.4444444444444446,24580.972699999984,logarithmic-5-7-7-2-6-1.4
19,logarithmic,logarithmic,5,7,7,2,6,1.6,159,0.5354758961681088,-0.25879616331663824,2.2448979591836733,26843.58179999999,logarithmic-5-7-7-2-6-1.6
20,logarithmic,logarithmic,5,7,7,2,6,1.8,165,0.5503090234857849,-0.3117126026266737,2.3,25607.352299999962,logarithmic-5-7-7-2-6-1.8
21,logarithmic,logarithmic,5,7,7,2,6,2.0,164,0.5663782447466007,-0.3284914412555673,2.3469387755102042,23326.592999999986,logarithmic-5-7-7-2-6-2.0
22,logarithmic,logarithmic,5,7,7,2,9,1.0,147,0.5040791100123609,-0.29756262865143435,2.340909090909091,21552.359999999986,logarithmic-5-7-7-2-9-1.0
23,logarithmic,logarithmic,5,7,7,2,9,1.2,152,0.5189122373300371,-0.27400273685859744,2.4545454545454546,25574.292499999985,logarithmic-5-7-7-2-9-1.2
24,logarithmic,logarithmic,5,7,7,2,9,1.4,156,0.5354758961681088,-0.231999601587957,2.391304347826087,26203.932099999955,logarithmic-5-7-7-2-9-1.4
25,logarithmic,logarithmic,5,7,7,2,9,1.6,159,0.5411619283065513,-0.231999601587957,2.3125,25254.86239999996,logarithmic-5-7-7-2-9-1.6
26,logarithmic,logarithmic,5,7,7,2,9,1.8,161,0.5626699629171817,-0.3468326242547563,2.3541666666666665,21733.673399999992,logarithmic-5-7-7-2-9-1.8
27,logarithmic,logarithmic,5,7,7,2,9,2.0,162,0.5698393077873919,-0.3983273808676846,2.375,20564.213799999994,logarithmic-5-7-7-2-9-2.0
28,logarithmic,logarithmic,5,7,7,2,12,1.0,149,0.5097651421508035,-0.2790584064021921,2.239130434782609,22710.969999999976,logarithmic-5-7-7-2-12-1.0
29,logarithmic,logarithmic,5,7,7,2,12,1.2,152,0.526823238566131,-0.27400273685859744,2.3777777777777778,23487.993000000017,logarithmic-5-7-7-2-12-1.2
30,logarithmic,logarithmic,5,7,7,2,12,1.4,156,0.538442521631644,-0.20984575762318777,2.466666666666667,26300.632099999984,logarithmic-5-7-7-2-12-1.4
31,logarithmic,logarithmic,5,7,7,2,12,1.6,160,0.5478368355995056,-0.2479531581268945,2.3333333333333335,25595.192399999974,logarithmic-5-7-7-2-12-1.6
32,logarithmic,logarithmic,5,7,7,2,12,1.8,161,0.5683559950556242,-0.43739737332631373,2.3541666666666665,19995.924099999982,logarithmic-5-7-7-2-12-1.8
33,logarithmic,logarithmic,5,7,7,2,12,2.0,162,0.5752781211372064,-0.42179029297514203,2.306122448979592,19087.714099999997,logarithmic-5-7-7-2-12-2.0
34,logarithmic,logarithmic,5,7,7,2,15,1.0,148,0.5189122373300371,-0.2744580516273502,2.2888888888888888,21017.870000000006,logarithmic-5-7-7-2-15-1.0
35,logarithmic,logarithmic,5,7,7,2,15,1.2,152,0.5339925834363412,-0.22038517907198454,2.3777777777777778,24728.72259999996,logarithmic-5-7-7-2-15-1.2
36,logarithmic,logarithmic,5,7,7,2,15,1.4,156,0.542150803461063,-0.23406849841346647,2.466666666666667,26126.372099999982,logarithmic-5-7-7-2-15-1.4
37,logarithmic,logarithmic,5,7,7,2,15,1.6,160,0.5597033374536465,-0.28292021798830413,2.404255319148936,24671.832699999974,logarithmic-5-7-7-2-15-1.6
38,logarithmic,logarithmic,5,7,7,2,15,1.8,163,0.5715698393077874,-0.43739737332631373,2.26,19077.344399999987,logarithmic-5-7-7-2-15-1.8
39,logarithmic,logarithmic,5,7,7,2,15,2.0,163,0.5854140914709518,-0.48497773161257285,2.26,17289.734799999984,logarithmic-5-7-7-2-15-2.0
40,logarithmic,logarithmic,5,7,7,3,6,1.0,53,0.43090234857849197,-0.38509162819749193,2.3125,12117.130000000001,logarithmic-5-7-7-3-6-1.0
41,logarithmic,logarithmic,5,7,7,3,6,1.2,56,0.44252163164400493,-0.3759955400416254,2.2941176470588234,14725.320000000007,logarithmic-5-7-7-3-6-1.2
42,logarithmic,logarithmic,5,7,7,3,6,1.4,56,0.45166872682323855,-0.3086065451872032,2.2941176470588234,15763.55,logarithmic-5-7-7-3-6-1.4
43,logarithmic,logarithmic,5,7,7,3,6,1.6,58,0.45859085290482077,-0.2586554689781984,2.2222222222222223,17947.550000000007,logarithmic-5-7-7-3-6-1.6
