,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,exponential,logarithmic,11,22,5,4,6,1.0,17,0.23930778739184178,-0.2826492456176558,3.25,12482.579999999996,exponential-11-22-5-4-6-1.0
1,exponential,logarithmic,11,22,5,4,6,1.2,17,0.24004944375772558,-0.27041212894675876,3.25,12710.909999999993,exponential-11-22-5-4-6-1.2
2,exponential,logarithmic,11,22,5,4,6,1.4,18,0.27713226205191593,-0.25770374569949506,3.5,12842.579999999996,exponential-11-22-5-4-6-1.4
3,exponential,logarithmic,11,22,5,4,6,1.6,18,0.2867737948084054,-0.24129481282572565,3.5,14542.239999999994,exponential-11-22-5-4-6-1.6
4,exponential,logarithmic,11,22,5,4,6,1.8,18,0.29320148331273177,-0.23278750226342396,3.5,13987.030000000002,exponential-11-22-5-4-6-1.8
5,exponential,logarithmic,11,22,5,4,6,2.0,18,0.2941903584672435,-0.23278750226342396,3.5,13864.670000000002,exponential-11-22-5-4-6-2.0
6,exponential,logarithmic,11,22,5,4,9,1.0,17,0.24004944375772558,-0.24808389810204512,3.25,13068.789999999992,exponential-11-22-5-4-9-1.0
7,exponential,logarithmic,11,22,5,4,9,1.2,17,0.2679851668726823,-0.25770374569949506,4.666666666666667,13012.229999999994,exponential-11-22-5-4-9-1.2
8,exponential,logarithmic,11,22,5,4,9,1.4,17,0.29171817058096416,-0.23278750226342396,4.666666666666667,14710.789999999999,exponential-11-22-5-4-9-1.4
9,exponential,logarithmic,11,22,5,4,9,1.6,17,0.29245982694684797,-0.23278750226342396,4.666666666666667,14649.789999999999,exponential-11-22-5-4-9-1.6
10,exponential,logarithmic,11,22,5,4,9,1.8,16,0.2956736711990111,-0.23278750226342396,7.0,14214.849999999997,exponential-11-22-5-4-9-1.8
11,exponential,logarithmic,11,22,5,4,9,2.0,17,0.2969097651421508,-0.23278750226342396,4.666666666666667,13761.489999999996,exponential-11-22-5-4-9-2.0
12,exponential,logarithmic,11,22,5,4,12,1.0,17,0.24054388133498145,-0.228557963812104,3.25,13424.159999999993,exponential-11-22-5-4-12-1.0
13,exponential,logarithmic,11,22,5,4,12,1.2,16,0.2684796044499382,-0.25770374569949506,4.333333333333333,12846.109999999997,exponential-11-22-5-4-12-1.2
14,exponential,logarithmic,11,22,5,4,12,1.4,16,0.2927070457354759,-0.23278750226342396,7.0,15240.3,exponential-11-22-5-4-12-1.4
15,exponential,logarithmic,11,22,5,4,12,1.6,17,0.2941903584672435,-0.23278750226342396,4.666666666666667,14487.919999999995,exponential-11-22-5-4-12-1.6
16,exponential,logarithmic,11,22,5,4,12,1.8,17,0.2993819530284302,-0.3206051821927655,4.666666666666667,12090.40999999999,exponential-11-22-5-4-12-1.8
17,exponential,logarithmic,11,22,5,4,12,2.0,18,0.3008652657601978,-0.3797238346233862,3.5,10834.429999999997,exponential-11-22-5-4-12-2.0
18,exponential,logarithmic,11,22,5,4,15,1.0,17,0.24276885043263288,-0.2105897395145167,3.25,13685.649999999992,exponential-11-22-5-4-15-1.0
19,exponential,logarithmic,11,22,5,4,15,1.2,15,0.2741656365883807,-0.23278750226342396,6.5,14197.579999999998,exponential-11-22-5-4-15-1.2
20,exponential,logarithmic,11,22,5,4,15,1.4,16,0.29369592088998764,-0.23278750226342396,7.0,14523.159999999993,exponential-11-22-5-4-15-1.4
21,exponential,logarithmic,11,22,5,4,15,1.6,17,0.29592088998763905,-0.23278750226342396,4.666666666666667,13694.749999999996,exponential-11-22-5-4-15-1.6
22,exponential,logarithmic,11,22,5,4,15,1.8,17,0.2993819530284302,-0.3206051821927655,4.666666666666667,12090.40999999999,exponential-11-22-5-4-15-1.8
23,exponential,logarithmic,11,22,5,4,15,2.0,19,0.30284301606922126,-0.44800055666387556,3.75,9678.61,exponential-11-22-5-4-15-2.0
