,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,simple,logarithmic,7,22,7,1,6,1.0,86,0.45859085290482077,-0.46848088277407374,1.8666666666666667,12912.109999999986,simple-7-22-7-1-6-1.0
1,simple,logarithmic,7,22,7,1,6,1.2,83,0.48603213844252163,-0.45964727085018997,2.608695652173913,14723.24000000001,simple-7-22-7-1-6-1.2
2,simple,logarithmic,7,22,7,1,6,1.4,84,0.4969097651421508,-0.412722398158121,2.5,15492.440000000004,simple-7-22-7-1-6-1.4
3,simple,logarithmic,7,22,7,1,6,1.6,87,0.5085290482076638,-0.35887083089970245,2.48,16347.510000000002,simple-7-22-7-1-6-1.6
4,simple,logarithmic,7,22,7,1,6,1.8,88,0.5176761433868974,-0.4340499372167837,2.3846153846153846,14335.029999999999,simple-7-22-7-1-6-1.8
5,simple,logarithmic,7,22,7,1,6,2.0,89,0.5278121137206427,-0.40357730373323497,2.423076923076923,15812.849999999999,simple-7-22-7-1-6-2.0
6,simple,logarithmic,7,22,7,1,9,1.0,77,0.4543881334981459,-0.4165607895055272,2.347826086956522,14473.13999999999,simple-7-22-7-1-9-1.0
7,simple,logarithmic,7,22,7,1,9,1.2,79,0.47639060568603214,-0.4031057598019519,2.761904761904762,15649.77,simple-7-22-7-1-9-1.2
8,simple,logarithmic,7,22,7,1,9,1.4,80,0.49147095179233624,-0.3117780599896764,2.6363636363636362,17921.93999999998,simple-7-22-7-1-9-1.4
9,simple,logarithmic,7,22,7,1,9,1.6,79,0.49962917181705807,-0.3784666963167777,2.761904761904762,16396.21,simple-7-22-7-1-9-1.6
10,simple,logarithmic,7,22,7,1,9,1.8,83,0.5107540173053152,-0.4749715555412666,2.4583333333333335,13296.65999999999,simple-7-22-7-1-9-1.8
11,simple,logarithmic,7,22,7,1,9,2.0,88,0.522867737948084,-0.44016214681091637,2.142857142857143,14283.340000000002,simple-7-22-7-1-9-2.0
12,simple,logarithmic,7,22,7,1,12,1.0,73,0.4519159456118665,-0.40001192230217886,2.8421052631578947,15941.399999999987,simple-7-22-7-1-12-1.0
13,simple,logarithmic,7,22,7,1,12,1.2,77,0.47243510506798514,-0.39152971351920024,2.85,16288.849999999986,simple-7-22-7-1-12-1.2
14,simple,logarithmic,7,22,7,1,12,1.4,77,0.4877626699629172,-0.362956651895196,2.6666666666666665,18523.850000000002,simple-7-22-7-1-12-1.4
15,simple,logarithmic,7,22,7,1,12,1.6,80,0.4991347342398022,-0.4028949939538783,2.6363636363636362,15480.089999999998,simple-7-22-7-1-12-1.6
16,simple,logarithmic,7,22,7,1,12,1.8,81,0.5112484548825711,-0.4962687300285966,2.375,13219.539999999995,simple-7-22-7-1-12-1.8
17,simple,logarithmic,7,22,7,1,12,2.0,82,0.5179233621755254,-0.4876112548962872,2.727272727272727,13878.029999999999,simple-7-22-7-1-12-2.0
18,simple,logarithmic,7,22,7,1,15,1.0,72,0.4546353522867738,-0.3876420889296976,2.789473684210526,16301.59999999999,simple-7-22-7-1-15-1.0
19,simple,logarithmic,7,22,7,1,15,1.2,74,0.47515451174289247,-0.3542777429478284,2.8947368421052633,16812.929999999986,simple-7-22-7-1-15-1.2
20,simple,logarithmic,7,22,7,1,15,1.4,77,0.48553770086526576,-0.3655019174333723,2.6666666666666665,16954.49999999999,simple-7-22-7-1-15-1.4
21,simple,logarithmic,7,22,7,1,15,1.6,81,0.5040791100123609,-0.4560794337186063,2.0,14472.279999999992,simple-7-22-7-1-15-1.6
22,simple,logarithmic,7,22,7,1,15,1.8,80,0.5119901112484548,-0.4962687300285966,2.4782608695652173,13018.669999999995,simple-7-22-7-1-15-1.8
23,simple,logarithmic,7,22,7,1,15,2.0,84,0.5265760197775031,-0.5197816251475809,2.5,12467.380000000003,simple-7-22-7-1-15-2.0
24,simple,logarithmic,7,22,7,2,6,1.0,81,0.4415327564894932,-0.48861856800497216,2.1153846153846154,12437.320000000002,simple-7-22-7-2-6-1.0
25,simple,logarithmic,7,22,7,2,6,1.2,79,0.4798516687268232,-0.47185469257332296,2.4347826086956523,13177.88999999999,simple-7-22-7-2-6-1.2
26,simple,logarithmic,7,22,7,2,6,1.4,80,0.4907292954264524,-0.4535763688161158,2.3333333333333335,13382.890000000005,simple-7-22-7-2-6-1.4
27,simple,logarithmic,7,22,7,2,6,1.6,84,0.5018541409147095,-0.35687241994186514,2.36,14933.46999999999,simple-7-22-7-2-6-1.6
28,simple,logarithmic,7,22,7,2,6,1.8,84,0.5097651421508035,-0.4238030746738827,2.230769230769231,13591.699999999997,simple-7-22-7-2-6-1.8
29,simple,logarithmic,7,22,7,2,6,2.0,85,0.5196538936959209,-0.3939194085509337,2.4,14939.419999999995,simple-7-22-7-2-6-2.0
30,simple,logarithmic,7,22,7,2,9,1.0,73,0.4388133498145859,-0.4339681531601218,2.4761904761904763,13580.799999999996,simple-7-22-7-2-9-1.0
31,simple,logarithmic,7,22,7,2,9,1.2,76,0.47021013597033373,-0.385372817552402,3.0,16049.099999999997,simple-7-22-7-2-9-1.2
32,simple,logarithmic,7,22,7,2,9,1.4,76,0.48158220024721876,-0.34975976000426995,2.4545454545454546,16444.859999999993,simple-7-22-7-2-9-1.4
33,simple,logarithmic,7,22,7,2,9,1.6,77,0.492459826946848,-0.41318746138111556,2.347826086956522,14661.990000000002,simple-7-22-7-2-9-1.6
34,simple,logarithmic,7,22,7,2,9,1.8,79,0.5021013597033375,-0.5052322651677791,2.2916666666666665,12045.239999999993,simple-7-22-7-2-9-1.8
35,simple,logarithmic,7,22,7,2,9,2.0,84,0.5142150803461063,-0.43005989941674744,2.230769230769231,13520.350000000008,simple-7-22-7-2-9-2.0
36,simple,logarithmic,7,22,7,2,12,1.0,69,0.4373300370828183,-0.4201888446496279,3.0588235294117645,15571.779999999995,simple-7-22-7-2-12-1.0
