,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,simple,simple,11,13,9,2,9,1.4,86,0.515451174289246,-0.3735795544814673,2.0714285714285716,12346.409999999994,simple-11-13-9-2-9-1.4
1,simple,simple,11,13,9,2,9,1.6,89,0.538689740420272,-0.38428401919922106,1.9666666666666666,13915.109999999997,simple-11-13-9-2-9-1.6
2,simple,simple,11,13,9,2,9,1.8,89,0.5505562422744129,-0.43016133410440077,1.9666666666666666,13207.179999999986,simple-11-13-9-2-9-1.8
3,simple,simple,11,13,9,2,9,2.0,94,0.5644004944375772,-0.5427847223293991,1.7647058823529411,10061.149999999994,simple-11-13-9-2-9-2.0
4,simple,simple,11,13,9,2,12,1.0,84,0.48009888751545116,-0.4013697647668686,2.0,11630.249999999993,simple-11-13-9-2-12-1.0
5,simple,simple,11,13,9,2,12,1.2,83,0.5016069221260816,-0.3735795544814673,2.1923076923076925,13322.290000000003,simple-11-13-9-2-12-1.2
6,simple,simple,11,13,9,2,12,1.4,87,0.5149567367119902,-0.38428401919922106,2.0,12619.969999999992,simple-11-13-9-2-12-1.4
7,simple,simple,11,13,9,2,12,1.6,86,0.5379480840543881,-0.43815223381143753,1.9655172413793103,12327.129999999992,simple-11-13-9-2-12-1.6
8,simple,simple,11,13,9,2,12,1.8,87,0.5414091470951793,-0.38215601773213487,2.107142857142857,14158.009999999997,simple-11-13-9-2-12-1.8
9,simple,simple,11,13,9,2,12,2.0,97,0.5592088998763906,-0.5664714485571078,1.8529411764705883,9865.039999999997,simple-11-13-9-2-12-2.0
10,simple,simple,11,13,9,2,15,1.0,84,0.48751545117428924,-0.37307569747880825,2.230769230769231,12290.110000000002,simple-11-13-9-2-15-1.0
11,simple,simple,11,13,9,2,15,1.2,85,0.5085290482076638,-0.38428401919922106,1.9310344827586208,12403.559999999992,simple-11-13-9-2-15-1.2
12,simple,simple,11,13,9,2,15,1.4,87,0.530778739184178,-0.4092381046624475,2.107142857142857,12729.819999999983,simple-11-13-9-2-15-1.4
13,simple,simple,11,13,9,2,15,1.6,86,0.5369592088998764,-0.43815223381143753,2.0714285714285716,12421.219999999992,simple-11-13-9-2-15-1.6
14,simple,simple,11,13,9,2,15,1.8,90,0.5505562422744129,-0.435666539264986,1.903225806451613,12713.929999999993,simple-11-13-9-2-15-1.8
15,simple,simple,11,13,9,2,15,2.0,89,0.5646477132262052,-0.47316893372056146,2.1785714285714284,12355.800000000005,simple-11-13-9-2-15-2.0
16,simple,simple,11,13,9,3,6,1.0,65,0.4679851668726823,-0.45335968861720144,1.9545454545454546,10744.429999999998,simple-11-13-9-3-6-1.0
17,simple,simple,11,13,9,3,6,1.2,67,0.4810877626699629,-0.4649002015909903,1.7916666666666667,10944.01,simple-11-13-9-3-6-1.2
