,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,logarithmic,11,16,5,2,12,1.8,112,0.5648949320148331,-0.4499103824870235,2.2941176470588234,16932.499999999985,logarithmic-11-16-5-2-12-1.8
1,logarithmic,logarithmic,11,16,5,2,12,2.0,114,0.5683559950556242,-0.4443113553528079,2.3529411764705883,17059.629999999994,logarithmic-11-16-5-2-12-2.0
2,logarithmic,logarithmic,11,16,5,2,15,1.0,103,0.5159456118665019,-0.32153405683117064,2.3225806451612905,19517.11999999997,logarithmic-11-16-5-2-15-1.0
3,logarithmic,logarithmic,11,16,5,2,15,1.2,104,0.5288009888751545,-0.2780632519449052,2.3548387096774195,21135.04,logarithmic-11-16-5-2-15-1.2
4,logarithmic,logarithmic,11,16,5,2,15,1.4,108,0.5394313967861557,-0.29067150894303595,2.4838709677419355,21703.789999999994,logarithmic-11-16-5-2-15-1.4
5,logarithmic,logarithmic,11,16,5,2,15,1.6,113,0.5599505562422744,-0.38831847252411544,2.2285714285714286,18397.789999999975,logarithmic-11-16-5-2-15-1.6
6,logarithmic,logarithmic,11,16,5,2,15,1.8,112,0.5673671199011124,-0.4499103824870235,2.2941176470588234,16684.19999999998,logarithmic-11-16-5-2-15-1.8
7,logarithmic,logarithmic,11,16,5,2,15,2.0,115,0.5787391841779975,-0.5054288452615886,2.3823529411764706,15452.009999999982,logarithmic-11-16-5-2-15-2.0
8,logarithmic,logarithmic,11,16,5,3,6,1.0,95,0.4573547589616811,-0.46365965905408035,2.392857142857143,13143.229999999996,logarithmic-11-16-5-3-6-1.0
9,logarithmic,logarithmic,11,16,5,3,6,1.2,96,0.4939431396786156,-0.4531823779789555,2.4285714285714284,14031.369999999992,logarithmic-11-16-5-3-6-1.2
10,logarithmic,logarithmic,11,16,5,3,6,1.4,97,0.5085290482076638,-0.42057083594408323,2.730769230769231,14870.639999999994,logarithmic-11-16-5-3-6-1.4
11,logarithmic,logarithmic,11,16,5,3,6,1.6,101,0.5221260815822002,-0.36885163018819017,2.8846153846153846,17439.629999999997,logarithmic-11-16-5-3-6-1.6
12,logarithmic,logarithmic,11,16,5,3,6,1.8,103,0.534487021013597,-0.41273037616403374,2.6785714285714284,15180.489999999994,logarithmic-11-16-5-3-6-1.8
13,logarithmic,logarithmic,11,16,5,3,6,2.0,103,0.5456118665018541,-0.374909145906704,2.9615384615384617,17533.100000000006,logarithmic-11-16-5-3-6-2.0
14,logarithmic,logarithmic,11,16,5,3,9,1.0,91,0.469221260815822,-0.420957154894886,3.1363636363636362,17663.40999999999,logarithmic-11-16-5-3-9-1.0
15,logarithmic,logarithmic,11,16,5,3,9,1.2,94,0.4909765142150804,-0.3905433960633496,2.76,16092.189999999991,logarithmic-11-16-5-3-9-1.2
16,logarithmic,logarithmic,11,16,5,3,9,1.4,94,0.5048207663782448,-0.35779443856275484,3.272727272727273,18917.080000000005,logarithmic-11-16-5-3-9-1.4
17,logarithmic,logarithmic,11,16,5,3,9,1.6,97,0.5181705809641532,-0.421273469740509,3.217391304347826,16837.24,logarithmic-11-16-5-3-9-1.6
18,logarithmic,logarithmic,11,16,5,3,9,1.8,97,0.5255871446229914,-0.45357993215651504,3.0416666666666665,15041.769999999995,logarithmic-11-16-5-3-9-1.8
19,logarithmic,logarithmic,11,16,5,3,9,2.0,98,0.5322620519159457,-0.43966121470086145,3.0833333333333335,14913.859999999995,logarithmic-11-16-5-3-9-2.0
20,logarithmic,logarithmic,11,16,5,3,12,1.0,90,0.4699629171817058,-0.4055069896074152,2.9130434782608696,17393.239999999972,logarithmic-11-16-5-3-12-1.0
21,logarithmic,logarithmic,11,16,5,3,12,1.2,90,0.48899876390605684,-0.3905433960633496,3.090909090909091,16690.4,logarithmic-11-16-5-3-12-1.2
22,logarithmic,logarithmic,11,16,5,3,12,1.4,93,0.5030902348578492,-0.35779443856275484,3.0434782608695654,17801.859999999997,logarithmic-11-16-5-3-12-1.4
23,logarithmic,logarithmic,11,16,5,3,12,1.6,97,0.5199011124845488,-0.39809260419592474,3.217391304347826,17750.560000000005,logarithmic-11-16-5-3-12-1.6
24,logarithmic,logarithmic,11,16,5,3,12,1.8,96,0.5317676143386897,-0.47505995721971295,3.0,14324.770000000008,logarithmic-11-16-5-3-12-1.8
25,logarithmic,logarithmic,11,16,5,3,12,2.0,97,0.534734239802225,-0.4601300693559185,3.217391304347826,14798.81,logarithmic-11-16-5-3-12-2.0
26,logarithmic,logarithmic,11,16,5,3,15,1.0,89,0.47935723114956735,-0.39261413477950907,3.0454545454545454,16709.95999999999,logarithmic-11-16-5-3-15-1.0
27,logarithmic,logarithmic,11,16,5,3,15,1.2,90,0.4964153275648949,-0.35779443856275484,3.090909090909091,16885.899999999998,logarithmic-11-16-5-3-15-1.2
28,logarithmic,logarithmic,11,16,5,3,15,1.4,94,0.5070457354758962,-0.3689605254629125,3.272727272727273,17686.600000000006,logarithmic-11-16-5-3-15-1.4
29,logarithmic,logarithmic,11,16,5,3,15,1.6,96,0.526823238566131,-0.4169833416157116,2.84,15448.310000000007,logarithmic-11-16-5-3-15-1.6
30,logarithmic,logarithmic,11,16,5,3,15,1.8,96,0.5337453646477133,-0.47505995721971295,3.0,14047.720000000005,logarithmic-11-16-5-3-15-1.8
31,logarithmic,logarithmic,11,16,5,3,15,2.0,96,0.5456118665018541,-0.5185731262018446,3.0,13252.210000000014,logarithmic-11-16-5-3-15-2.0
32,logarithmic,logarithmic,11,16,5,4,6,1.0,51,0.4489493201483313,-0.4822262052237335,1.55,9356.820000000002,logarithmic-11-16-5-4-6-1.0
33,logarithmic,logarithmic,11,16,5,4,6,1.2,52,0.4909765142150804,-0.4790231869175974,2.0588235294117645,11466.210000000008,logarithmic-11-16-5-4-6-1.2
34,logarithmic,logarithmic,11,16,5,4,6,1.4,54,0.5134734239802224,-0.4515939477786407,2.0,12381.32000000001,logarithmic-11-16-5-4-6-1.4
