,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,simple,exponential,11,25,5,4,12,1.8,53,0.41508034610630407,-0.31349200936154764,1.7894736842105263,13061.82999999999,simple-11-25-5-4-12-1.8
1,simple,exponential,11,25,5,4,12,2.0,54,0.4200247218788628,-0.3342992382537319,1.7,12359.01999999999,simple-11-25-5-4-12-2.0
2,simple,exponential,11,25,5,4,15,1.0,51,0.36168108776266994,-0.41038032749828,1.8333333333333333,11520.93,simple-11-25-5-4-15-1.0
3,simple,exponential,11,25,5,4,15,1.2,53,0.3765142150803461,-0.41387044662222305,1.9444444444444444,11177.729999999998,simple-11-25-5-4-15-1.2
4,simple,exponential,11,25,5,4,15,1.4,50,0.3891223733003708,-0.3575988526062867,2.125,12672.2,simple-11-25-5-4-15-1.4
5,simple,exponential,11,25,5,4,15,1.6,52,0.39851668726823236,-0.3881934200244364,1.8888888888888888,11305.930000000006,simple-11-25-5-4-15-1.6
6,simple,exponential,11,25,5,4,15,1.8,52,0.40247218788627936,-0.3979963481388953,1.736842105263158,11054.060000000001,simple-11-25-5-4-15-1.8
7,simple,exponential,11,25,5,4,15,2.0,54,0.4205191594561187,-0.3342992382537319,1.7,11586.119999999999,simple-11-25-5-4-15-2.0
8,simple,exponential,11,25,7,1,6,1.0,93,0.48257107540173055,-0.5385908917054643,1.5833333333333333,10945.519999999993,simple-11-25-7-1-6-1.0
9,simple,exponential,11,25,7,1,6,1.2,87,0.4983930778739184,-0.5186049096838984,1.4857142857142858,10963.17,simple-11-25-7-1-6-1.2
10,simple,exponential,11,25,7,1,6,1.4,86,0.5164400494437578,-0.5412362198938476,1.606060606060606,10996.37,simple-11-25-7-1-6-1.4
11,simple,exponential,11,25,7,1,6,1.6,90,0.5288009888751545,-0.5596828620792959,1.4324324324324325,10093.58,simple-11-25-7-1-6-1.6
12,simple,exponential,11,25,7,1,6,1.8,91,0.5428924598269469,-0.49493638211803365,1.6764705882352942,12895.979999999994,simple-11-25-7-1-6-1.8
13,simple,exponential,11,25,7,1,6,2.0,89,0.5500618046971569,-0.49493638211803365,1.696969696969697,13823.429999999998,simple-11-25-7-1-6-2.0
14,simple,exponential,11,25,7,1,9,1.0,85,0.47515451174289247,-0.4511198367583805,1.8333333333333333,11600.129999999996,simple-11-25-7-1-9-1.0
15,simple,exponential,11,25,7,1,9,1.2,78,0.5011124845488257,-0.5286379386035155,1.8888888888888888,11656.499999999996,simple-11-25-7-1-9-1.2
16,simple,exponential,11,25,7,1,9,1.4,80,0.5105067985166872,-0.5357279457067117,1.6666666666666667,10732.149999999996,simple-11-25-7-1-9-1.4
17,simple,exponential,11,25,7,1,9,1.6,83,0.5221260815822002,-0.4964870267754696,1.7666666666666666,12255.579999999998,simple-11-25-7-1-9-1.6
18,simple,exponential,11,25,7,1,9,1.8,85,0.5401730531520396,-0.48912853016597363,1.7419354838709677,13180.030000000006,simple-11-25-7-1-9-1.8
19,simple,exponential,11,25,7,1,9,2.0,85,0.5473423980222497,-0.4652009337782409,1.7419354838709677,13668.679999999991,simple-11-25-7-1-9-2.0
20,simple,exponential,11,25,7,1,12,1.0,78,0.4721878862793572,-0.4509775844234637,1.8888888888888888,12653.739999999994,simple-11-25-7-1-12-1.0
