,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,logarithmic,5,16,3,3,6,1.0,53,0.31940667490729296,-0.3028168775513661,3.4166666666666665,17726.590000000007,logarithmic-5-16-3-3-6-1.0
1,logarithmic,logarithmic,5,16,3,3,6,1.2,58,0.33325092707045734,-0.30638921354404863,3.142857142857143,18396.670000000002,logarithmic-5-16-3-3-6-1.2
2,logarithmic,logarithmic,5,16,3,3,6,1.4,58,0.3525339925834363,-0.20387553568101377,3.8333333333333335,20864.26000000001,logarithmic-5-16-3-3-6-1.4
3,logarithmic,logarithmic,5,16,3,3,6,1.6,59,0.3557478368355995,-0.1923979877026273,3.5384615384615383,21224.610000000008,logarithmic-5-16-3-3-6-1.6
4,logarithmic,logarithmic,5,16,3,3,6,1.8,58,0.36563658838071694,-0.24896505581245673,3.4615384615384617,19526.11000000001,logarithmic-5-16-3-3-6-1.8
5,logarithmic,logarithmic,5,16,3,3,6,2.0,57,0.3737948084054388,-0.24896505581245673,3.3846153846153846,18637.610000000008,logarithmic-5-16-3-3-6-2.0
6,logarithmic,logarithmic,5,16,3,3,9,1.0,52,0.3122373300370828,-0.25085454884225156,3.727272727272727,17898.129999999997,logarithmic-5-16-3-3-9-1.0
7,logarithmic,logarithmic,5,16,3,3,9,1.2,55,0.34165636588380716,-0.16302064806816072,4.5,22496.980000000003,logarithmic-5-16-3-3-9-1.2
8,logarithmic,logarithmic,5,16,3,3,9,1.4,56,0.3510506798516687,-0.16079323136338225,4.090909090909091,23130.93000000001,logarithmic-5-16-3-3-9-1.4
9,logarithmic,logarithmic,5,16,3,3,9,1.6,58,0.3584672435105068,-0.242968816166133,3.8333333333333335,20520.880000000016,logarithmic-5-16-3-3-9-1.6
10,logarithmic,logarithmic,5,16,3,3,9,1.8,56,0.37552533992583437,-0.24896505581245673,3.6666666666666665,18679.29,logarithmic-5-16-3-3-9-1.8
11,logarithmic,logarithmic,5,16,3,3,9,2.0,56,0.3777503090234858,-0.24896505581245673,3.6666666666666665,18589.860000000008,logarithmic-5-16-3-3-9-2.0
12,logarithmic,logarithmic,5,16,3,3,12,1.0,53,0.315203955500618,-0.23239324491420632,3.8181818181818183,19074.770000000008,logarithmic-5-16-3-3-12-1.0
13,logarithmic,logarithmic,5,16,3,3,12,1.2,54,0.33498145859085293,-0.17471413560788687,5.0,22210.79,logarithmic-5-16-3-3-12-1.2
14,logarithmic,logarithmic,5,16,3,3,12,1.4,56,0.35377008652657604,-0.16079323136338225,4.6,23686.160000000014,logarithmic-5-16-3-3-12-1.4
15,logarithmic,logarithmic,5,16,3,3,12,1.6,58,0.3584672435105068,-0.19770567610142806,3.8333333333333335,22436.890000000003,logarithmic-5-16-3-3-12-1.6
16,logarithmic,logarithmic,5,16,3,3,12,1.8,55,0.3715698393077874,-0.24896505581245673,3.5833333333333335,19348.520000000004,logarithmic-5-16-3-3-12-1.8
17,logarithmic,logarithmic,5,16,3,3,12,2.0,55,0.37972805933250925,-0.31373121940478016,3.5833333333333335,16969.3,logarithmic-5-16-3-3-12-2.0
18,logarithmic,logarithmic,5,16,3,3,15,1.0,53,0.31940667490729296,-0.2036375493334689,4.3,20294.500000000004,logarithmic-5-16-3-3-15-1.0
19,logarithmic,logarithmic,5,16,3,3,15,1.2,53,0.3428924598269468,-0.1896980916872057,4.888888888888889,22920.910000000003,logarithmic-5-16-3-3-15-1.2
20,logarithmic,logarithmic,5,16,3,3,15,1.4,56,0.34833127317676144,-0.17837422047152934,3.6666666666666665,22034.65000000001,logarithmic-5-16-3-3-15-1.4
21,logarithmic,logarithmic,5,16,3,3,15,1.6,54,0.3688504326328801,-0.20214695868692534,3.909090909090909,20933.180000000008,logarithmic-5-16-3-3-15-1.6
22,logarithmic,logarithmic,5,16,3,3,15,1.8,55,0.37181705809641535,-0.24896505581245673,3.5833333333333335,19661.060000000005,logarithmic-5-16-3-3-15-1.8
23,logarithmic,logarithmic,5,16,3,3,15,2.0,55,0.3819530284301607,-0.3893515930687536,3.5833333333333335,14518.639999999994,logarithmic-5-16-3-3-15-2.0
24,logarithmic,logarithmic,5,16,3,4,6,1.0,15,0.3342398022249691,-0.23920997526448348,1.1428571428571428,13361.279999999995,logarithmic-5-16-3-4-6-1.0
25,logarithmic,logarithmic,5,16,3,4,6,1.2,14,0.36341161928306553,-0.2536331440921363,1.8,14068.139999999998,logarithmic-5-16-3-4-6-1.2
26,logarithmic,logarithmic,5,16,3,4,6,1.4,14,0.36440049443757727,-0.21070004367104556,1.8,14328.229999999998,logarithmic-5-16-3-4-6-1.4
27,logarithmic,logarithmic,5,16,3,4,6,1.6,14,0.36563658838071694,-0.19842035134471778,1.8,14775.009999999995,logarithmic-5-16-3-4-6-1.6
28,logarithmic,logarithmic,5,16,3,4,6,1.8,14,0.4131025957972806,-0.3044039221061557,1.8,12704.469999999998,logarithmic-5-16-3-4-6-1.8
29,logarithmic,logarithmic,5,16,3,4,6,2.0,14,0.4222496909765142,-0.3044039221061557,1.8,12941.979999999998,logarithmic-5-16-3-4-6-2.0
30,logarithmic,logarithmic,5,16,3,4,9,1.0,13,0.3253399258343634,-0.2004196031380976,1.6,13524.009999999993,logarithmic-5-16-3-4-9-1.0
31,logarithmic,logarithmic,5,16,3,4,9,1.2,13,0.3631644004944376,-0.1791530168562752,2.25,15210.309999999992,logarithmic-5-16-3-4-9-1.2
32,logarithmic,logarithmic,5,16,3,4,9,1.4,13,0.40988875154511745,-0.22662084925838916,2.25,14422.949999999999,logarithmic-5-16-3-4-9-1.4
33,logarithmic,logarithmic,5,16,3,4,9,1.6,14,0.41359703337453646,-0.3026475172851272,1.8,12688.12,logarithmic-5-16-3-4-9-1.6
34,logarithmic,logarithmic,5,16,3,4,9,1.8,14,0.4252163164400494,-0.3044039221061557,1.8,12259.88,logarithmic-5-16-3-4-9-1.8
35,logarithmic,logarithmic,5,16,3,4,9,2.0,14,0.42620519159456116,-0.3044039221061557,1.8,12941.859999999995,logarithmic-5-16-3-4-9-2.0
36,logarithmic,logarithmic,5,16,3,4,12,1.0,13,0.3255871446229913,-0.16928634391689867,1.6,14285.209999999992,logarithmic-5-16-3-4-12-1.0
37,logarithmic,logarithmic,5,16,3,4,12,1.2,12,0.34981458590852904,-0.17391754779110574,2.0,13968.019999999997,logarithmic-5-16-3-4-12-1.2
38,logarithmic,logarithmic,5,16,3,4,12,1.4,13,0.4111248454882571,-0.22662084925838916,2.25,14613.789999999999,logarithmic-5-16-3-4-12-1.4
39,logarithmic,logarithmic,5,16,3,4,12,1.6,14,0.41359703337453646,-0.26128354621639793,1.8,13888.619999999999,logarithmic-5-16-3-4-12-1.6
40,logarithmic,logarithmic,5,16,3,4,12,1.8,13,0.426946847960445,-0.3044039221061557,1.6,12303.469999999996,logarithmic-5-16-3-4-12-1.8
41,logarithmic,logarithmic,5,16,3,4,12,2.0,13,0.4281829419035847,-0.36513137971814646,1.6,11289.729999999994,logarithmic-5-16-3-4-12-2.0
42,logarithmic,logarithmic,5,16,3,4,15,1.0,13,0.32682323856613105,-0.16928634391689867,1.6,14154.399999999998,logarithmic-5-16-3-4-15-1.0
43,logarithmic,logarithmic,5,16,3,4,15,1.2,12,0.3967861557478368,-0.22662084925838916,2.0,13305.939999999999,logarithmic-5-16-3-4-15-1.2
44,logarithmic,logarithmic,5,16,3,4,15,1.4,12,0.3980222496909765,-0.22662084925838916,2.0,13471.789999999997,logarithmic-5-16-3-4-15-1.4
45,logarithmic,logarithmic,5,16,3,4,15,1.6,13,0.4252163164400494,-0.26128354621639793,1.6,13118.269999999997,logarithmic-5-16-3-4-15-1.6
46,logarithmic,logarithmic,5,16,3,4,15,1.8,13,0.426946847960445,-0.3044039221061557,1.6,12303.469999999996,logarithmic-5-16-3-4-15-1.8
47,logarithmic,logarithmic,5,16,3,4,15,2.0,13,0.42867737948084056,-0.4352696288598669,1.6,10043.499999999996,logarithmic-5-16-3-4-15-2.0
48,logarithmic,logarithmic,5,16,5,1,6,1.0,140,0.492459826946848,-0.3506977397300067,2.888888888888889,15263.850000000019,logarithmic-5-16-5-1-6-1.0
49,logarithmic,logarithmic,5,16,5,1,6,1.2,139,0.5095179233621755,-0.32747767813910267,3.088235294117647,18981.960000000025,logarithmic-5-16-5-1-6-1.2
50,logarithmic,logarithmic,5,16,5,1,6,1.4,144,0.5213844252163164,-0.30064786659177667,3.235294117647059,19432.660000000007,logarithmic-5-16-5-1-6-1.4
51,logarithmic,logarithmic,5,16,5,1,6,1.6,152,0.5320148331273177,-0.23781658951663448,3.0,20558.519999999997,logarithmic-5-16-5-1-6-1.6
52,logarithmic,logarithmic,5,16,5,1,6,1.8,155,0.5493201483312732,-0.314668835906077,2.875,18271.350000000013,logarithmic-5-16-5-1-6-1.8
53,logarithmic,logarithmic,5,16,5,1,6,2.0,154,0.561433868974042,-0.3236314746308741,2.85,17942.770000000004,logarithmic-5-16-5-1-6-2.0
54,logarithmic,logarithmic,5,16,5,1,9,1.0,134,0.4941903584672435,-0.28976051209544623,3.1875,17696.510000000002,logarithmic-5-16-5-1-9-1.0
55,logarithmic,logarithmic,5,16,5,1,9,1.2,140,0.5132262051915946,-0.2735033216478473,3.375,20998.090000000026,logarithmic-5-16-5-1-9-1.2
56,logarithmic,logarithmic,5,16,5,1,9,1.4,143,0.5288009888751545,-0.21882121851859,3.46875,24277.48999999999,logarithmic-5-16-5-1-9-1.4
57,logarithmic,logarithmic,5,16,5,1,9,1.6,149,0.5374536464771322,-0.26007792476096375,3.257142857142857,21059.95000000001,logarithmic-5-16-5-1-9-1.6
58,logarithmic,logarithmic,5,16,5,1,9,1.8,148,0.5527812113720643,-0.38389969204547664,3.2285714285714286,17443.47000000001,logarithmic-5-16-5-1-9-1.8
59,logarithmic,logarithmic,5,16,5,1,9,2.0,151,0.5611866501854141,-0.37718295855848855,3.081081081081081,17130.13000000002,logarithmic-5-16-5-1-9-2.0
60,logarithmic,logarithmic,5,16,5,1,12,1.0,134,0.49517923362175525,-0.29558227292388917,3.0606060606060606,18441.02000000001,logarithmic-5-16-5-1-12-1.0
61,logarithmic,logarithmic,5,16,5,1,12,1.2,138,0.5139678615574784,-0.2735033216478473,3.4516129032258065,20788.460000000014,logarithmic-5-16-5-1-12-1.2
62,logarithmic,logarithmic,5,16,5,1,12,1.4,144,0.5310259579728059,-0.20482930151782178,3.5,24871.310000000016,logarithmic-5-16-5-1-12-1.4
63,logarithmic,logarithmic,5,16,5,1,12,1.6,149,0.542150803461063,-0.2742522257300196,3.3823529411764706,21618.320000000003,logarithmic-5-16-5-1-12-1.6
64,logarithmic,logarithmic,5,16,5,1,12,1.8,147,0.5582200247218788,-0.4181620538048847,3.323529411764706,18561.290000000005,logarithmic-5-16-5-1-12-1.8
65,logarithmic,logarithmic,5,16,5,1,12,2.0,148,0.5644004944375772,-0.41880766077227505,3.111111111111111,17052.699999999993,logarithmic-5-16-5-1-12-2.0
66,logarithmic,logarithmic,5,16,5,1,15,1.0,134,0.5028430160692212,-0.29043194334153233,3.1875,18412.620000000024,logarithmic-5-16-5-1-15-1.0
