,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,simple,5,10,3,1,12,1.8,234,0.5864029666254635,-0.4257055614262697,2.4411764705882355,26181.900000000027,logarithmic-5-10-3-1-12-1.8
1,logarithmic,simple,5,10,3,1,12,2.0,236,0.5992583436341162,-0.5099703693007575,2.3714285714285714,22629.059999999972,logarithmic-5-10-3-1-12-2.0
2,logarithmic,simple,5,10,3,1,15,1.0,210,0.530778739184178,-0.18640517354122088,2.559322033898305,30716.139999999974,logarithmic-5-10-3-1-15-1.0
3,logarithmic,simple,5,10,3,1,15,1.2,215,0.5473423980222497,-0.21691172394934538,2.359375,30756.020000000008,logarithmic-5-10-3-1-15-1.2
4,logarithmic,simple,5,10,3,1,15,1.4,223,0.5634116192830655,-0.29201713122235473,2.378787878787879,29443.55999999998,logarithmic-5-10-3-1-15-1.4
5,logarithmic,simple,5,10,3,1,15,1.6,227,0.5752781211372064,-0.2938618046907622,2.4393939393939394,31915.039999999983,logarithmic-5-10-3-1-15-1.6
6,logarithmic,simple,5,10,3,1,15,1.8,231,0.5878862793572311,-0.31013794403160166,2.5,31653.354999999985,logarithmic-5-10-3-1-15-1.8
7,logarithmic,simple,5,10,3,1,15,2.0,234,0.6034610630407911,-0.4510670061378258,2.391304347826087,25849.29000000002,logarithmic-5-10-3-1-15-2.0
8,logarithmic,simple,5,10,3,2,6,1.0,153,0.49666254635352286,-0.2035057732735668,2.923076923076923,28090.630000000005,logarithmic-5-10-3-2-6-1.0
9,logarithmic,simple,5,10,3,2,6,1.2,156,0.5142150803461063,-0.2363673975076382,2.8048780487804876,29443.120000000006,logarithmic-5-10-3-2-6-1.2
10,logarithmic,simple,5,10,3,2,6,1.4,158,0.5201483312731767,-0.2138727423361258,2.761904761904762,30195.120000000028,logarithmic-5-10-3-2-6-1.4
11,logarithmic,simple,5,10,3,2,6,1.6,163,0.5339925834363412,-0.22558986244019183,2.880952380952381,31102.199999999968,logarithmic-5-10-3-2-6-1.6
