,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,simple,exponential,9,10,3,2,6,1.0,119,0.5292954264524103,-0.37498705963370943,1.7045454545454546,13720.159999999989,simple-9-10-3-2-6-1.0
1,simple,exponential,9,10,3,2,6,1.2,117,0.5480840543881335,-0.33252386475153944,1.7209302325581395,15065.119999999983,simple-9-10-3-2-6-1.2
2,simple,exponential,9,10,3,2,6,1.4,117,0.5668726823238566,-0.31692892447117077,1.7209302325581395,17572.64999999998,simple-9-10-3-2-6-1.4
3,simple,exponential,9,10,3,2,6,1.6,124,0.5864029666254635,-0.3217013310263163,1.5833333333333333,16873.76999999997,simple-9-10-3-2-6-1.6
4,simple,exponential,9,10,3,2,6,1.8,126,0.6056860321384425,-0.2964316865103289,1.6808510638297873,19009.219999999983,simple-9-10-3-2-6-1.8
5,simple,exponential,9,10,3,2,6,2.0,124,0.6200247218788628,-0.2964316865103289,1.6956521739130435,19193.80999999998,simple-9-10-3-2-6-2.0
6,simple,exponential,9,10,3,2,9,1.0,113,0.5248454882571075,-0.3469372825408158,1.627906976744186,13151.919999999987,simple-9-10-3-2-9-1.0
7,simple,exponential,9,10,3,2,9,1.2,111,0.5631644004944376,-0.34132989171671974,1.9210526315789473,18650.279999999973,simple-9-10-3-2-9-1.2
8,simple,exponential,9,10,3,2,9,1.4,114,0.5705809641532756,-0.28700299250455674,1.85,19561.639999999967,simple-9-10-3-2-9-1.4
9,simple,exponential,9,10,3,2,9,1.6,117,0.5804697156983931,-0.23542306355881168,1.853658536585366,19976.589999999986,simple-9-10-3-2-9-1.6
10,simple,exponential,9,10,3,2,9,1.8,122,0.6032138442521632,-0.22676199661038635,1.975609756097561,22290.77999999997,simple-9-10-3-2-9-1.8
11,simple,exponential,9,10,3,2,9,2.0,125,0.6264524103831891,-0.33060970507520304,1.6595744680851063,18411.25999999996,simple-9-10-3-2-9-2.0
12,simple,exponential,9,10,3,2,12,1.0,109,0.5253399258343634,-0.3261673655098585,1.794871794871795,14283.579999999987,simple-9-10-3-2-12-1.0
13,simple,exponential,9,10,3,2,12,1.2,111,0.5517923362175525,-0.2932361951226436,1.9210526315789473,19125.92999999998,simple-9-10-3-2-12-1.2
14,simple,exponential,9,10,3,2,12,1.4,114,0.5700865265760198,-0.28700299250455674,1.85,19292.479999999974,simple-9-10-3-2-12-1.4
15,simple,exponential,9,10,3,2,12,1.6,116,0.588627935723115,-0.22711567235620797,2.0526315789473686,21945.529999999973,simple-9-10-3-2-12-1.6
16,simple,exponential,9,10,3,2,12,1.8,121,0.6066749072929543,-0.22676199661038635,1.880952380952381,22551.969999999983,simple-9-10-3-2-12-1.8
17,simple,exponential,9,10,3,2,12,2.0,122,0.6279357231149567,-0.35160244364234633,1.711111111111111,18290.479999999963,simple-9-10-3-2-12-2.0
18,simple,exponential,9,10,3,2,15,1.0,108,0.5374536464771322,-0.3100949077197297,1.9189189189189189,17557.379999999965,simple-9-10-3-2-15-1.0
19,simple,exponential,9,10,3,2,15,1.2,110,0.5480840543881335,-0.2806944701557674,1.894736842105263,19207.349999999988,simple-9-10-3-2-15-1.2
20,simple,exponential,9,10,3,2,15,1.4,110,0.5671199011124846,-0.23582982924743767,2.142857142857143,22932.58999999997,simple-9-10-3-2-15-1.4
21,simple,exponential,9,10,3,2,15,1.6,114,0.5834363411619283,-0.22785990708662862,2.081081081081081,21302.04999999997,simple-9-10-3-2-15-1.6
22,simple,exponential,9,10,3,2,15,1.8,119,0.6061804697156984,-0.26717795467167454,1.975,21951.279999999955,simple-9-10-3-2-15-1.8
23,simple,exponential,9,10,3,2,15,2.0,119,0.6224969097651422,-0.3533670078191808,1.7674418604651163,18848.149999999983,simple-9-10-3-2-15-2.0
24,simple,exponential,9,10,3,3,6,1.0,42,0.5374536464771322,-0.3456820696133875,1.8,14874.799999999996,simple-9-10-3-3-6-1.0
25,simple,exponential,9,10,3,3,6,1.2,38,0.5609394313967861,-0.3442519550694764,1.9230769230769231,15590.870000000008,simple-9-10-3-3-6-1.2
26,simple,exponential,9,10,3,3,6,1.4,37,0.5705809641532756,-0.385314561002779,1.6428571428571428,15280.58000000001,simple-9-10-3-3-6-1.4
27,simple,exponential,9,10,3,3,6,1.6,38,0.5868974042027194,-0.3592356596861492,1.5333333333333334,16348.800000000001,simple-9-10-3-3-6-1.6
28,simple,exponential,9,10,3,3,6,1.8,39,0.6051915945611867,-0.3117765972366763,1.4375,17797.949999999997,simple-9-10-3-3-6-1.8
29,simple,exponential,9,10,3,3,6,2.0,37,0.6168108776266996,-0.3117765972366763,1.6428571428571428,18200.8,simple-9-10-3-3-6-2.0
30,simple,exponential,9,10,3,3,9,1.0,39,0.5377008652657602,-0.3442519550694764,1.7857142857142858,14360.77000000001,simple-9-10-3-3-9-1.0
31,simple,exponential,9,10,3,3,9,1.2,35,0.5737948084054388,-0.385314561002779,2.1818181818181817,16716.740000000005,simple-9-10-3-3-9-1.2
32,simple,exponential,9,10,3,3,9,1.4,36,0.5824474660074166,-0.3592356596861492,1.7692307692307692,16517.61,simple-9-10-3-3-9-1.4
33,simple,exponential,9,10,3,3,9,1.6,37,0.5866501854140914,-0.3117765972366763,1.6428571428571428,17847.76,simple-9-10-3-3-9-1.6
34,simple,exponential,9,10,3,3,9,1.8,38,0.6061804697156984,-0.3123759992639234,1.7142857142857142,17618.64999999999,simple-9-10-3-3-9-1.8
35,simple,exponential,9,10,3,3,9,2.0,37,0.6207663782447466,-0.3123759992639234,1.6428571428571428,18461.159999999996,simple-9-10-3-3-9-2.0
36,simple,exponential,9,10,3,3,12,1.0,36,0.5448702101359704,-0.39917631609278303,1.7692307692307692,13520.619999999997,simple-9-10-3-3-12-1.0
37,simple,exponential,9,10,3,3,12,1.2,36,0.5631644004944376,-0.35014547335340873,1.7692307692307692,15981.59999999999,simple-9-10-3-3-12-1.2
38,simple,exponential,9,10,3,3,12,1.4,35,0.5792336217552534,-0.3592356596861492,1.9166666666666667,17074.25,simple-9-10-3-3-12-1.4
39,simple,exponential,9,10,3,3,12,1.6,37,0.5948084054388133,-0.3123759992639234,1.6428571428571428,17420.57,simple-9-10-3-3-12-1.6
40,simple,exponential,9,10,3,3,12,1.8,36,0.615327564894932,-0.3123759992639234,1.7692307692307692,18716.949999999997,simple-9-10-3-3-12-1.8
41,simple,exponential,9,10,3,3,12,2.0,37,0.6519159456118665,-0.3799547813254554,1.8461538461538463,17394.040000000008,simple-9-10-3-3-12-2.0
42,simple,exponential,9,10,3,3,15,1.0,35,0.5550061804697157,-0.386715782767436,2.1818181818181817,15926.590000000002,simple-9-10-3-3-15-1.0
