,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,exponential,exponential,5,19,3,3,12,1.8,35,0.3342398022249691,-0.2715251736162216,2.888888888888889,14432.569999999996,exponential-5-19-3-3-12-1.8
1,exponential,exponential,5,19,3,3,12,2.0,35,0.34783683559950557,-0.23078447648258166,3.375,16027.219999999988,exponential-5-19-3-3-12-2.0
2,exponential,exponential,5,19,3,3,15,1.0,32,0.29369592088998764,-0.2308410483972372,3.0,13509.109999999991,exponential-5-19-3-3-15-1.0
3,exponential,exponential,5,19,3,3,15,1.2,31,0.31322620519159455,-0.21695585345224025,4.166666666666667,15340.969999999992,exponential-5-19-3-3-15-1.2
4,exponential,exponential,5,19,3,3,15,1.4,32,0.3137206427688504,-0.21695585345224025,3.5714285714285716,15486.249999999996,exponential-5-19-3-3-15-1.4
5,exponential,exponential,5,19,3,3,15,1.6,33,0.3181705809641533,-0.21695585345224025,3.125,14635.549999999996,exponential-5-19-3-3-15-1.6
6,exponential,exponential,5,19,3,3,15,1.8,35,0.3414091470951792,-0.2715251736162216,3.375,15212.539999999997,exponential-5-19-3-3-15-1.8
7,exponential,exponential,5,19,3,3,15,2.0,34,0.350061804697157,-0.23078447648258166,3.25,15522.36,exponential-5-19-3-3-15-2.0
8,exponential,exponential,5,19,3,4,6,1.0,7,0.1354758961681088,-0.10150991674752917,2.5,13209.039999999999,exponential-5-19-3-4-6-1.0
9,exponential,exponential,5,19,3,4,6,1.2,7,0.13597033374536466,-0.09175881608239571,2.5,12920.63,exponential-5-19-3-4-6-1.2
10,exponential,exponential,5,19,3,4,6,1.4,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-6-1.4
11,exponential,exponential,5,19,3,4,6,1.6,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-6-1.6
12,exponential,exponential,5,19,3,4,6,1.8,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-6-1.8
13,exponential,exponential,5,19,3,4,6,2.0,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-6-2.0
14,exponential,exponential,5,19,3,4,9,1.0,7,0.13572311495673672,-0.10150991674752917,2.5,12560.56,exponential-5-19-3-4-9-1.0
15,exponential,exponential,5,19,3,4,9,1.2,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-9-1.2
16,exponential,exponential,5,19,3,4,9,1.4,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-9-1.4
17,exponential,exponential,5,19,3,4,9,1.6,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-9-1.6
18,exponential,exponential,5,19,3,4,9,1.8,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-9-1.8
19,exponential,exponential,5,19,3,4,9,2.0,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-9-2.0
20,exponential,exponential,5,19,3,4,12,1.0,7,0.13572311495673672,-0.10150991674752917,2.5,12560.56,exponential-5-19-3-4-12-1.0
21,exponential,exponential,5,19,3,4,12,1.2,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-12-1.2
22,exponential,exponential,5,19,3,4,12,1.4,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-12-1.4
23,exponential,exponential,5,19,3,4,12,1.6,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-12-1.6
24,exponential,exponential,5,19,3,4,12,1.8,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-12-1.8
25,exponential,exponential,5,19,3,4,12,2.0,7,0.21334981458590854,-0.11218819569828387,6.0,13839.890000000001,exponential-5-19-3-4-12-2.0
26,exponential,exponential,5,19,3,4,15,1.0,7,0.13597033374536466,-0.09175881608239571,2.5,12920.63,exponential-5-19-3-4-15-1.0
27,exponential,exponential,5,19,3,4,15,1.2,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-15-1.2
28,exponential,exponential,5,19,3,4,15,1.4,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-15-1.4
29,exponential,exponential,5,19,3,4,15,1.6,7,0.1515451174289246,-0.0922332400246714,6.0,14158.420000000002,exponential-5-19-3-4-15-1.6
30,exponential,exponential,5,19,3,4,15,1.8,7,0.21334981458590854,-0.11218819569828387,6.0,13839.890000000001,exponential-5-19-3-4-15-1.8
31,exponential,exponential,5,19,3,4,15,2.0,7,0.21359703337453648,-0.12279932920807993,2.5,13599.900000000001,exponential-5-19-3-4-15-2.0
32,exponential,exponential,5,19,5,1,6,1.0,177,0.4796044499381953,-0.3321292161298233,3.2142857142857144,21729.24999999999,exponential-5-19-5-1-6-1.0
33,exponential,exponential,5,19,5,1,6,1.2,175,0.4956736711990111,-0.2937733411839578,3.4871794871794872,23180.69999999998,exponential-5-19-5-1-6-1.2
34,exponential,exponential,5,19,5,1,6,1.4,183,0.5124845488257107,-0.3581764274728443,3.255813953488372,22212.079999999987,exponential-5-19-5-1-6-1.4
35,exponential,exponential,5,19,5,1,6,1.6,189,0.522867737948084,-0.41420115402745417,3.108695652173913,19811.85999999999,exponential-5-19-5-1-6-1.6
36,exponential,exponential,5,19,5,1,6,1.8,195,0.5367119901112485,-0.41186697448304466,2.823529411764706,21244.9,exponential-5-19-5-1-6-1.8
37,exponential,exponential,5,19,5,1,6,2.0,193,0.5441285537700865,-0.41186697448304466,2.938775510204082,21957.920000000002,exponential-5-19-5-1-6-2.0
38,exponential,exponential,5,19,5,1,9,1.0,170,0.47713226205191595,-0.29146820538644336,3.5945945945945947,19102.74999999999,exponential-5-19-5-1-9-1.0
39,exponential,exponential,5,19,5,1,9,1.2,172,0.5013597033374536,-0.2680564956524141,3.526315789473684,24208.69999999997,exponential-5-19-5-1-9-1.2
40,exponential,exponential,5,19,5,1,9,1.4,178,0.5127317676143387,-0.3220841213319028,3.5641025641025643,24331.97999999997,exponential-5-19-5-1-9-1.4
41,exponential,exponential,5,19,5,1,9,1.6,181,0.5218788627935723,-0.3664661884722203,3.525,24648.96,exponential-5-19-5-1-9-1.6
42,exponential,exponential,5,19,5,1,9,1.8,189,0.5381953028430161,-0.38308141167838866,3.108695652173913,23168.069999999985,exponential-5-19-5-1-9-1.8
43,exponential,exponential,5,19,5,1,9,2.0,190,0.5475896168108776,-0.3844836035974069,2.9583333333333335,22454.789999999994,exponential-5-19-5-1-9-2.0
44,exponential,exponential,5,19,5,1,12,1.0,166,0.47861557478368355,-0.24994012193901832,3.8823529411764706,21839.440000000002,exponential-5-19-5-1-12-1.0
45,exponential,exponential,5,19,5,1,12,1.2,173,0.5013597033374536,-0.23439443927515843,3.5526315789473686,26026.559999999983,exponential-5-19-5-1-12-1.2
46,exponential,exponential,5,19,5,1,12,1.4,177,0.5134734239802224,-0.3220841213319028,3.7837837837837838,26131.87999999998,exponential-5-19-5-1-12-1.4
47,exponential,exponential,5,19,5,1,12,1.6,182,0.5255871446229914,-0.3666291220286716,3.6666666666666665,25684.560000000005,exponential-5-19-5-1-12-1.6
48,exponential,exponential,5,19,5,1,12,1.8,185,0.5389369592088998,-0.38308141167838866,3.2045454545454546,23387.6,exponential-5-19-5-1-12-1.8
49,exponential,exponential,5,19,5,1,12,2.0,183,0.5525339925834364,-0.39327435099364305,3.4634146341463414,25180.930000000004,exponential-5-19-5-1-12-2.0
50,exponential,exponential,5,19,5,1,15,1.0,166,0.48529048207663783,-0.2341110912359742,3.8823529411764706,24033.719999999965,exponential-5-19-5-1-15-1.0
51,exponential,exponential,5,19,5,1,15,1.2,171,0.5016069221260816,-0.24426709973003402,3.75,26699.589999999986,exponential-5-19-5-1-15-1.2
52,exponential,exponential,5,19,5,1,15,1.4,174,0.5144622991347343,-0.22593764730603896,3.8333333333333335,30727.399999999987,exponential-5-19-5-1-15-1.4
53,exponential,exponential,5,19,5,1,15,1.6,179,0.5285537700865266,-0.3666291220286716,3.475,23704.91,exponential-5-19-5-1-15-1.6
54,exponential,exponential,5,19,5,1,15,1.8,180,0.5406674907292954,-0.3942724365037056,3.3902439024390243,24436.519999999997,exponential-5-19-5-1-15-1.8
55,exponential,exponential,5,19,5,1,15,2.0,182,0.553770086526576,-0.39327435099364305,3.3333333333333335,24268.95000000001,exponential-5-19-5-1-15-2.0
