,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,simple,simple,11,22,5,4,6,1.0,51,0.44177997527812113,-0.36422683947872575,2.1875,13274.27,simple-11-22-5-4-6-1.0
1,simple,simple,11,22,5,4,6,1.2,53,0.47441285537700867,-0.4165843746345988,2.1176470588235294,13580.490000000003,simple-11-22-5-4-6-1.2
2,simple,simple,11,22,5,4,6,1.4,53,0.4803461063040791,-0.4174854109737774,2.3125,13090.770000000011,simple-11-22-5-4-6-1.4
3,simple,simple,11,22,5,4,6,1.6,52,0.48627935723114957,-0.38852352864303097,2.466666666666667,14270.680000000006,simple-11-22-5-4-6-1.6
4,simple,simple,11,22,5,4,6,1.8,53,0.49221260815822004,-0.4228906464174222,2.533333333333333,13130.920000000004,simple-11-22-5-4-6-1.8
5,simple,simple,11,22,5,4,6,2.0,54,0.49938195302843014,-0.44346611091295485,2.6,12653.730000000012,simple-11-22-5-4-6-2.0
6,simple,simple,11,22,5,4,9,1.0,48,0.4477132262051916,-0.3864541910963461,2.4285714285714284,13468.31,simple-11-22-5-4-9-1.0
7,simple,simple,11,22,5,4,9,1.2,51,0.4662546353522868,-0.3489702933133667,2.4,14551.250000000015,simple-11-22-5-4-9-1.2
8,simple,simple,11,22,5,4,9,1.4,51,0.47787391841779975,-0.35822040901350743,2.4,15838.69000000001,simple-11-22-5-4-9-1.4
9,simple,simple,11,22,5,4,9,1.6,51,0.4850432632880099,-0.40911962755854486,2.4,13855.130000000006,simple-11-22-5-4-9-1.6
10,simple,simple,11,22,5,4,9,1.8,52,0.48677379480840544,-0.49294646743642845,2.25,11161.320000000009,simple-11-22-5-4-9-1.8
11,simple,simple,11,22,5,4,9,2.0,54,0.4964153275648949,-0.38086619364715296,2.375,13179.440000000011,simple-11-22-5-4-9-2.0
12,simple,simple,11,22,5,4,12,1.0,46,0.4430160692212608,-0.36322278197180546,2.5384615384615383,13706.78,simple-11-22-5-4-12-1.0
13,simple,simple,11,22,5,4,12,1.2,49,0.4699629171817058,-0.3495539526214062,3.0833333333333335,16780.31000000001,simple-11-22-5-4-12-1.2
14,simple,simple,11,22,5,4,12,1.4,52,0.47564894932014834,-0.3495539526214062,2.466666666666667,14638.769999999997,simple-11-22-5-4-12-1.4
15,simple,simple,11,22,5,4,12,1.6,50,0.48553770086526576,-0.3495539526214062,2.5714285714285716,13425.050000000012,simple-11-22-5-4-12-1.6
16,simple,simple,11,22,5,4,12,1.8,51,0.48899876390605684,-0.4432538711645769,2.4,11685.720000000007,simple-11-22-5-4-12-1.8
17,simple,simple,11,22,5,4,12,2.0,52,0.4946847960444994,-0.428689901023565,2.25,11458.010000000011,simple-11-22-5-4-12-2.0
18,simple,simple,11,22,5,4,15,1.0,47,0.4482076637824475,-0.36281795430360275,2.9166666666666665,13949.29,simple-11-22-5-4-15-1.0
19,simple,simple,11,22,5,4,15,1.2,49,0.4672435105067985,-0.3495539526214062,2.5,15060.829999999998,simple-11-22-5-4-15-1.2
20,simple,simple,11,22,5,4,15,1.4,52,0.48084054388133496,-0.3495539526214062,2.466666666666667,14048.480000000009,simple-11-22-5-4-15-1.4
21,simple,simple,11,22,5,4,15,1.6,50,0.48627935723114957,-0.3495539526214062,2.5714285714285716,13847.010000000006,simple-11-22-5-4-15-1.6
22,simple,simple,11,22,5,4,15,1.8,52,0.4907292954264524,-0.3784224887665233,2.25,12775.220000000001,simple-11-22-5-4-15-1.8
23,simple,simple,11,22,5,4,15,2.0,53,0.5100123609394314,-0.37094595059333746,2.3125,12887.590000000013,simple-11-22-5-4-15-2.0
24,simple,simple,11,22,7,1,6,1.0,81,0.46946847960444993,-0.4426291949857491,2.24,13894.739999999983,simple-11-22-7-1-6-1.0
25,simple,simple,11,22,7,1,6,1.2,81,0.4892459826946848,-0.49152289254207,2.0,12629.859999999999,simple-11-22-7-1-6-1.2
26,simple,simple,11,22,7,1,6,1.4,83,0.5033374536464771,-0.5004897069912202,1.7666666666666666,12108.269999999993,simple-11-22-7-1-6-1.4
27,simple,simple,11,22,7,1,6,1.6,81,0.5149567367119902,-0.49204237591722744,2.0,12308.669999999995,simple-11-22-7-1-6-1.6
28,simple,simple,11,22,7,1,6,1.8,86,0.5325092707045735,-0.5709607877090421,1.7741935483870968,10542.159999999994,simple-11-22-7-1-6-1.8
29,simple,simple,11,22,7,1,6,2.0,91,0.542398022249691,-0.5740969280849942,1.6,10499.649999999998,simple-11-22-7-1-6-2.0
30,simple,simple,11,22,7,1,9,1.0,73,0.4608158220024722,-0.4610492831221047,2.1739130434782608,14065.939999999988,simple-11-22-7-1-9-1.0
31,simple,simple,11,22,7,1,9,1.2,77,0.48529048207663783,-0.41138044232131205,2.2083333333333335,15021.56999999998,simple-11-22-7-1-9-1.2
32,simple,simple,11,22,7,1,9,1.4,77,0.49740420271940666,-0.4306654609521667,2.08,13948.629999999986,simple-11-22-7-1-9-1.4
33,simple,simple,11,22,7,1,9,1.6,81,0.5102595797280594,-0.5216254424083508,1.793103448275862,11650.019999999993,simple-11-22-7-1-9-1.6
34,simple,simple,11,22,7,1,9,1.8,78,0.5206427688504326,-0.6490225558398822,1.8888888888888888,8579.96999999999,simple-11-22-7-1-9-1.8
35,simple,simple,11,22,7,1,9,2.0,82,0.5357231149567367,-0.594907413769883,1.8275862068965518,9781.189999999991,simple-11-22-7-1-9-2.0
36,simple,simple,11,22,7,1,12,1.0,73,0.4640296662546354,-0.4488959374934153,2.3181818181818183,13408.279999999988,simple-11-22-7-1-12-1.0
37,simple,simple,11,22,7,1,12,1.2,72,0.4820766378244747,-0.42297948911054745,2.130434782608696,14334.069999999998,simple-11-22-7-1-12-1.2
38,simple,simple,11,22,7,1,12,1.4,76,0.48825710754017304,-0.43293304711356917,2.1666666666666665,14787.179999999991,simple-11-22-7-1-12-1.4
39,simple,simple,11,22,7,1,12,1.6,75,0.5070457354758962,-0.5191874437111821,1.8846153846153846,11453.309999999996,simple-11-22-7-1-12-1.6
40,simple,simple,11,22,7,1,12,1.8,78,0.5159456118665019,-0.5773301852824042,1.8888888888888888,10031.469999999998,simple-11-22-7-1-12-1.8
