,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,simple,logarithmic,5,19,7,4,6,1.0,50,0.35871446229913473,-0.4731397163836229,1.7777777777777777,11115.370000000004,simple-5-19-7-4-6-1.0
1,simple,logarithmic,5,19,7,4,6,1.2,51,0.3834363411619283,-0.45319984327372426,2.4,14277.820000000003,simple-5-19-7-4-6-1.2
2,simple,logarithmic,5,19,7,4,6,1.4,52,0.4027194066749073,-0.38790207698678303,2.7142857142857144,17173.810000000005,simple-5-19-7-4-6-1.4
3,simple,logarithmic,5,19,7,4,6,1.6,54,0.4111248454882571,-0.34218054976013823,2.6,18269.299999999996,simple-5-19-7-4-6-1.6
4,simple,logarithmic,5,19,7,4,6,1.8,53,0.41582200247218787,-0.3491768688744707,2.3125,17598.690000000006,simple-5-19-7-4-6-1.8
5,simple,logarithmic,5,19,7,4,6,2.0,52,0.4207663782447466,-0.3491768688744707,2.25,17473.010000000006,simple-5-19-7-4-6-2.0
6,simple,logarithmic,5,19,7,4,9,1.0,48,0.369097651421508,-0.4451653489477795,2.4285714285714284,13733.260000000006,simple-5-19-7-4-9-1.0
7,simple,logarithmic,5,19,7,4,9,1.2,50,0.3876390605686032,-0.38790207698678303,2.5714285714285716,16261.750000000004,simple-5-19-7-4-9-1.2
8,simple,logarithmic,5,19,7,4,9,1.4,51,0.40741656365883805,-0.3501223174034346,2.642857142857143,18410.340000000007,simple-5-19-7-4-9-1.4
9,simple,logarithmic,5,19,7,4,9,1.6,51,0.41433868974042026,-0.3491768688744707,2.642857142857143,18200.090000000007,simple-5-19-7-4-9-1.6
10,simple,logarithmic,5,19,7,4,9,1.8,50,0.4200247218788628,-0.36027134372781244,2.5714285714285716,17330.22,simple-5-19-7-4-9-1.8
11,simple,logarithmic,5,19,7,4,9,2.0,51,0.4207663782447466,-0.38044757896995196,2.4,16647.140000000003,simple-5-19-7-4-9-2.0
12,simple,logarithmic,5,19,7,4,12,1.0,48,0.3695920889987639,-0.43064816860256344,2.2,14106.18,simple-5-19-7-4-12-1.0
13,simple,logarithmic,5,19,7,4,12,1.2,51,0.3930778739184178,-0.38790207698678303,2.642857142857143,16458.340000000004,simple-5-19-7-4-12-1.2
14,simple,logarithmic,5,19,7,4,12,1.4,50,0.4007416563658838,-0.3501223174034346,2.5714285714285716,17759.790000000008,simple-5-19-7-4-12-1.4
15,simple,logarithmic,5,19,7,4,12,1.6,51,0.40914709517923364,-0.3611986105542962,2.642857142857143,17587.280000000002,simple-5-19-7-4-12-1.6
16,simple,logarithmic,5,19,7,4,12,1.8,50,0.42398022249690975,-0.45044531534799315,2.5714285714285716,15258.64,simple-5-19-7-4-12-1.8
17,simple,logarithmic,5,19,7,4,12,2.0,51,0.42472187886279356,-0.4969759283350015,2.4,13814.320000000002,simple-5-19-7-4-12-2.0
