,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,simple,7,10,9,2,12,1.8,129,0.5601977750309024,-0.38117461892181037,2.3947368421052633,16645.359999999993,logarithmic-7-10-9-2-12-1.8
1,logarithmic,simple,7,10,9,2,12,2.0,133,0.5720642768850432,-0.497833208983582,2.2439024390243905,12699.60999999999,logarithmic-7-10-9-2-12-2.0
2,logarithmic,simple,7,10,9,2,15,1.0,119,0.5090234857849196,-0.2734904580293036,2.3055555555555554,18265.56999999997,logarithmic-7-10-9-2-15-1.0
3,logarithmic,simple,7,10,9,2,15,1.2,122,0.5241038318912238,-0.25530706489095784,2.4857142857142858,20175.49,logarithmic-7-10-9-2-15-1.2
4,logarithmic,simple,7,10,9,2,15,1.4,123,0.5411619283065513,-0.2858006748391557,2.5142857142857142,19474.61,logarithmic-7-10-9-2-15-1.4
5,logarithmic,simple,7,10,9,2,15,1.6,126,0.5522867737948084,-0.38742207029669895,2.5,16639.71999999998,logarithmic-7-10-9-2-15-1.6
6,logarithmic,simple,7,10,9,2,15,1.8,132,0.5646477132262052,-0.37030511588225534,2.2195121951219514,16903.309999999987,logarithmic-7-10-9-2-15-1.8
7,logarithmic,simple,7,10,9,2,15,2.0,132,0.5841779975278121,-0.43615791138180243,2.3846153846153846,14407.429999999991,logarithmic-7-10-9-2-15-2.0
8,logarithmic,simple,7,10,9,3,6,1.0,81,0.4618046971569839,-0.32566085746714046,1.6129032258064515,16316.2,logarithmic-7-10-9-3-6-1.0
9,logarithmic,simple,7,10,9,3,6,1.2,82,0.4766378244746601,-0.3417777248929086,1.8275862068965518,18482.530000000006,logarithmic-7-10-9-3-6-1.2
10,logarithmic,simple,7,10,9,3,6,1.4,82,0.4835599505562423,-0.304582982462564,1.7333333333333334,17842.66,logarithmic-7-10-9-3-6-1.4
11,logarithmic,simple,7,10,9,3,6,1.6,86,0.5023485784919653,-0.2801001354666281,1.8666666666666667,20789.14,logarithmic-7-10-9-3-6-1.6
12,logarithmic,simple,7,10,9,3,6,1.8,91,0.5095179233621755,-0.33376414161754553,1.7575757575757576,19246.69999999999,logarithmic-7-10-9-3-6-1.8
13,logarithmic,simple,7,10,9,3,6,2.0,93,0.5156983930778739,-0.3564429026470918,1.7352941176470589,18570.429999999997,logarithmic-7-10-9-3-6-2.0
14,logarithmic,simple,7,10,9,3,9,1.0,79,0.4647713226205192,-0.3489263354446607,1.7241379310344827,16850.460000000003,logarithmic-7-10-9-3-9-1.0
15,logarithmic,simple,7,10,9,3,9,1.2,81,0.4788627935723115,-0.296082451579834,1.793103448275862,19045.350000000017,logarithmic-7-10-9-3-9-1.2
16,logarithmic,simple,7,10,9,3,9,1.4,85,0.4949320148331273,-0.2801001354666281,1.9310344827586208,19440.46,logarithmic-7-10-9-3-9-1.4
