,avgType,avgType2,fast,slow,sig,delay,window,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,logarithmic,exponential,5,13,3,2,9,1.4,129,0.4672435105067985,-0.2716436655399343,2.3947368421052633,21047.15,logarithmic-5-13-3-2-9-1.4
1,logarithmic,exponential,5,13,3,2,9,1.6,130,0.473176761433869,-0.21805857572430218,2.611111111111111,25216.27000000001,logarithmic-5-13-3-2-9-1.6
2,logarithmic,exponential,5,13,3,2,9,1.8,134,0.4902348578491965,-0.2058970753330323,2.526315789473684,24925.61,logarithmic-5-13-3-2-9-1.8
3,logarithmic,exponential,5,13,3,2,9,2.0,137,0.49740420271940666,-0.2634355867273125,2.341463414634146,22961.789999999997,logarithmic-5-13-3-2-9-2.0
4,logarithmic,exponential,5,13,3,2,12,1.0,123,0.4338689740420272,-0.23853375417663827,2.1538461538461537,17302.210000000003,logarithmic-5-13-3-2-12-1.0
5,logarithmic,exponential,5,13,3,2,12,1.2,127,0.45908529048207664,-0.22320327857928213,2.4324324324324325,22244.600000000006,logarithmic-5-13-3-2-12-1.2
6,logarithmic,exponential,5,13,3,2,12,1.4,129,0.46674907292954265,-0.2716436655399343,2.5833333333333335,23528.339999999975,logarithmic-5-13-3-2-12-1.4
7,logarithmic,exponential,5,13,3,2,12,1.6,131,0.48084054388133496,-0.21790042012430116,2.638888888888889,26085.480000000018,logarithmic-5-13-3-2-12-1.6
8,logarithmic,exponential,5,13,3,2,12,1.8,133,0.49221260815822004,-0.2058970753330323,2.5,24774.720000000012,logarithmic-5-13-3-2-12-1.8
9,logarithmic,exponential,5,13,3,2,12,2.0,136,0.5006180469715699,-0.2759554066409729,2.4871794871794872,24188.930000000004,logarithmic-5-13-3-2-12-2.0
10,logarithmic,exponential,5,13,3,2,15,1.0,121,0.44252163164400493,-0.2229573491496419,2.361111111111111,20363.34000000001,logarithmic-5-13-3-2-15-1.0
11,logarithmic,exponential,5,13,3,2,15,1.2,126,0.45933250927070457,-0.23379263820411772,2.5,23042.830000000005,logarithmic-5-13-3-2-15-1.2
12,logarithmic,exponential,5,13,3,2,15,1.4,129,0.47292954264524106,-0.21417816723003275,2.7941176470588234,26987.629999999997,logarithmic-5-13-3-2-15-1.4
13,logarithmic,exponential,5,13,3,2,15,1.6,132,0.4835599505562423,-0.21790042012430116,2.5675675675675675,24080.04,logarithmic-5-13-3-2-15-1.6
14,logarithmic,exponential,5,13,3,2,15,1.8,132,0.4934487021013597,-0.2195800493038435,2.5675675675675675,25263.079999999994,logarithmic-5-13-3-2-15-1.8
15,logarithmic,exponential,5,13,3,2,15,2.0,134,0.5021013597033375,-0.2759554066409729,2.4358974358974357,22299.259999999995,logarithmic-5-13-3-2-15-2.0
16,logarithmic,exponential,5,13,3,3,6,1.0,52,0.396044499381953,-0.3426190588010472,2.25,17585.29000000001,logarithmic-5-13-3-3-6-1.0
17,logarithmic,exponential,5,13,3,3,6,1.2,54,0.40247218788627936,-0.3426190588010472,2.0,17576.980000000003,logarithmic-5-13-3-3-6-1.2
18,logarithmic,exponential,5,13,3,3,6,1.4,53,0.4138442521631644,-0.3925559807543128,2.3125,17291.460000000014,logarithmic-5-13-3-3-6-1.4
19,logarithmic,exponential,5,13,3,3,6,1.6,54,0.4242274412855377,-0.3663984297695991,2.375,18348.870000000003,logarithmic-5-13-3-3-6-1.6
20,logarithmic,exponential,5,13,3,3,6,1.8,56,0.4331273176761434,-0.320864015391367,2.5,20359.459999999995,logarithmic-5-13-3-3-6-1.8
21,logarithmic,exponential,5,13,3,3,6,2.0,57,0.44177997527812113,-0.320864015391367,2.3529411764705883,18275.78999999999,logarithmic-5-13-3-3-6-2.0
