,fast,slow,sig,delay,numSell,exposure,drawdown,winLoss,value,zzz
101,4,22,5,3,58,0.4112703905091448,-0.20088885028518483,3.142857142857143,28659.100000000035,4-22-5-3
102,4,24,3,1,157,0.6122095897182402,-0.3806654297737138,4.064516129032258,56381.387599999965,4-24-3-1
103,4,24,3,2,113,0.5642609985170539,-0.4223763767651601,2.6451612903225805,38399.93120000001,4-24-3-2
104,4,24,3,3,42,0.40237271379139894,-0.34777886090698257,2.0,19669.01759999999,4-24-3-3
0,4,24,4,1,144,0.6134453781512605,-0.3678794707096191,3.3636363636363638,49471.209600000024,4-24-4-1
1,4,24,4,2,113,0.5605536332179931,-0.2884203825313885,3.185185185185185,34005.438400000014,4-24-4-2
2,4,24,4,3,54,0.41917943648047457,-0.3480879214259556,3.909090909090909,24437.15,4-24-4-3
3,4,24,5,1,135,0.6087493821057834,-0.3271864878809921,3.5,52361.97980000003,4-24-5-1
4,4,24,5,2,108,0.5519031141868512,-0.28403118326453136,3.1538461538461537,32172.33399999999,4-24-5-2
5,4,24,5,3,54,0.4369747899159664,-0.2844000255172562,3.1538461538461537,24960.200000000026,4-24-5-3
6,5,6,3,1,315,0.6366782006920415,-0.3486453380600549,2.351063829787234,51006.445200000024,5-6-3-1
7,5,6,3,2,134,0.6529906080079091,-0.3561474287043885,2.116279069767442,44630.63090000001,5-6-3-2
8,5,6,3,3,30,0.5472071181413742,-0.2613584926909314,4.0,38118.53500000001,5-6-3-3
9,5,6,4,1,280,0.6201186356895699,-0.37877657697187084,2.45679012345679,58554.57069999996,5-6-4-1
10,5,6,4,2,160,0.6391497775580821,-0.36833144629766373,2.1372549019607843,49272.03999999999,5-6-4-2
11,5,6,4,3,38,0.5662382600098863,-0.30845215866529224,2.4545454545454546,23694.35,5-6-4-3
12,5,6,5,1,270,0.6314878892733564,-0.37946926211427745,2.3333333333333335,51226.04480000005,5-6-5-1
13,5,6,5,2,171,0.6381611468116658,-0.345393893440729,2.5625,32166.643699999953,5-6-5-2
14,5,6,5,3,46,0.6468116658428077,-0.2637709183349695,2.2857142857142856,40561.00500000001,5-6-5-3
15,5,7,3,1,295,0.6312407315867523,-0.3584537062141129,2.3146067415730336,62638.9943,5-7-3-1
16,5,7,3,2,163,0.6085022244191794,-0.36908087802187795,2.5434782608695654,38830.65219999999,5-7-3-2
17,5,7,3,3,51,0.5790904597132971,-0.37278180127558697,2.4,23173.959999999992,5-7-3-3
18,5,7,4,1,278,0.6351952545724172,-0.37644813353245055,2.3493975903614457,45113.34549999998,5-7-4-1
19,5,7,4,2,181,0.6277805239742956,-0.33909992739617845,2.549019607843137,41610.2872,5-7-4-2
20,5,7,4,3,49,0.6087493821057834,-0.33795361433023713,3.4545454545454546,37424.74340000001,5-7-4-3
21,5,7,5,1,264,0.6361838853188334,-0.4042717010132005,2.3846153846153846,50708.26940000002,5-7-5-1
22,5,7,5,2,188,0.6198714780029659,-0.4202601894749814,2.2413793103448274,35200.950200000036,5-7-5-2
23,5,7,5,3,53,0.5148294611962432,-0.3551058328980388,4.3,31203.555000000008,5-7-5-3
24,5,8,3,1,273,0.6339594661393969,-0.350422866184107,2.3703703703703702,72361.3432,5-8-3-1
25,5,8,3,2,176,0.5958971824023727,-0.42931198409541177,2.3207547169811322,28174.925800000008,5-8-3-2
26,5,8,3,3,55,0.6156697973306969,-0.2957533240617742,2.0555555555555554,26043.21,5-8-3-3
27,5,8,4,1,267,0.6307464162135442,-0.37226020046912606,2.3375,63066.040300000044,5-8-4-1
28,5,8,4,2,195,0.6008403361344538,-0.4425249180023875,2.4210526315789473,41035.86700000005,5-8-4-2
29,5,8,4,3,66,0.5850222441917944,-0.3256133793204999,3.7142857142857144,63400.56959999997,5-8-4-3
30,5,8,5,1,239,0.6384083044982699,-0.3980221959227748,2.514705882352941,50016.58489999998,5-8-5-1
31,5,8,5,2,194,0.6099851705388037,-0.2297468640434234,2.660377358490566,54025.14400000003,5-8-5-2
32,5,8,5,3,63,0.5803262481463174,-0.4158686819767593,3.8461538461538463,47669.5508,5-8-5-3
33,5,9,3,1,261,0.6230845279288186,-0.30659313032967245,2.3037974683544302,68822.06379999996,5-9-3-1
34,5,9,3,2,179,0.6043005437469106,-0.39300755392322445,2.5098039215686274,41960.322800000016,5-9-3-2
35,5,9,3,3,63,0.49159663865546216,-0.2691120508716313,5.3,67787.43000000002,5-9-3-3
36,5,9,4,1,249,0.625308947108255,-0.39714311817077114,2.276315789473684,48408.32559999999,5-9-4-1
37,5,9,4,2,191,0.5929312901631241,-0.3829549209448179,2.6037735849056602,49719.13660000002,5-9-4-2
38,5,9,4,3,74,0.5427582797825012,-0.33138013379042697,4.285714285714286,45564.04079999999,5-9-4-3
39,5,9,5,1,228,0.6317350469599604,-0.35421710646096777,2.5076923076923077,50928.95940000004,5-9-5-1
40,5,9,5,2,187,0.5894710825506674,-0.2832778033176558,2.978723404255319,51864.731600000036,5-9-5-2
41,5,9,5,3,80,0.573900148294612,-0.37873219887124476,3.0,36477.43980000003,5-9-5-3
42,5,10,3,1,244,0.6287691547207118,-0.3654737254764515,2.588235294117647,59725.42470000003,5-10-3-1
43,5,10,3,2,169,0.5659911023232822,-0.4099004025293468,2.5208333333333335,41749.38100000003,5-10-3-2
44,5,10,3,3,62,0.5474542758279782,-0.29758542564378143,5.2,50491.98500000003,5-10-3-3
45,5,10,4,1,228,0.6347009391992091,-0.3776246272147831,2.6774193548387095,55651.28400000001,5-10-4-1
46,5,10,4,2,179,0.5956500247157687,-0.36848110342299056,2.8085106382978724,47878.20700000003,5-10-4-2
47,5,10,4,3,82,0.5546218487394958,-0.40048467891893824,3.3157894736842106,43938.926400000055,5-10-4-3
48,5,10,5,1,211,0.6275333662876915,-0.3626929460057081,2.296875,40162.51190000001,5-10-5-1
49,5,10,5,2,181,0.6038062283737025,-0.35237923156244644,2.549019607843137,33446.089600000014,5-10-5-2
50,5,10,5,3,81,0.5207612456747405,-0.2556525642600519,4.4,39554.6542,5-10-5-3
51,5,12,3,1,207,0.6228373702422145,-0.32508225259211715,3.0588235294117645,53193.08200000004,5-12-3-1
52,5,12,3,2,152,0.6156697973306969,-0.3275765788162047,2.707317073170732,32842.88810000004,5-12-3-2
53,5,12,3,3,69,0.5882352941176471,-0.3590431331200643,2.8333333333333335,37890.281000000025,5-12-3-3
