,fast,slow,sig,delay,numSell,exposure,drawdown,winLoss,value,zzz
60,3,14,5,1,180,0.5635195254572417,-0.29801465702903096,2.3333333333333335,24065.327400000002,3-14-5-1
61,3,14,5,2,130,0.5081562036579338,-0.3305822498449268,2.3333333333333335,18539.986599999997,3-14-5-2
62,3,14,5,3,46,0.36406327236777064,-0.3267619120682276,1.875,13192.54000000001,3-14-5-3
63,3,16,3,1,198,0.5378151260504201,-0.27418651495133783,2.7358490566037736,24898.805600000007,3-16-3-1
64,3,16,3,2,116,0.49653979238754326,-0.2532493619434732,3.142857142857143,20099.25439999999,3-16-3-2
65,3,16,3,3,34,0.3319327731092437,-0.3047276233033185,2.7777777777777777,15124.822100000007,3-16-3-3
66,3,16,4,1,179,0.5481957488877904,-0.28483311146465795,2.7291666666666665,25052.90150000001,3-16-4-1
67,3,16,4,2,124,0.5155709342560554,-0.30238435074209796,2.5428571428571427,21078.281300000046,3-16-4-2
68,3,16,4,3,41,0.3509639149777558,-0.29168991133785444,2.1538461538461537,17084.04000000001,3-16-4-3
69,3,16,5,1,166,0.5565991102323282,-0.30622843567528224,2.3877551020408165,23373.945400000008,3-16-5-1
70,3,16,5,2,121,0.49752842313395945,-0.34353551085427997,2.4571428571428573,16963.068000000014,3-16-5-2
71,3,16,5,3,40,0.3761739990113693,-0.31982627319308354,2.3333333333333335,11928.050000000001,3-16-5-3
72,3,18,3,1,194,0.5415224913494809,-0.30135534818273785,2.88,23779.57620000002,3-18-3-1
73,3,18,3,2,108,0.4985170538803757,-0.269116224775937,2.857142857142857,17101.137099999996,3-18-3-2
74,3,18,3,3,33,0.3692535837864558,-0.30321681395185324,3.125,17973.452200000014,3-18-3-3
75,3,18,4,1,173,0.5491843796342066,-0.26864999621348123,2.9318181818181817,29511.98969999999,3-18-4-1
76,3,18,4,2,119,0.5210084033613446,-0.3267453078735831,3.103448275862069,20619.167,3-18-4-2
77,3,18,4,3,39,0.4411764705882353,-0.29168991133785444,2.0,18266.130000000023,3-18-4-3
78,3,18,5,1,160,0.5516559565002471,-0.3379663707675541,2.404255319148936,24341.80720000005,3-18-5-1
79,3,18,5,2,115,0.4930795847750865,-0.3946284346755808,2.59375,15864.985100000005,3-18-5-2
80,3,18,5,3,41,0.3346515076618883,-0.35982371167296234,2.1538461538461537,10348.240000000007,3-18-5-3
81,3,20,3,1,184,0.5365793376174,-0.30490315394394696,2.9148936170212765,26357.454400000024,3-20-3-1
82,3,20,3,2,104,0.46589223924864065,-0.2909436155134172,3.16,18325.610000000004,3-20-3-2
83,3,20,3,3,32,0.3400889767671775,-0.30321681395185324,2.5555555555555554,14966.212200000005,3-20-3-3
84,3,20,4,1,166,0.5434997528423134,-0.2653828859387215,2.608695652173913,27241.76450000001,3-20-4-1
85,3,20,4,2,121,0.49752842313395945,-0.3223773112771723,3.1724137931034484,22768.93210000002,3-20-4-2
86,3,20,4,3,38,0.3870489372219476,-0.2892782473491177,1.9230769230769231,14809.910000000005,3-20-4-3
87,3,20,5,1,152,0.5415224913494809,-0.3469980642291791,2.8974358974358974,24528.8302,3-20-5-1
88,3,20,5,2,114,0.47923875432525953,-0.39271497166033753,2.5625,14592.195400000013,3-20-5-2
89,3,20,5,3,44,0.337864557587741,-0.37479873160213817,2.142857142857143,11525.320000000012,3-20-5-3
90,3,22,3,1,175,0.5227385071675729,-0.2778141845349272,3.0697674418604652,31704.662100000012,3-22-3-1
91,3,22,3,2,98,0.4532871972318339,-0.2913182533122886,3.4545454545454546,18584.289999999994,3-22-3-2
92,3,22,3,3,25,0.2698961937716263,-0.32838893414879883,2.125,10767.152499999998,3-22-3-3
93,3,22,4,1,161,0.5316361838853189,-0.2574732397650759,3.4722222222222223,37600.325100000024,3-22-4-1
94,3,22,4,2,117,0.4802273850716757,-0.29052618091302235,3.68,27685.1713,3-22-4-2
95,3,22,4,3,38,0.3961937716262976,-0.3141701479314792,1.9230769230769231,15254.19000000001,3-22-4-3
96,3,22,5,1,148,0.52743450321305,-0.3343317345904843,3.3529411764705883,31466.391500000027,3-22-5-1
97,3,22,5,2,111,0.47701433514582303,-0.3897558990715881,2.7,18593.16460000001,3-22-5-2
98,3,22,5,3,41,0.3596144340088977,-0.3727086098690578,2.4166666666666665,12474.63000000001,3-22-5-3
99,3,24,3,1,174,0.5207612456747405,-0.2502039071358914,3.142857142857143,30544.54119999999,3-24-3-1
100,3,24,3,2,92,0.4456253089471083,-0.31630381671100544,3.1818181818181817,17299.670000000002,3-24-3-2
101,3,24,3,3,27,0.3025210084033613,-0.32838893414879883,2.375,14969.6825,3-24-3-3
102,3,24,4,1,158,0.5286702916460702,-0.31046249368491735,3.5142857142857142,35509.44090000001,3-24-4-1
103,3,24,4,2,115,0.4740484429065744,-0.29053617148390265,4.0,27709.48020000001,3-24-4-2
104,3,24,4,3,39,0.3971824023727138,-0.3139620357571079,2.25,15954.410000000007,3-24-4-3
0,3,24,5,1,140,0.5289174493326743,-0.32095651001334075,3.5161290322580645,28814.273100000035,3-24-5-1
1,3,24,5,2,109,0.4809688581314879,-0.379828937434145,3.1923076923076925,20006.24430000001,3-24-5-2
