,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,logarithmic,100,30,2,6,7,12,6,2,1,0.060478337580866515,13744.34
1,logarithmic,100,30,3,6,7,12,6,2,1,0.057243677710252926,13712.000000000002
2,logarithmic,100,30,4,6,7,12,6,2,1,0.05116643795334247,13651.24
3,logarithmic,100,30,5,6,7,12,6,2,1,0.03479709860811603,13487.58
4,logarithmic,100,30,1,6,7,14,1,138,137,0.005457914089785009,17243.339999999986
5,logarithmic,100,30,2,6,7,14,1,136,135,0.0057611231177700515,17841.99999999998
6,logarithmic,100,30,3,6,7,14,1,138,137,0.006087355330814932,18994.53000000001
7,logarithmic,100,30,4,6,7,14,1,138,137,0.006526601699358683,20380.85000000001
8,logarithmic,100,30,5,6,7,14,1,140,139,0.0066407591856699685,21288.719999999998
9,logarithmic,100,30,1,6,7,14,2,110,109,0.005793462782296773,16686.06
10,logarithmic,100,30,2,6,7,14,2,111,110,0.006261279664045952,17900.155000000013
11,logarithmic,100,30,3,6,7,14,2,112,111,0.006459543372886657,18352.979999999992
12,logarithmic,100,30,4,6,7,14,2,114,113,0.007513448729488242,21822.845000000016
13,logarithmic,100,30,5,6,7,14,2,114,113,0.007559750924707195,21930.905000000006
14,logarithmic,100,30,1,6,7,14,3,61,61,0.007388069267983411,14496.75
15,logarithmic,100,30,2,6,7,14,3,61,61,0.008347218138492055,15534.039999999995
16,logarithmic,100,30,3,6,7,14,3,61,61,0.007961862644032059,15076.180000000004
17,logarithmic,100,30,4,6,7,14,3,62,62,0.008591966227317591,16055.989999999998
18,logarithmic,100,30,5,6,7,14,3,61,61,0.007551042709737879,14522.019999999997
19,logarithmic,100,30,1,6,7,14,4,23,22,0.031058966632898043,18347.66999999999
20,logarithmic,100,30,2,6,7,14,4,23,22,0.030711253148808935,18216.309999999994
21,logarithmic,100,30,3,6,7,14,4,23,22,0.03285632794351679,19254.379999999997
22,logarithmic,100,30,4,6,7,14,4,23,22,0.028995463673235192,17780.34
23,logarithmic,100,30,5,6,7,14,4,23,22,0.02916198282495004,17835.07999999999
24,logarithmic,100,30,1,6,7,14,5,3,3,-0.051933665709616154,8141.290000000001
25,logarithmic,100,30,2,6,7,14,5,3,3,-0.043002644890888446,8440.150000000001
26,logarithmic,100,30,3,6,7,14,5,3,3,-0.046924572121865564,8308.910000000002
27,logarithmic,100,30,4,6,7,14,5,3,3,-0.024663062891111993,9053.85
28,logarithmic,100,30,5,6,7,14,5,3,3,-0.024663062891111993,9053.85
29,logarithmic,100,30,1,6,7,14,6,1,1,-0.2889818521082252,7119.4000000000015
30,logarithmic,100,30,2,6,7,14,6,1,1,-0.2625274626057122,7383.100000000001
31,logarithmic,100,30,3,6,7,14,6,1,1,-0.27414452102206033,7267.300000000002
32,logarithmic,100,30,4,6,7,14,6,1,1,-0.20820417130646765,7924.6
33,logarithmic,100,30,5,6,7,14,6,1,1,-0.20820417130646765,7924.6
34,logarithmic,100,30,1,6,10,2,1,0,0,,10000.0
35,logarithmic,100,30,2,6,10,2,1,0,0,,10000.0
36,logarithmic,100,30,3,6,10,2,1,0,0,,10000.0
37,logarithmic,100,30,4,6,10,2,1,0,0,,10000.0
38,logarithmic,100,30,5,6,10,2,1,0,0,,10000.0
39,logarithmic,100,30,1,6,10,2,2,0,0,,10000.0
40,logarithmic,100,30,2,6,10,2,2,0,0,,10000.0
41,logarithmic,100,30,3,6,10,2,2,0,0,,10000.0
42,logarithmic,100,30,4,6,10,2,2,0,0,,10000.0
43,logarithmic,100,30,5,6,10,2,2,0,0,,10000.0
44,logarithmic,100,30,1,6,10,2,3,0,0,,10000.0
45,logarithmic,100,30,2,6,10,2,3,0,0,,10000.0
46,logarithmic,100,30,3,6,10,2,3,0,0,,10000.0
47,logarithmic,100,30,4,6,10,2,3,0,0,,10000.0
48,logarithmic,100,30,5,6,10,2,3,0,0,,10000.0
49,logarithmic,100,30,1,6,10,2,4,0,0,,10000.0
50,logarithmic,100,30,2,6,10,2,4,0,0,,10000.0
51,logarithmic,100,30,3,6,10,2,4,0,0,,10000.0
52,logarithmic,100,30,4,6,10,2,4,0,0,,10000.0
53,logarithmic,100,30,5,6,10,2,4,0,0,,10000.0
54,logarithmic,100,30,1,6,10,2,5,0,0,,10000.0
55,logarithmic,100,30,2,6,10,2,5,0,0,,10000.0
56,logarithmic,100,30,3,6,10,2,5,0,0,,10000.0
57,logarithmic,100,30,4,6,10,2,5,0,0,,10000.0
58,logarithmic,100,30,5,6,10,2,5,0,0,,10000.0
59,logarithmic,100,30,1,6,10,2,6,0,0,,10000.0
60,logarithmic,100,30,2,6,10,2,6,0,0,,10000.0
61,logarithmic,100,30,3,6,10,2,6,0,0,,10000.0
62,logarithmic,100,30,4,6,10,2,6,0,0,,10000.0
63,logarithmic,100,30,5,6,10,2,6,0,0,,10000.0
64,logarithmic,100,30,1,6,10,4,1,234,233,0.004381720856114613,22329.38999999998
65,logarithmic,100,30,2,6,10,4,1,231,230,0.004622047585966002,23771.68999999998
66,logarithmic,100,30,3,6,10,4,1,232,231,0.004710140005609417,24339.77000000002
67,logarithmic,100,30,4,6,10,4,1,232,231,0.0050676302150712196,26876.549999999974
68,logarithmic,100,30,5,6,10,4,1,232,231,0.005199208939485451,27699.01
69,logarithmic,100,30,1,6,10,4,2,190,189,0.004362125920144945,18990.92989999998
70,logarithmic,100,30,2,6,10,4,2,191,190,0.0056176945653883354,24344.11340000001
71,logarithmic,100,30,3,6,10,4,2,191,190,0.005570839115698074,24294.403400000025
72,logarithmic,100,30,4,6,10,4,2,191,190,0.005882814439163642,26142.412899999996
73,logarithmic,100,30,5,6,10,4,2,191,190,0.0058910627520198326,26243.752899999992
74,logarithmic,100,30,1,6,10,4,3,92,91,0.01912005248633839,49436.64999999997
75,logarithmic,100,30,2,6,10,4,3,92,91,0.01936604701553894,50590.56999999997
76,logarithmic,100,30,3,6,10,4,3,92,91,0.01983427361075339,52945.49999999996
77,logarithmic,100,30,4,6,10,4,3,92,91,0.019768718183922573,52743.57999999996
78,logarithmic,100,30,5,6,10,4,3,92,91,0.019739119100867033,52516.33999999999
79,logarithmic,100,30,1,6,10,4,4,22,21,0.02417994553420409,13887.759999999997
80,logarithmic,100,30,2,6,10,4,4,22,21,0.024934592822221515,14146.800000000001
81,logarithmic,100,30,3,6,10,4,4,22,21,0.026293418632133407,14570.900000000001
82,logarithmic,100,30,4,6,10,4,4,22,21,0.023854246964954955,14131.779999999997
83,logarithmic,100,30,5,6,10,4,4,22,21,0.02304312828937723,13897.649999999998
84,logarithmic,100,30,1,6,10,4,5,3,3,0.2989875533208382,19703.539999999997
85,logarithmic,100,30,2,6,10,4,5,3,3,0.3076541391173419,20179.36
86,logarithmic,100,30,3,6,10,4,5,3,3,0.32375131994497647,21105.219999999994
87,logarithmic,100,30,4,6,10,4,5,3,3,0.33100267788979615,21524.86
88,logarithmic,100,30,5,6,10,4,5,3,3,0.33100267788979615,21524.86
89,logarithmic,100,30,1,6,10,4,6,2,2,0.3211405519419443,16503.34
90,logarithmic,100,30,2,6,10,4,6,2,2,0.3211405519419443,16503.34
91,logarithmic,100,30,3,6,10,4,6,2,2,0.35137180294563797,17484.64
92,logarithmic,100,30,4,6,10,4,6,2,2,0.08306113606049947,11720.64
93,logarithmic,100,30,5,6,10,4,6,2,2,0.08080814572787612,11672.239999999998
94,logarithmic,100,30,1,6,10,6,1,205,204,0.004286604822955882,19422.654500000015
95,logarithmic,100,30,2,6,10,6,1,202,201,0.0041955365768179135,19293.4745
96,logarithmic,100,30,3,6,10,6,1,203,202,0.004294806451615395,19829.24440000002
97,logarithmic,100,30,4,6,10,6,1,203,202,0.004713024208049775,21835.783799999997
98,logarithmic,100,30,5,6,10,6,1,203,202,0.004835750610741458,22387.583600000005
99,logarithmic,100,30,1,6,10,6,2,180,179,0.0036096162913248886,15868.170000000006
100,logarithmic,100,30,2,6,10,6,2,180,179,0.004312304286823595,18171.659999999993
101,logarithmic,100,30,3,6,10,6,2,180,179,0.0042887514783503085,18087.570000000003
102,logarithmic,100,30,4,6,10,6,2,180,179,0.004650799885492822,19690.99500000001
103,logarithmic,100,30,5,6,10,6,2,180,179,0.004751211676676678,20006.71499999999
104,logarithmic,100,30,1,6,10,6,3,102,101,0.008139719430343091,19717.930000000004
105,logarithmic,100,30,2,6,10,6,3,102,101,0.008559175056283265,20643.540000000015
106,logarithmic,100,30,3,6,10,6,3,102,101,0.00899366621190267,21692.970000000012
107,logarithmic,100,30,4,6,10,6,3,102,101,0.008934601421391733,21602.96000000001
108,logarithmic,100,30,5,6,10,6,3,102,101,0.009163625960565436,22110.99000000001
109,logarithmic,100,30,1,6,10,6,4,33,32,0.026050878647919395,20055.469999999994
110,logarithmic,100,30,2,6,10,6,4,33,32,0.025965310559632082,19986.91999999999
111,logarithmic,100,30,3,6,10,6,4,33,32,0.0274529827560935,20862.959999999992
112,logarithmic,100,30,4,6,10,6,4,33,32,0.02391763574592473,18730.09999999999
113,logarithmic,100,30,5,6,10,6,4,33,32,0.024160738658363594,18817.569999999985
114,logarithmic,100,30,1,6,10,6,5,5,5,0.09933599230941956,14847.260000000002
115,logarithmic,100,30,2,6,10,6,5,5,5,0.09817561495092897,14772.230000000001
116,logarithmic,100,30,3,6,10,6,5,5,5,0.0974020300452686,14722.210000000001
117,logarithmic,100,30,4,6,10,6,5,5,5,0.09870391683772142,14806.390000000001
118,logarithmic,100,30,5,6,10,6,5,5,5,0.09870391683772142,14806.390000000001
119,logarithmic,100,30,1,6,10,6,6,2,2,0.5325632123229008,21910.559999999994
120,logarithmic,100,30,2,6,10,6,6,2,2,0.5325632123229008,21910.559999999994
121,logarithmic,100,30,3,6,10,6,6,2,2,0.5325632123229008,21910.559999999994
122,logarithmic,100,30,4,6,10,6,6,2,2,0.5325632123229008,21910.559999999994
123,logarithmic,100,30,5,6,10,6,6,2,2,0.5325632123229008,21910.559999999994
124,logarithmic,100,30,1,6,10,8,1,177,176,0.00494982221352519,20016.564599999998
0,logarithmic,100,30,2,6,10,8,1,175,174,0.005232419774094372,20953.68429999999
1,logarithmic,100,30,3,6,10,8,1,177,176,0.0054239141330043655,21930.99400000001
2,logarithmic,100,30,4,6,10,8,1,177,176,0.005931444078439874,24284.893399999997
3,logarithmic,100,30,5,6,10,8,1,177,176,0.006002057277534861,24541.11330000001
4,logarithmic,100,30,1,6,10,8,2,163,162,0.005042756117972952,18766.260000000002
5,logarithmic,100,30,2,6,10,8,2,164,163,0.005453599627017049,20323.164999999957
6,logarithmic,100,30,3,6,10,8,2,165,164,0.005396195658689518,20233.989999999987
7,logarithmic,100,30,4,6,10,8,2,165,164,0.005798963594804455,21964.730000000007
8,logarithmic,100,30,5,6,10,8,2,165,164,0.005830193426806369,22057.21999999998
9,logarithmic,100,30,1,6,10,8,3,99,98,0.006613032434850474,15772.250000000011
10,logarithmic,100,30,2,6,10,8,3,99,98,0.006995490655669927,16583.940000000002
11,logarithmic,100,30,3,6,10,8,3,99,98,0.007249199735308779,16995.849999999988
12,logarithmic,100,30,4,6,10,8,3,99,98,0.007853342331580842,18336.64
13,logarithmic,100,30,5,6,10,8,3,99,98,0.00789167551213936,18514.269999999997
14,logarithmic,100,30,1,6,10,8,4,38,37,0.016691820969682143,13935.889999999996
15,logarithmic,100,30,2,6,10,8,4,38,37,0.016816766913737,14151.52
16,logarithmic,100,30,3,6,10,8,4,38,37,0.01747222496434018,14523.18999999999
17,logarithmic,100,30,4,6,10,8,4,39,38,0.017003353689515267,15037.369999999994
18,logarithmic,100,30,5,6,10,8,4,39,38,0.016528577175299885,14741.539999999995
19,logarithmic,100,30,1,6,10,8,5,11,10,0.040190631001935276,12469.729999999992
20,logarithmic,100,30,2,6,10,8,5,11,10,0.03650328877330202,11988.299999999997
21,logarithmic,100,30,3,6,10,8,5,11,10,0.04148517128997994,12648.269999999993
22,logarithmic,100,30,4,6,10,8,5,11,10,0.029344936345492366,11366.179999999991
23,logarithmic,100,30,5,6,10,8,5,11,10,0.027389191223089547,11165.029999999995
24,logarithmic,100,30,1,6,10,8,6,4,4,0.12047160084485994,14638.949999999999
25,logarithmic,100,30,2,6,10,8,6,4,4,0.1321593592557891,15283.77
26,logarithmic,100,30,3,6,10,8,6,4,4,0.1426500565559806,16027.939999999999
27,logarithmic,100,30,4,6,10,8,6,4,4,0.14885822641520058,16345.360000000002
28,logarithmic,100,30,5,6,10,8,6,4,4,0.15489630367112064,16770.79
29,logarithmic,100,30,1,6,10,10,1,146,145,0.0061727370298657,20338.25
30,logarithmic,100,30,2,6,10,10,1,146,145,0.006679054603719712,22068.050000000017
31,logarithmic,100,30,3,6,10,10,1,146,145,0.006740641969816617,22198.230000000018
32,logarithmic,100,30,4,6,10,10,1,147,146,0.007317571245017097,24664.570000000018
33,logarithmic,100,30,5,6,10,10,1,147,146,0.007400467862658512,24995.940000000002
34,logarithmic,100,30,1,6,10,10,2,137,136,0.004802813748258921,15627.634999999997
35,logarithmic,100,30,2,6,10,10,2,139,138,0.005448266317753105,17336.715000000004
36,logarithmic,100,30,3,6,10,10,2,139,138,0.005352672087949744,17250.245000000014
37,logarithmic,100,30,4,6,10,10,2,139,138,0.0058314643499535945,18710.53500000002
38,logarithmic,100,30,5,6,10,10,2,140,139,0.005719669066224387,18844.75500000002
39,logarithmic,100,30,1,6,10,10,3,103,102,0.0030862482811996775,10904.290000000003
40,logarithmic,100,30,2,6,10,10,3,103,102,0.003463474368907738,11480.555000000002
41,logarithmic,100,30,3,6,10,10,3,103,102,0.0036989468533932114,11783.650000000009
42,logarithmic,100,30,4,6,10,10,3,104,103,0.0061933075431318246,16300.070000000002
43,logarithmic,100,30,5,6,10,10,3,104,103,0.006287582816482851,16475.620000000003
44,logarithmic,100,30,1,6,10,10,4,42,41,0.0008008216481089654,8476.029999999992
45,logarithmic,100,30,2,6,10,10,4,42,41,0.0006486998834819516,8475.88999999999
46,logarithmic,100,30,3,6,10,10,4,43,42,0.006810675310126531,11667.849999999993
47,logarithmic,100,30,4,6,10,10,4,43,42,0.0064859285805267015,11459.129999999992
48,logarithmic,100,30,5,6,10,10,4,43,42,0.0065929980341268395,11575.76999999999
49,logarithmic,100,30,1,6,10,10,5,16,15,0.05976644465503649,21590.550000000003
50,logarithmic,100,30,2,6,10,10,5,16,15,0.06177673625023375,22377.100000000002
51,logarithmic,100,30,3,6,10,10,5,16,15,0.060893946084424715,22027.160000000003
52,logarithmic,100,30,4,6,10,10,5,17,16,0.05716956783712372,22546.749999999993
53,logarithmic,100,30,5,6,10,10,5,17,16,0.05689716114879659,22433.199999999993
54,logarithmic,100,30,1,6,10,10,6,6,6,0.10570699297546848,17654.579999999998
55,logarithmic,100,30,2,6,10,10,6,6,6,0.10570699297546848,17654.579999999998
56,logarithmic,100,30,3,6,10,10,6,6,6,0.11573095463681034,18720.659999999996
57,logarithmic,100,30,4,6,10,10,6,7,7,0.0879083381984624,17491.93
58,logarithmic,100,30,5,6,10,10,6,7,7,0.08728569433942897,17383.46
59,logarithmic,100,30,1,6,10,12,1,139,138,0.004615035028123299,15493.48999999999
60,logarithmic,100,30,2,6,10,12,1,139,138,0.005084851304283093,16639.094999999998
61,logarithmic,100,30,3,6,10,12,1,140,139,0.005507881582766449,17819.209999999974
62,logarithmic,100,30,4,6,10,12,1,140,139,0.00565046875161327,18384.005
63,logarithmic,100,30,5,6,10,12,1,141,140,0.005633737392079646,18678.999999999978
64,logarithmic,100,30,1,6,10,12,2,130,129,0.005118193302236524,15616.835
65,logarithmic,100,30,2,6,10,12,2,132,131,0.005693979652220257,17042.709999999977
66,logarithmic,100,30,3,6,10,12,2,132,131,0.005877469126819342,17502.819999999992
67,logarithmic,100,30,4,6,10,12,2,133,132,0.006255833168944827,18840.554999999982
68,logarithmic,100,30,5,6,10,12,2,134,133,0.006135607852091371,18957.194999999985
69,logarithmic,100,30,1,6,10,12,3,90,89,0.0026539136930489315,10293.410000000005
70,logarithmic,100,30,2,6,10,12,3,90,89,0.002930246027785806,10729.43000000001
71,logarithmic,100,30,3,6,10,12,3,90,89,0.0032140442258816425,10933.519999999999
72,logarithmic,100,30,4,6,10,12,3,91,90,0.005849759412460398,14873.750000000007
73,logarithmic,100,30,5,6,10,12,3,91,90,0.005906413469977965,14923.510000000006
74,logarithmic,100,30,1,6,10,12,4,39,39,0.002909953935980531,9507.400000000001
75,logarithmic,100,30,2,6,10,12,4,39,39,0.0023289187579845264,9272.660000000002
76,logarithmic,100,30,3,6,10,12,4,40,40,0.009498926888828191,13737.699999999999
77,logarithmic,100,30,4,6,10,12,4,41,41,0.008833458342449469,13523.630000000001
78,logarithmic,100,30,5,6,10,12,4,41,41,0.008398942325302005,13228.500000000002
79,logarithmic,100,30,1,6,10,12,5,15,15,0.024473806391808035,13655.319999999992
80,logarithmic,100,30,2,6,10,12,5,15,15,0.027625092282033813,14378.039999999995
81,logarithmic,100,30,3,6,10,12,5,15,15,0.02698417187461793,14238.969999999998
82,logarithmic,100,30,4,6,10,12,5,16,16,0.02574581267219913,14564.739999999993
83,logarithmic,100,30,5,6,10,12,5,16,16,0.027000410804069508,14870.939999999997
84,logarithmic,100,30,1,6,10,12,6,6,6,0.0670680470421438,14586.450000000004
85,logarithmic,100,30,2,6,10,12,6,6,6,0.06095718494741795,14047.430000000006
86,logarithmic,100,30,3,6,10,12,6,6,6,0.060464132504567204,14015.750000000005
87,logarithmic,100,30,4,6,10,12,6,6,6,0.059537791551332486,13908.070000000003
88,logarithmic,100,30,5,6,10,12,6,6,6,0.057042647370845405,13707.570000000003
89,logarithmic,100,30,1,6,10,14,1,119,118,0.004012000132795564,12862.99500000001
90,logarithmic,100,30,2,6,10,14,1,120,119,0.004391196680252275,13727.045
91,logarithmic,100,30,3,6,10,14,1,120,119,0.004789846092970512,14449.604999999998
92,logarithmic,100,30,4,6,10,14,1,121,120,0.004926121524212483,14898.139999999998
93,logarithmic,100,30,5,6,10,14,1,122,121,0.004912381282244605,15180.820000000009
94,logarithmic,100,30,1,6,10,14,2,112,111,0.0046984541723834716,13473.379999999977
95,logarithmic,100,30,2,6,10,14,2,114,113,0.005308130717208325,14625.529999999995
96,logarithmic,100,30,3,6,10,14,2,114,113,0.005532922436888448,15096.374999999987
97,logarithmic,100,30,4,6,10,14,2,115,114,0.005752385951784475,15773.889999999985
98,logarithmic,100,30,5,6,10,14,2,116,115,0.005623814089361053,15847.474999999984
99,logarithmic,100,30,1,6,10,14,3,84,83,0.0026376250274448075,10000.820000000003
100,logarithmic,100,30,2,6,10,14,3,84,83,0.0029352263545217713,10390.460000000001
101,logarithmic,100,30,3,6,10,14,3,84,83,0.003238972212299561,10698.059999999996
102,logarithmic,100,30,4,6,10,14,3,85,84,0.006065102826641432,14455.04
103,logarithmic,100,30,5,6,10,14,3,85,84,0.006124449654854778,14550.259999999997
104,logarithmic,100,30,1,6,10,14,4,42,41,0.006251819884634701,10493.290000000005
105,logarithmic,100,30,2,6,10,14,4,42,41,0.006640918749522689,10681.390000000005
106,logarithmic,100,30,3,6,10,14,4,43,42,0.013192706745592097,15703.800000000003
107,logarithmic,100,30,4,6,10,14,4,43,42,0.011795996291647728,14784.140000000005
108,logarithmic,100,30,5,6,10,14,4,43,42,0.011962838411080272,14887.11
109,logarithmic,100,30,1,6,10,14,5,16,15,0.0014564278218260859,8197.379999999992
110,logarithmic,100,30,2,6,10,14,5,16,15,0.002870870196986632,8413.88999999999
111,logarithmic,100,30,3,6,10,14,5,16,15,0.004844712466745328,8660.669999999995
112,logarithmic,100,30,4,6,10,14,5,17,16,0.004616782515515304,8754.289999999994
113,logarithmic,100,30,5,6,10,14,5,17,16,0.0030456281020089957,8575.339999999991
114,logarithmic,100,30,1,6,10,14,6,4,4,-0.057807068732670705,7198.400000000002
115,logarithmic,100,30,2,6,10,14,6,4,4,-0.057807068732670705,7198.400000000002
116,logarithmic,100,30,3,6,10,14,6,4,4,-0.057807068732670705,7198.400000000002
