,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,exponential,125,20,2,8,25,14,2,116,115,0.003823842361486967,13869.370000000003
1,exponential,125,20,3,8,25,14,2,112,111,0.004844010039542935,14193.374999999998
2,exponential,125,20,4,8,25,14,2,111,110,0.006198199701827126,16156.685000000003
3,exponential,125,20,5,8,25,14,2,111,110,0.006462987884610035,16735.429999999997
4,exponential,125,20,1,8,25,14,3,90,90,0.008871378569267084,20672.160000000014
5,exponential,125,20,2,8,25,14,3,83,83,0.01050068281820111,22186.690000000013
6,exponential,125,20,3,8,25,14,3,82,81,0.012704272772121368,23966.88
7,exponential,125,20,4,8,25,14,3,81,80,0.01205004595592842,22491.030000000017
8,exponential,125,20,5,8,25,14,3,81,80,0.012864181842775385,23864.87
9,exponential,125,20,1,8,25,14,4,38,38,0.0007133331439724157,9766.090000000006
10,exponential,125,20,2,8,25,14,4,36,36,0.0030459056870328085,10543.220000000005
11,exponential,125,20,3,8,25,14,4,36,36,0.003959008555837074,10855.669999999998
12,exponential,125,20,4,8,25,14,4,36,36,0.003594733289945388,10657.579999999998
13,exponential,125,20,5,8,25,14,4,36,36,0.0028374715301846976,10350.62
14,exponential,125,20,1,8,25,14,5,11,11,0.000968908628823728,9856.31
15,exponential,125,20,2,8,25,14,5,11,11,-0.008447754324991617,8970.849999999995
16,exponential,125,20,3,8,25,14,5,11,11,-0.004962641879746157,9327.63
17,exponential,125,20,4,8,25,14,5,11,11,-0.003486722102277515,9519.769999999995
18,exponential,125,20,5,8,25,14,5,11,11,-0.0048430071448909455,9366.21
19,exponential,125,20,1,8,25,14,6,1,1,0.1409535972754363,11390.619999999999
20,exponential,125,20,2,8,25,14,6,1,1,0.1020434227330779,11006.74
21,exponential,125,20,3,8,25,14,6,1,1,0.19331630481055767,11907.22
22,exponential,125,20,4,8,25,14,6,1,1,0.19331630481055767,11907.22
23,exponential,125,20,5,8,25,14,6,1,1,0.19331630481055767,11907.22
24,exponential,125,20,1,10,10,2,1,0,0,,10000.0
25,exponential,125,20,2,10,10,2,1,0,0,,10000.0
26,exponential,125,20,3,10,10,2,1,0,0,,10000.0
27,exponential,125,20,4,10,10,2,1,0,0,,10000.0
28,exponential,125,20,5,10,10,2,1,0,0,,10000.0
29,exponential,125,20,1,10,10,2,2,0,0,,10000.0
30,exponential,125,20,2,10,10,2,2,0,0,,10000.0
31,exponential,125,20,3,10,10,2,2,0,0,,10000.0
32,exponential,125,20,4,10,10,2,2,0,0,,10000.0
33,exponential,125,20,5,10,10,2,2,0,0,,10000.0
34,exponential,125,20,1,10,10,2,3,0,0,,10000.0
35,exponential,125,20,2,10,10,2,3,0,0,,10000.0
36,exponential,125,20,3,10,10,2,3,0,0,,10000.0
37,exponential,125,20,4,10,10,2,3,0,0,,10000.0
38,exponential,125,20,5,10,10,2,3,0,0,,10000.0
39,exponential,125,20,1,10,10,2,4,0,0,,10000.0
40,exponential,125,20,2,10,10,2,4,0,0,,10000.0
41,exponential,125,20,3,10,10,2,4,0,0,,10000.0
42,exponential,125,20,4,10,10,2,4,0,0,,10000.0
43,exponential,125,20,5,10,10,2,4,0,0,,10000.0
44,exponential,125,20,1,10,10,2,5,0,0,,10000.0
45,exponential,125,20,2,10,10,2,5,0,0,,10000.0
46,exponential,125,20,3,10,10,2,5,0,0,,10000.0
47,exponential,125,20,4,10,10,2,5,0,0,,10000.0
48,exponential,125,20,5,10,10,2,5,0,0,,10000.0
49,exponential,125,20,1,10,10,2,6,0,0,,10000.0
50,exponential,125,20,2,10,10,2,6,0,0,,10000.0
51,exponential,125,20,3,10,10,2,6,0,0,,10000.0
52,exponential,125,20,4,10,10,2,6,0,0,,10000.0
53,exponential,125,20,5,10,10,2,6,0,0,,10000.0
54,exponential,125,20,1,10,10,4,1,0,0,,10000.0
55,exponential,125,20,2,10,10,4,1,0,0,,10000.0
56,exponential,125,20,3,10,10,4,1,0,0,,10000.0
57,exponential,125,20,4,10,10,4,1,0,0,,10000.0
58,exponential,125,20,5,10,10,4,1,0,0,,10000.0
59,exponential,125,20,1,10,10,4,2,0,0,,10000.0
60,exponential,125,20,2,10,10,4,2,0,0,,10000.0
61,exponential,125,20,3,10,10,4,2,0,0,,10000.0
62,exponential,125,20,4,10,10,4,2,0,0,,10000.0
63,exponential,125,20,5,10,10,4,2,0,0,,10000.0
64,exponential,125,20,1,10,10,4,3,0,0,,10000.0
65,exponential,125,20,2,10,10,4,3,0,0,,10000.0
66,exponential,125,20,3,10,10,4,3,0,0,,10000.0
67,exponential,125,20,4,10,10,4,3,0,0,,10000.0
68,exponential,125,20,5,10,10,4,3,0,0,,10000.0
69,exponential,125,20,1,10,10,4,4,0,0,,10000.0
70,exponential,125,20,2,10,10,4,4,0,0,,10000.0
71,exponential,125,20,3,10,10,4,4,0,0,,10000.0
72,exponential,125,20,4,10,10,4,4,0,0,,10000.0
73,exponential,125,20,5,10,10,4,4,0,0,,10000.0
74,exponential,125,20,1,10,10,4,5,0,0,,10000.0
75,exponential,125,20,2,10,10,4,5,0,0,,10000.0
76,exponential,125,20,3,10,10,4,5,0,0,,10000.0
77,exponential,125,20,4,10,10,4,5,0,0,,10000.0
78,exponential,125,20,5,10,10,4,5,0,0,,10000.0
79,exponential,125,20,1,10,10,4,6,0,0,,10000.0
80,exponential,125,20,2,10,10,4,6,0,0,,10000.0
81,exponential,125,20,3,10,10,4,6,0,0,,10000.0
82,exponential,125,20,4,10,10,4,6,0,0,,10000.0
83,exponential,125,20,5,10,10,4,6,0,0,,10000.0
84,exponential,125,20,1,10,10,6,1,0,0,,10000.0
