,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,exponential,175,40,2,2,25,6,6,0,0,,10000.0
1,exponential,175,40,3,2,25,6,6,0,0,,10000.0
2,exponential,175,40,4,2,25,6,6,0,0,,10000.0
3,exponential,175,40,5,2,25,6,6,0,0,,10000.0
4,exponential,175,40,1,2,25,8,1,182,181,0.006074959778978271,26524.08999999998
5,exponential,175,40,2,2,25,8,1,168,167,0.005960105827768623,22170.289999999994
6,exponential,175,40,3,2,25,8,1,164,163,0.007179726170815146,26273.719999999976
7,exponential,175,40,4,2,25,8,1,163,162,0.006748685299217109,24315.76999999999
8,exponential,175,40,5,2,25,8,1,162,161,0.007417873821017228,26998.61999999999
9,exponential,175,40,1,2,25,8,2,115,115,0.00847169891337421,23596.399999999987
10,exponential,175,40,2,2,25,8,2,109,108,0.009412057249184026,23199.959999999995
11,exponential,175,40,3,2,25,8,2,105,104,0.00974541975204478,23198.889999999996
12,exponential,175,40,4,2,25,8,2,105,104,0.010863506373308877,26672.68000000001
13,exponential,175,40,5,2,25,8,2,106,105,0.011451069010369809,28628.09999999999
14,exponential,175,40,1,2,25,8,3,40,40,0.006457956888886523,12561.21
15,exponential,175,40,2,2,25,8,3,34,33,0.009880320982903073,12561.019999999999
16,exponential,175,40,3,2,25,8,3,32,31,0.010957045543161223,12741.850000000004
17,exponential,175,40,4,2,25,8,3,32,31,0.009259482599033213,12054.589999999997
18,exponential,175,40,5,2,25,8,3,32,31,0.009191253680714757,12025.960000000005
19,exponential,175,40,1,2,25,8,4,7,7,0.0066299414721158025,10424.190000000002
20,exponential,175,40,2,2,25,8,4,6,6,0.022335883458596915,11147.360000000002
21,exponential,175,40,3,2,25,8,4,6,6,0.034100795350955775,11978.599999999999
22,exponential,175,40,4,2,25,8,4,6,6,0.031285825990733616,11774.329999999998
23,exponential,175,40,5,2,25,8,4,6,6,0.03377422954697638,11959.239999999998
24,exponential,175,40,1,2,25,8,5,1,1,0.04471974618522448,10438.080000000002
25,exponential,175,40,2,2,25,8,5,1,1,-0.0041169360930653235,9959.670000000002
26,exponential,175,40,3,2,25,8,5,1,1,-0.020244749962229996,9801.68
27,exponential,175,40,4,2,25,8,5,1,1,-0.028554162260160155,9720.28
28,exponential,175,40,5,2,25,8,5,1,1,-0.028554162260160155,9720.28
29,exponential,175,40,1,2,25,8,6,0,0,,10000.0
30,exponential,175,40,2,2,25,8,6,0,0,,10000.0
31,exponential,175,40,3,2,25,8,6,0,0,,10000.0
32,exponential,175,40,4,2,25,8,6,0,0,,10000.0
33,exponential,175,40,5,2,25,8,6,0,0,,10000.0
34,exponential,175,40,1,2,25,10,1,167,166,0.007407125891409792,30430.039999999968
35,exponential,175,40,2,2,25,10,1,152,151,0.007329138558517341,25186.370000000006
36,exponential,175,40,3,2,25,10,1,148,147,0.008283330978303124,28153.500000000007
37,exponential,175,40,4,2,25,10,1,148,147,0.008255190285804969,27957.329999999987
38,exponential,175,40,5,2,25,10,1,147,146,0.009002592465635222,31110.989999999994
39,exponential,175,40,1,2,25,10,2,106,106,0.009601242614493832,25335.890000000018
40,exponential,175,40,2,2,25,10,2,99,98,0.010968998015810921,25049.830000000013
41,exponential,175,40,3,2,25,10,2,96,95,0.011126036028582894,24732.57
42,exponential,175,40,4,2,25,10,2,95,94,0.010642211553656862,23395.280000000006
43,exponential,175,40,5,2,25,10,2,96,95,0.011270130494481766,25116.190000000002
44,exponential,175,40,1,2,25,10,3,44,44,0.004180006795366829,11511.740000000002
45,exponential,175,40,2,2,25,10,3,40,39,0.011031242058723375,13589.969999999992
46,exponential,175,40,3,2,25,10,3,39,38,0.008061341531449684,11803.089999999995
47,exponential,175,40,4,2,25,10,3,39,38,0.008437583546368725,12075.569999999996
48,exponential,175,40,5,2,25,10,3,40,39,0.008908667016979302,12423.03
49,exponential,175,40,1,2,25,10,4,10,10,-0.002550497247060963,9649.36
50,exponential,175,40,2,2,25,10,4,10,9,0.00828161800730329,9829.46
51,exponential,175,40,3,2,25,10,4,9,8,0.0564784842767061,13582.999999999995
52,exponential,175,40,4,2,25,10,4,9,8,0.05531783440804109,13450.969999999994
53,exponential,175,40,5,2,25,10,4,8,7,0.05942217369604273,13130.769999999999
54,exponential,175,40,1,2,25,10,5,3,3,0.1313472752792339,13970.619999999999
55,exponential,175,40,2,2,25,10,5,3,3,0.1278727263501395,13820.02
56,exponential,175,40,3,2,25,10,5,3,3,0.2618159170826389,19435.03
57,exponential,175,40,4,2,25,10,5,3,3,0.2618159170826389,19435.03
58,exponential,175,40,5,2,25,10,5,3,3,0.2618159170826389,19435.03
59,exponential,175,40,1,2,25,10,6,1,1,0.07048075941614781,10704.31
60,exponential,175,40,2,2,25,10,6,1,1,0.07048075941614781,10704.31
61,exponential,175,40,3,2,25,10,6,1,1,0.07048075941614781,10704.31
62,exponential,175,40,4,2,25,10,6,1,1,0.07048075941614781,10704.31
63,exponential,175,40,5,2,25,10,6,1,1,0.07048075941614781,10704.31
64,exponential,175,40,1,2,25,12,1,155,154,0.007458654775071526,28189.48999999998
65,exponential,175,40,2,2,25,12,1,140,139,0.007535621376970363,23752.499999999985
66,exponential,175,40,3,2,25,12,1,136,135,0.008684770842213871,26487.359999999982
67,exponential,175,40,4,2,25,12,1,136,135,0.008521777634288154,25902.39
68,exponential,175,40,5,2,25,12,1,135,134,0.009332698124969046,28864.209999999952
69,exponential,175,40,1,2,25,12,2,98,98,0.005424216272373536,15095.420000000006
70,exponential,175,40,2,2,25,12,2,92,91,0.007827748999737486,16594.820000000003
71,exponential,175,40,3,2,25,12,2,89,88,0.007190039966334939,15254.23999999999
72,exponential,175,40,4,2,25,12,2,89,88,0.007171908996956813,15300.320000000003
73,exponential,175,40,5,2,25,12,2,90,89,0.007881151715328343,16394.729999999996
74,exponential,175,40,1,2,25,12,3,45,45,0.0002372504109249912,9075.899999999998
75,exponential,175,40,2,2,25,12,3,44,43,0.011918505988839319,13778.040000000005
76,exponential,175,40,3,2,25,12,3,42,41,0.00749838002996008,11046.859999999997
77,exponential,175,40,4,2,25,12,3,42,41,0.007081839250788221,10927.959999999995
78,exponential,175,40,5,2,25,12,3,43,42,0.007050211731600425,10984.069999999985
79,exponential,175,40,1,2,25,12,4,11,11,0.061511795615064896,17925.459999999995
80,exponential,175,40,2,2,25,12,4,11,10,0.08065481416978329,18770.990000000005
81,exponential,175,40,3,2,25,12,4,11,10,0.08006764163139121,18677.570000000003
82,exponential,175,40,4,2,25,12,4,11,10,0.07982675033358937,18665.760000000006
83,exponential,175,40,5,2,25,12,4,11,10,0.07847173678345384,18383.92
84,exponential,175,40,1,2,25,12,5,0,0,,10000.0
85,exponential,175,40,2,2,25,12,5,0,0,,10000.0
86,exponential,175,40,3,2,25,12,5,0,0,,10000.0
87,exponential,175,40,4,2,25,12,5,0,0,,10000.0
88,exponential,175,40,5,2,25,12,5,0,0,,10000.0
89,exponential,175,40,1,2,25,12,6,0,0,,10000.0
90,exponential,175,40,2,2,25,12,6,0,0,,10000.0
91,exponential,175,40,3,2,25,12,6,0,0,,10000.0
92,exponential,175,40,4,2,25,12,6,0,0,,10000.0
93,exponential,175,40,5,2,25,12,6,0,0,,10000.0
94,exponential,175,40,1,2,25,14,1,143,142,0.0067453782294757654,23315.409999999985
95,exponential,175,40,2,2,25,14,1,129,128,0.007148436680204001,20587.959999999977
96,exponential,175,40,3,2,25,14,1,125,124,0.008378264612709305,22970.05999999999
97,exponential,175,40,4,2,25,14,1,125,124,0.008328959342933614,22913.82999999999
98,exponential,175,40,5,2,25,14,1,124,123,0.009209858172129841,25433.50999999999
99,exponential,175,40,1,2,25,14,2,94,94,0.004114936816304825,13026.109999999997
100,exponential,175,40,2,2,25,14,2,87,86,0.005415759161009936,13020.799999999994
101,exponential,175,40,3,2,25,14,2,84,83,0.005788433313695257,13147.639999999994
102,exponential,175,40,4,2,25,14,2,84,83,0.005715295842829172,13144.350000000004
103,exponential,175,40,5,2,25,14,2,85,84,0.00640399367914289,14022.610000000006
104,exponential,175,40,1,2,25,14,3,45,45,-0.002064578221294189,8239.490000000005
105,exponential,175,40,2,2,25,14,3,42,41,0.0019704438381603832,9146.289999999995
106,exponential,175,40,3,2,25,14,3,40,39,-0.0016333736005685634,7822.079999999995
107,exponential,175,40,4,2,25,14,3,40,39,-0.0020568033090799095,7691.400000000001
108,exponential,175,40,5,2,25,14,3,41,40,-0.0018484245107795818,7816.659999999996
109,exponential,175,40,1,2,25,14,4,11,11,0.009292027498834567,10764.259999999995
110,exponential,175,40,2,2,25,14,4,11,10,0.0549467913719844,15077.189999999997
111,exponential,175,40,3,2,25,14,4,10,9,0.06757405891060309,15996.580000000002
112,exponential,175,40,4,2,25,14,4,10,9,0.06431304378881385,15469.540000000008
113,exponential,175,40,5,2,25,14,4,10,9,0.06431304378881385,15469.540000000008
114,exponential,175,40,1,2,25,14,5,0,0,,10000.0
115,exponential,175,40,2,2,25,14,5,0,0,,10000.0
116,exponential,175,40,3,2,25,14,5,0,0,,10000.0
117,exponential,175,40,4,2,25,14,5,0,0,,10000.0
118,exponential,175,40,5,2,25,14,5,0,0,,10000.0
119,exponential,175,40,1,2,25,14,6,0,0,,10000.0
120,exponential,175,40,2,2,25,14,6,0,0,,10000.0
121,exponential,175,40,3,2,25,14,6,0,0,,10000.0
122,exponential,175,40,4,2,25,14,6,0,0,,10000.0
123,exponential,175,40,5,2,25,14,6,0,0,,10000.0
124,exponential,175,40,1,4,7,2,1,0,0,,10000.0
0,exponential,175,40,2,4,7,2,1,0,0,,10000.0
1,exponential,175,40,3,4,7,2,1,0,0,,10000.0
2,exponential,175,40,4,4,7,2,1,0,0,,10000.0
3,exponential,175,40,5,4,7,2,1,0,0,,10000.0
4,exponential,175,40,1,4,7,2,2,0,0,,10000.0
5,exponential,175,40,2,4,7,2,2,0,0,,10000.0
6,exponential,175,40,3,4,7,2,2,0,0,,10000.0
7,exponential,175,40,4,4,7,2,2,0,0,,10000.0
8,exponential,175,40,5,4,7,2,2,0,0,,10000.0
9,exponential,175,40,1,4,7,2,3,0,0,,10000.0
10,exponential,175,40,2,4,7,2,3,0,0,,10000.0
11,exponential,175,40,3,4,7,2,3,0,0,,10000.0
12,exponential,175,40,4,4,7,2,3,0,0,,10000.0
13,exponential,175,40,5,4,7,2,3,0,0,,10000.0
14,exponential,175,40,1,4,7,2,4,0,0,,10000.0
15,exponential,175,40,2,4,7,2,4,0,0,,10000.0
16,exponential,175,40,3,4,7,2,4,0,0,,10000.0
17,exponential,175,40,4,4,7,2,4,0,0,,10000.0
18,exponential,175,40,5,4,7,2,4,0,0,,10000.0
19,exponential,175,40,1,4,7,2,5,0,0,,10000.0
20,exponential,175,40,2,4,7,2,5,0,0,,10000.0
21,exponential,175,40,3,4,7,2,5,0,0,,10000.0
22,exponential,175,40,4,4,7,2,5,0,0,,10000.0
23,exponential,175,40,5,4,7,2,5,0,0,,10000.0
24,exponential,175,40,1,4,7,2,6,0,0,,10000.0
25,exponential,175,40,2,4,7,2,6,0,0,,10000.0
26,exponential,175,40,3,4,7,2,6,0,0,,10000.0
27,exponential,175,40,4,4,7,2,6,0,0,,10000.0
28,exponential,175,40,5,4,7,2,6,0,0,,10000.0
29,exponential,175,40,1,4,7,4,1,344,343,0.003659916001969979,31087.399999999972
30,exponential,175,40,2,4,7,4,1,334,333,0.004038563957951622,31899.679999999928
31,exponential,175,40,3,4,7,4,1,334,333,0.004416148197126422,36141.77999999994
32,exponential,175,40,4,4,7,4,1,333,332,0.004244654735420017,33810.279999999984
33,exponential,175,40,5,4,7,4,1,332,331,0.004361072930281966,34995.08999999997
34,exponential,175,40,1,4,7,4,2,143,143,0.0031456103707630722,14644.256299999994
35,exponential,175,40,2,4,7,4,2,138,137,0.003314501685329466,13728.676600000003
36,exponential,175,40,3,4,7,4,2,138,137,0.0025585166649843573,12218.206900000003
37,exponential,175,40,4,4,7,4,2,137,136,0.002553485159186008,12227.246900000004
38,exponential,175,40,5,4,7,4,2,137,136,0.002459106758466517,12109.87699999999
39,exponential,175,40,1,4,7,4,3,41,41,0.014839182180278633,16860.02999999999
40,exponential,175,40,2,4,7,4,3,38,38,0.01718762190111986,17594.829999999994
41,exponential,175,40,3,4,7,4,3,37,37,0.0149378594564277,15881.780000000002
42,exponential,175,40,4,4,7,4,3,37,37,0.010005587704284093,13411.05
43,exponential,175,40,5,4,7,4,3,37,37,0.0091605522550175,12899.970000000005
44,exponential,175,40,1,4,7,4,4,12,12,0.047606070920106214,16750.299999999996
45,exponential,175,40,2,4,7,4,4,11,11,0.06815608283405682,19159.769999999997
46,exponential,175,40,3,4,7,4,4,11,11,0.06551898364960429,18600.519999999997
