,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,exponential,150,30,2,8,16,12,4,33,33,0.00463348015653926,11290.489999999996
1,exponential,150,30,3,8,16,12,4,32,32,0.008113164325532033,12515.3
2,exponential,150,30,4,8,16,12,4,31,31,0.009460019631359909,12966.699999999997
3,exponential,150,30,5,8,16,12,4,31,31,0.008740304086405654,12728.829999999998
4,exponential,150,30,1,8,16,12,5,13,13,0.015497505114458151,12029.120000000003
5,exponential,150,30,2,8,16,12,5,12,12,0.028780771431801452,13802.700000000003
6,exponential,150,30,3,8,16,12,5,12,12,0.03436690563751447,14792.45
7,exponential,150,30,4,8,16,12,5,12,12,0.03672517295652813,15167.750000000002
8,exponential,150,30,5,8,16,12,5,12,12,0.037597503715399425,15345.779999999999
9,exponential,150,30,1,8,16,12,6,3,3,0.049319098121487194,11500.0
10,exponential,150,30,2,8,16,12,6,3,3,0.03187654455788217,10882.679999999997
11,exponential,150,30,3,8,16,12,6,3,3,0.03263030884178076,10937.589999999998
12,exponential,150,30,4,8,16,12,6,3,3,0.06100937997100908,11866.019999999999
13,exponential,150,30,5,8,16,12,6,3,3,0.05832465240984001,11777.359999999999
14,exponential,150,30,1,8,16,14,1,163,162,0.0047752719264677985,19087.919999999987
15,exponential,150,30,2,8,16,14,1,146,145,0.006664306331960743,21766.309999999998
16,exponential,150,30,3,8,16,14,1,142,141,0.0054363585320711125,17971.089999999975
17,exponential,150,30,4,8,16,14,1,141,140,0.007058564628528397,22590.679999999997
18,exponential,150,30,5,8,16,14,1,141,140,0.006663474108213856,21106.509999999987
19,exponential,150,30,1,8,16,14,2,147,146,0.005477931060695735,19676.12499999999
20,exponential,150,30,2,8,16,14,2,132,131,0.006857510442651859,19888.259999999984
21,exponential,150,30,3,8,16,14,2,129,128,0.006633125474607006,19069.180000000008
22,exponential,150,30,4,8,16,14,2,128,127,0.008838899834647324,25232.429999999986
23,exponential,150,30,5,8,16,14,2,127,126,0.008186839854596154,22821.999999999978
24,exponential,150,30,1,8,16,14,3,97,97,0.0035406262402361537,13214.050000000014
25,exponential,150,30,2,8,16,14,3,90,89,0.005163638670047789,13571.669999999991
26,exponential,150,30,3,8,16,14,3,87,86,0.0052753721076578015,13565.08
27,exponential,150,30,4,8,16,14,3,86,85,0.00805526847586908,17163.960000000006
28,exponential,150,30,5,8,16,14,3,86,85,0.006791856431054913,15265.71000000001
29,exponential,150,30,1,8,16,14,4,40,40,0.006789154630063331,12645.940000000002
30,exponential,150,30,2,8,16,14,4,37,37,0.004801680761305091,11349.549999999996
31,exponential,150,30,3,8,16,14,4,35,35,0.008075995188638413,12625.260000000002
32,exponential,150,30,4,8,16,14,4,34,34,0.010931680565170828,13808.669999999993
33,exponential,150,30,5,8,16,14,4,34,34,0.009917148418284064,13326.099999999995
34,exponential,150,30,1,8,16,14,5,13,13,-0.00438172890859188,7951.589999999998
35,exponential,150,30,2,8,16,14,5,15,15,0.009138080043279708,11110.599999999999
36,exponential,150,30,3,8,16,14,5,15,15,0.012519575291729793,11710.669999999996
37,exponential,150,30,4,8,16,14,5,15,15,0.015458018086566739,12140.359999999995
38,exponential,150,30,5,8,16,14,5,16,16,0.006398854703513826,10787.229999999996
39,exponential,150,30,1,8,16,14,6,5,5,-0.008265096889408482,9546.929999999998
40,exponential,150,30,2,8,16,14,6,5,5,0.059217601294812995,12689.859999999999
41,exponential,150,30,3,8,16,14,6,5,5,0.06341742197061362,13020.83
42,exponential,150,30,4,8,16,14,6,5,5,0.060961767188720775,12875.839999999998
43,exponential,150,30,5,8,16,14,6,5,5,0.059968927859819166,12832.05
44,exponential,150,30,1,8,19,2,1,0,0,,10000.0
45,exponential,150,30,2,8,19,2,1,0,0,,10000.0
46,exponential,150,30,3,8,19,2,1,0,0,,10000.0
47,exponential,150,30,4,8,19,2,1,0,0,,10000.0
48,exponential,150,30,5,8,19,2,1,0,0,,10000.0
49,exponential,150,30,1,8,19,2,2,0,0,,10000.0
50,exponential,150,30,2,8,19,2,2,0,0,,10000.0
51,exponential,150,30,3,8,19,2,2,0,0,,10000.0
52,exponential,150,30,4,8,19,2,2,0,0,,10000.0
53,exponential,150,30,5,8,19,2,2,0,0,,10000.0
54,exponential,150,30,1,8,19,2,3,0,0,,10000.0
55,exponential,150,30,2,8,19,2,3,0,0,,10000.0
56,exponential,150,30,3,8,19,2,3,0,0,,10000.0
57,exponential,150,30,4,8,19,2,3,0,0,,10000.0
58,exponential,150,30,5,8,19,2,3,0,0,,10000.0
59,exponential,150,30,1,8,19,2,4,0,0,,10000.0
60,exponential,150,30,2,8,19,2,4,0,0,,10000.0
61,exponential,150,30,3,8,19,2,4,0,0,,10000.0
62,exponential,150,30,4,8,19,2,4,0,0,,10000.0
63,exponential,150,30,5,8,19,2,4,0,0,,10000.0
64,exponential,150,30,1,8,19,2,5,0,0,,10000.0
65,exponential,150,30,2,8,19,2,5,0,0,,10000.0
66,exponential,150,30,3,8,19,2,5,0,0,,10000.0
67,exponential,150,30,4,8,19,2,5,0,0,,10000.0
68,exponential,150,30,5,8,19,2,5,0,0,,10000.0
69,exponential,150,30,1,8,19,2,6,0,0,,10000.0
70,exponential,150,30,2,8,19,2,6,0,0,,10000.0
71,exponential,150,30,3,8,19,2,6,0,0,,10000.0
72,exponential,150,30,4,8,19,2,6,0,0,,10000.0
73,exponential,150,30,5,8,19,2,6,0,0,,10000.0
74,exponential,150,30,1,8,19,4,1,201,200,0.005038539444517531,24568.750000000033
75,exponential,150,30,2,8,19,4,1,184,183,0.006298996844150162,25979.359999999986
76,exponential,150,30,3,8,19,4,1,180,179,0.005854901873909012,23572.480000000007
77,exponential,150,30,4,8,19,4,1,177,176,0.0075946982071553,31406.56999999997
78,exponential,150,30,5,8,19,4,1,177,176,0.006718136702604683,26666.25999999996
79,exponential,150,30,1,8,19,4,2,154,153,0.0027788084431810967,14018.449999999997
80,exponential,150,30,2,8,19,4,2,140,139,0.004376147861194256,15610.339999999986
81,exponential,150,30,3,8,19,4,2,140,139,0.0051358169663254065,17273.469999999998
82,exponential,150,30,4,8,19,4,2,138,137,0.00524285047736025,17404.78999999999
83,exponential,150,30,5,8,19,4,2,138,137,0.0044626625521290465,15508.959999999995
84,exponential,150,30,1,8,19,4,3,62,62,-0.004711158558209043,6457.670000000015
85,exponential,150,30,2,8,19,4,3,61,60,0.004733783577824149,11030.180000000017
86,exponential,150,30,3,8,19,4,3,60,59,0.003367856527665892,9997.640000000009
87,exponential,150,30,4,8,19,4,3,58,57,0.0045704088979078,10723.880000000017
88,exponential,150,30,5,8,19,4,3,58,57,0.0030048059542158397,9579.649999999994
89,exponential,150,30,1,8,19,4,4,21,21,0.01991035629658989,13962.840000000007
90,exponential,150,30,2,8,19,4,4,18,17,0.017273702679704878,11954.92
91,exponential,150,30,3,8,19,4,4,18,17,0.0177500419942483,12002.780000000006
92,exponential,150,30,4,8,19,4,4,17,16,0.04504951221874128,17200.960000000003
93,exponential,150,30,5,8,19,4,4,17,16,0.04399169977222775,16906.620000000003
94,exponential,150,30,1,8,19,4,5,6,6,0.008289662676223135,10473.570000000005
95,exponential,150,30,2,8,19,4,5,5,5,0.02765201196759589,11160.669999999998
96,exponential,150,30,3,8,19,4,5,5,5,0.026805422290191894,11106.13
97,exponential,150,30,4,8,19,4,5,5,5,0.06320749230182246,13177.900000000001
98,exponential,150,30,5,8,19,4,5,5,5,0.06346744244221211,13187.95
99,exponential,150,30,1,8,19,4,6,2,2,0.015098047696105883,10282.189999999999
100,exponential,150,30,2,8,19,4,6,2,2,0.2353253112201367,14637.919999999998
101,exponential,150,30,3,8,19,4,6,2,2,0.23836965873013308,14698.22
102,exponential,150,30,4,8,19,4,6,2,2,0.23332603822849732,14449.109999999999
103,exponential,150,30,5,8,19,4,6,2,2,0.22932749224521853,14369.909999999998
104,exponential,150,30,1,8,19,6,1,183,182,0.0035067765180950817,17085.53999999999
105,exponential,150,30,2,8,19,6,1,165,164,0.005050538852410811,19106.399999999972
106,exponential,150,30,3,8,19,6,1,161,160,0.004680145771726916,17747.110000000015
107,exponential,150,30,4,8,19,6,1,160,159,0.006466626123268886,23521.229999999985
108,exponential,150,30,5,8,19,6,1,160,159,0.0055867117493027,20170.689999999995
109,exponential,150,30,1,8,19,6,2,157,156,0.003997050478018982,17042.41499999998
110,exponential,150,30,2,8,19,6,2,141,140,0.005019559554959853,17169.78499999998
111,exponential,150,30,3,8,19,6,2,139,138,0.005346819247197076,17815.244999999974
112,exponential,150,30,4,8,19,6,2,137,136,0.005713513603960255,18619.614999999976
113,exponential,150,30,5,8,19,6,2,137,136,0.004940667646387586,16570.394999999968
114,exponential,150,30,1,8,19,6,3,74,74,0.002578272840131797,11526.679999999997
