,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,exponential,125,10,2,8,10,12,4,33,33,0.004039073111313377,11047.38999999999
1,exponential,125,10,3,8,10,12,4,33,33,0.006531960592775222,11926.31999999999
2,exponential,125,10,4,8,10,12,4,32,32,0.00730521529350219,12190.509999999991
3,exponential,125,10,5,8,10,12,4,32,32,0.008529013210963724,12691.579999999984
4,exponential,125,10,1,8,10,12,5,7,7,-0.053204811030873427,6043.619999999999
5,exponential,125,10,2,8,10,12,5,8,8,-0.007103014754505067,9362.550000000001
6,exponential,125,10,3,8,10,12,5,8,8,-0.013892458185842758,8866.56
7,exponential,125,10,4,8,10,12,5,8,8,-0.016516213469172515,8687.030000000002
8,exponential,125,10,5,8,10,12,5,8,8,-0.01515044292257764,8779.18
9,exponential,125,10,1,8,10,12,6,2,2,0.057915176326006186,11149.240000000002
10,exponential,125,10,2,8,10,12,6,2,2,0.04406569148204617,10853.820000000002
11,exponential,125,10,3,8,10,12,6,2,2,0.03954874359493251,10743.4
12,exponential,125,10,4,8,10,12,6,2,2,0.03954874359493251,10743.4
13,exponential,125,10,5,8,10,12,6,2,2,0.032941307429485256,10612.419999999998
14,exponential,125,10,1,8,10,14,1,191,190,0.0030746131004846613,16072.460000000005
15,exponential,125,10,2,8,10,14,1,173,172,0.003222861817252505,15870.429999999993
16,exponential,125,10,3,8,10,14,1,165,164,0.0037138346743503903,16672.690000000002
17,exponential,125,10,4,8,10,14,1,163,163,0.003351028935743622,15551.819999999994
18,exponential,125,10,5,8,10,14,1,163,163,0.0038476821513348217,16851.860000000004
19,exponential,125,10,1,8,10,14,2,163,162,0.004551203873151027,18966.879999999986
20,exponential,125,10,2,8,10,14,2,150,149,0.005107308963614911,19528.81999999999
21,exponential,125,10,3,8,10,14,2,147,146,0.005439047066449542,20117.03
22,exponential,125,10,4,8,10,14,2,144,144,0.004853548876811732,18338.18999999998
23,exponential,125,10,5,8,10,14,2,143,143,0.005100926979931273,18929.924999999996
24,exponential,125,10,1,8,10,14,3,88,88,0.006960996006364073,17761.480000000007
25,exponential,125,10,2,8,10,14,3,83,83,0.006625987005054185,16581.390000000003
26,exponential,125,10,3,8,10,14,3,81,81,0.0059619469733577,15403.180000000017
27,exponential,125,10,4,8,10,14,3,80,80,0.005250565445562342,14566.059999999998
28,exponential,125,10,5,8,10,14,3,80,80,0.005731557588496599,15124.01
29,exponential,125,10,1,8,10,14,4,38,38,-0.010217766640369622,5849.959999999998
30,exponential,125,10,2,8,10,14,4,36,36,-0.007694479984907525,6514.309999999996
31,exponential,125,10,3,8,10,14,4,36,36,-0.007547821250004026,6503.199999999998
32,exponential,125,10,4,8,10,14,4,35,35,-0.006779631193336846,6770.779999999998
33,exponential,125,10,5,8,10,14,4,35,35,-0.006327916681773655,6855.449999999995
34,exponential,125,10,1,8,10,14,5,6,6,0.050281860479978346,13218.87
35,exponential,125,10,2,8,10,14,5,6,6,-0.005291990661163307,9594.83
36,exponential,125,10,3,8,10,14,5,6,6,0.00043664341762400413,9919.2
37,exponential,125,10,4,8,10,14,5,6,6,-0.0002934958572051623,9864.280000000002
38,exponential,125,10,5,8,10,14,5,6,6,-0.002494659862577508,9736.84
39,exponential,125,10,1,8,10,14,6,1,1,0.49425115723458257,14898.8
40,exponential,125,10,2,8,10,14,6,1,1,-0.01918769598327604,9809.820000000002
41,exponential,125,10,3,8,10,14,6,1,1,-0.02822159175750337,9720.28
42,exponential,125,10,4,8,10,14,6,1,1,-0.02822159175750337,9720.28
43,exponential,125,10,5,8,10,14,6,1,1,-0.04143646408839788,9589.3
44,exponential,125,10,1,8,13,2,1,0,0,,10000.0
45,exponential,125,10,2,8,13,2,1,0,0,,10000.0
46,exponential,125,10,3,8,13,2,1,0,0,,10000.0
47,exponential,125,10,4,8,13,2,1,0,0,,10000.0
48,exponential,125,10,5,8,13,2,1,0,0,,10000.0
49,exponential,125,10,1,8,13,2,2,0,0,,10000.0
50,exponential,125,10,2,8,13,2,2,0,0,,10000.0
51,exponential,125,10,3,8,13,2,2,0,0,,10000.0
52,exponential,125,10,4,8,13,2,2,0,0,,10000.0
53,exponential,125,10,5,8,13,2,2,0,0,,10000.0
54,exponential,125,10,1,8,13,2,3,0,0,,10000.0
55,exponential,125,10,2,8,13,2,3,0,0,,10000.0
56,exponential,125,10,3,8,13,2,3,0,0,,10000.0
