,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,logarithmic,75,20,2,4,25,4,2,118,117,0.005964690750407154,17290.19999999998
1,logarithmic,75,20,3,4,25,4,2,120,119,0.006521140410932279,18592.45999999997
2,logarithmic,75,20,4,4,25,4,2,120,119,0.006591149312304855,18625.969999999972
3,logarithmic,75,20,5,4,25,4,2,120,119,0.006644020201593212,18784.779999999984
4,logarithmic,75,20,1,4,25,4,3,54,53,0.0012457295907719302,8864.300000000003
5,logarithmic,75,20,2,4,25,4,3,54,53,0.0007938373627662616,8668.489999999998
6,logarithmic,75,20,3,4,25,4,3,55,54,0.0024665166980084923,9454.750000000007
7,logarithmic,75,20,4,4,25,4,3,55,54,0.002516652712306791,9466.340000000006
8,logarithmic,75,20,5,4,25,4,3,55,54,0.0026318176284667316,9543.440000000002
9,logarithmic,75,20,1,4,25,4,4,13,13,0.024455753463418835,13502.529999999995
10,logarithmic,75,20,2,4,25,4,4,13,13,0.025811465875355523,13740.189999999995
11,logarithmic,75,20,3,4,25,4,4,13,13,0.02395974321130295,13453.11
12,logarithmic,75,20,4,4,25,4,4,14,14,0.023510237718231762,13688.829999999998
13,logarithmic,75,20,5,4,25,4,4,14,14,0.023959407546701728,13770.07
14,logarithmic,75,20,1,4,25,4,5,3,3,-0.025405689610689796,9227.049999999997
15,logarithmic,75,20,2,4,25,4,5,3,3,-0.03548155627199928,8921.26
16,logarithmic,75,20,3,4,25,4,5,3,3,-0.04343594381801047,8721.34
17,logarithmic,75,20,4,4,25,4,5,3,3,-0.038223130723423974,8874.74
18,logarithmic,75,20,5,4,25,4,5,3,3,-0.03611358315933097,8931.69
19,logarithmic,75,20,1,4,25,4,6,0,0,,10000.0
20,logarithmic,75,20,2,4,25,4,6,0,0,,10000.0
21,logarithmic,75,20,3,4,25,4,6,0,0,,10000.0
22,logarithmic,75,20,4,4,25,4,6,0,0,,10000.0
23,logarithmic,75,20,5,4,25,4,6,0,0,,10000.0
24,logarithmic,75,20,1,4,25,6,1,129,128,0.0070771011466535996,20693.769999999997
25,logarithmic,75,20,2,4,25,6,1,129,128,0.007780115858452385,23002.910000000003
26,logarithmic,75,20,3,4,25,6,1,130,129,0.007161848414266036,21318.67
27,logarithmic,75,20,4,4,25,6,1,132,131,0.0074959216784752595,22550.89000000001
28,logarithmic,75,20,5,4,25,6,1,132,131,0.007404229703899408,22316.510000000006
29,logarithmic,75,20,1,4,25,6,2,116,115,0.006265321058213859,16890.504999999997
30,logarithmic,75,20,2,4,25,6,2,116,115,0.00656390383268258,18197.60000000001
31,logarithmic,75,20,3,4,25,6,2,117,116,0.006674816006442048,18339.805000000015
32,logarithmic,75,20,4,4,25,6,2,117,116,0.006447162441307459,17806.094999999987
33,logarithmic,75,20,5,4,25,6,2,117,116,0.006500773695381913,17900.25999999999
34,logarithmic,75,20,1,4,25,6,3,66,66,0.007140577528950561,14525.930000000006
35,logarithmic,75,20,2,4,25,6,3,66,66,0.009330862054796886,17086.510000000002
36,logarithmic,75,20,3,4,25,6,3,67,67,0.00981833593273265,17807.77
37,logarithmic,75,20,4,4,25,6,3,67,67,0.00925706028967426,17095.510000000013
38,logarithmic,75,20,5,4,25,6,3,67,67,0.009350916671742612,17169.300000000014
39,logarithmic,75,20,1,4,25,6,4,26,26,0.008446719556637582,12022.97999999999
40,logarithmic,75,20,2,4,25,6,4,26,26,0.009914098723438161,12488.509999999998
41,logarithmic,75,20,3,4,25,6,4,26,26,0.01063632544103653,12756.079999999998
42,logarithmic,75,20,4,4,25,6,4,26,26,0.010610042187679709,12758.420000000004
43,logarithmic,75,20,5,4,25,6,4,26,26,0.010847217954455009,12849.48
44,logarithmic,75,20,1,4,25,6,5,5,5,-0.04246740365976368,7746.249999999998
45,logarithmic,75,20,2,4,25,6,5,5,5,-0.050192661043095756,7413.119999999998
46,logarithmic,75,20,3,4,25,6,5,5,5,-0.050192661043095756,7413.119999999998
47,logarithmic,75,20,4,4,25,6,5,5,5,-0.047186724318063825,7550.789999999998
48,logarithmic,75,20,5,4,25,6,5,5,5,-0.047186724318063825,7550.789999999998
49,logarithmic,75,20,1,4,25,6,6,0,0,,10000.0
50,logarithmic,75,20,2,4,25,6,6,0,0,,10000.0
