,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,logarithmic,125,10,2,8,22,2,2,0,0,,10000.0
1,logarithmic,125,10,3,8,22,2,2,0,0,,10000.0
2,logarithmic,125,10,4,8,22,2,2,0,0,,10000.0
3,logarithmic,125,10,5,8,22,2,2,0,0,,10000.0
4,logarithmic,125,10,1,8,22,2,3,0,0,,10000.0
5,logarithmic,125,10,2,8,22,2,3,0,0,,10000.0
6,logarithmic,125,10,3,8,22,2,3,0,0,,10000.0
7,logarithmic,125,10,4,8,22,2,3,0,0,,10000.0
8,logarithmic,125,10,5,8,22,2,3,0,0,,10000.0
9,logarithmic,125,10,1,8,22,2,4,0,0,,10000.0
10,logarithmic,125,10,2,8,22,2,4,0,0,,10000.0
11,logarithmic,125,10,3,8,22,2,4,0,0,,10000.0
12,logarithmic,125,10,4,8,22,2,4,0,0,,10000.0
13,logarithmic,125,10,5,8,22,2,4,0,0,,10000.0
14,logarithmic,125,10,1,8,22,2,5,0,0,,10000.0
15,logarithmic,125,10,2,8,22,2,5,0,0,,10000.0
16,logarithmic,125,10,3,8,22,2,5,0,0,,10000.0
17,logarithmic,125,10,4,8,22,2,5,0,0,,10000.0
18,logarithmic,125,10,5,8,22,2,5,0,0,,10000.0
19,logarithmic,125,10,1,8,22,2,6,0,0,,10000.0
20,logarithmic,125,10,2,8,22,2,6,0,0,,10000.0
21,logarithmic,125,10,3,8,22,2,6,0,0,,10000.0
22,logarithmic,125,10,4,8,22,2,6,0,0,,10000.0
23,logarithmic,125,10,5,8,22,2,6,0,0,,10000.0
24,logarithmic,125,10,1,8,22,4,1,133,132,0.004806399248692836,15555.91499999999
25,logarithmic,125,10,2,8,22,4,1,134,133,0.004857900442320227,15833.41
26,logarithmic,125,10,3,8,22,4,1,135,134,0.004630106955848451,15407.325
27,logarithmic,125,10,4,8,22,4,1,135,134,0.003857784739855235,13749.955000000004
28,logarithmic,125,10,5,8,22,4,1,135,134,0.004087771873902786,14212.519999999995
29,logarithmic,125,10,1,8,22,4,2,126,125,0.005465671959066363,16411.564999999995
30,logarithmic,125,10,2,8,22,4,2,129,128,0.006013879287725111,17815.735000000004
31,logarithmic,125,10,3,8,22,4,2,127,126,0.005594359437455816,16689.744999999995
32,logarithmic,125,10,4,8,22,4,2,128,127,0.004460713246933919,14436.560000000003
33,logarithmic,125,10,5,8,22,4,2,128,127,0.004566783721225375,14677.545000000007
34,logarithmic,125,10,1,8,22,4,3,82,81,0.0032047667822975314,10868.489999999983
35,logarithmic,125,10,2,8,22,4,3,84,83,0.003659272298255695,11389.789999999999
36,logarithmic,125,10,3,8,22,4,3,83,82,0.003184254192900163,10900.759999999997
37,logarithmic,125,10,4,8,22,4,3,83,82,0.0010876215044308823,9115.269999999984
38,logarithmic,125,10,5,8,22,4,3,83,82,0.0012503011542600103,9189.529999999992
39,logarithmic,125,10,1,8,22,4,4,32,32,0.0007910148930530597,9290.220000000007
40,logarithmic,125,10,2,8,22,4,4,33,33,0.0009575879688752299,9353.900000000007
41,logarithmic,125,10,3,8,22,4,4,33,33,0.0019911793121152204,9695.360000000006
42,logarithmic,125,10,4,8,22,4,4,33,33,0.0010995681230529916,9372.690000000011
43,logarithmic,125,10,5,8,22,4,4,33,33,0.0010995681230529916,9372.690000000011
44,logarithmic,125,10,1,8,22,4,5,12,12,0.03468742118808239,14639.729999999998
45,logarithmic,125,10,2,8,22,4,5,12,12,0.035022286028713726,14691.159999999996
46,logarithmic,125,10,3,8,22,4,5,12,12,0.036418373897404335,14971.119999999999
47,logarithmic,125,10,4,8,22,4,5,12,12,0.034242223610792086,14576.74
48,logarithmic,125,10,5,8,22,4,5,12,12,0.034242223610792086,14576.74
49,logarithmic,125,10,1,8,22,4,6,4,4,0.057033946892247216,12375.220000000001
50,logarithmic,125,10,2,8,22,4,6,4,4,0.057033946892247216,12375.220000000001
51,logarithmic,125,10,3,8,22,4,6,4,4,0.06130482938398861,12564.150000000001
52,logarithmic,125,10,4,8,22,4,6,4,4,0.06130482938398861,12564.150000000001
53,logarithmic,125,10,5,8,22,4,6,4,4,0.06130482938398861,12564.150000000001
54,logarithmic,125,10,1,8,22,6,1,123,122,0.004440328339377667,14333.464999999993
55,logarithmic,125,10,2,8,22,6,1,124,123,0.004371650262524067,14335.62499999999
56,logarithmic,125,10,3,8,22,6,1,124,123,0.0041132610404576355,13892.65999999999
57,logarithmic,125,10,4,8,22,6,1,125,124,0.002041940952804348,10759.65999999999
58,logarithmic,125,10,5,8,22,6,1,125,124,0.002289951364022053,11069.569999999992
59,logarithmic,125,10,1,8,22,6,2,118,117,0.005514488271607365,15588.26499999997
60,logarithmic,125,10,2,8,22,6,2,119,118,0.00564434446509726,15917.699999999964
61,logarithmic,125,10,3,8,22,6,2,117,116,0.005116228941277109,14806.684999999981
62,logarithmic,125,10,4,8,22,6,2,117,116,0.00391672528243247,12882.55499999998
63,logarithmic,125,10,5,8,22,6,2,117,116,0.004180892447963369,13286.94499999998
64,logarithmic,125,10,1,8,22,6,3,97,96,0.00413285183631625,12607.579999999994
65,logarithmic,125,10,2,8,22,6,3,98,97,0.0035320331515252337,11944.439999999999
66,logarithmic,125,10,3,8,22,6,3,97,96,0.003411469232574869,11756.399999999994
67,logarithmic,125,10,4,8,22,6,3,97,96,0.002270777618626025,10601.699999999984
68,logarithmic,125,10,5,8,22,6,3,97,96,0.0025886127462568364,10889.859999999986
69,logarithmic,125,10,1,8,22,6,4,56,55,0.004083748095769072,10981.580000000005
70,logarithmic,125,10,2,8,22,6,4,57,56,0.00391393953115129,10924.170000000006
71,logarithmic,125,10,3,8,22,6,4,57,56,0.003916583165211858,10906.450000000006
72,logarithmic,125,10,4,8,22,6,4,57,56,0.0027110254115505464,10216.510000000006
73,logarithmic,125,10,5,8,22,6,4,57,56,0.0027110254115505464,10216.510000000006
74,logarithmic,125,10,1,8,22,6,5,23,23,0.022532872731118616,16329.710000000003
75,logarithmic,125,10,2,8,22,6,5,23,23,0.022306877002230555,16242.270000000004
76,logarithmic,125,10,3,8,22,6,5,23,23,0.02361513772680864,16719.72
