,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,exponential,150,40,2,4,13,12,6,0,0,,10000.0
1,exponential,150,40,3,4,13,12,6,0,0,,10000.0
2,exponential,150,40,4,4,13,12,6,0,0,,10000.0
3,exponential,150,40,5,4,13,12,6,0,0,,10000.0
4,exponential,150,40,1,4,13,14,1,179,178,0.00469136739946266,20741.38000000001
5,exponential,150,40,2,4,13,14,1,166,165,0.005181982449237802,19431.839999999993
6,exponential,150,40,3,4,13,14,1,163,162,0.007258292716740112,26945.030000000002
7,exponential,150,40,4,4,13,14,1,163,162,0.00654655619763204,23754.21
8,exponential,150,40,5,4,13,14,1,163,162,0.006521844879177921,23744.279999999988
9,exponential,150,40,1,4,13,14,2,139,138,0.003467457988684336,14788.999999999973
10,exponential,150,40,2,4,13,14,2,128,127,0.0043781976417867925,14577.949999999986
11,exponential,150,40,3,4,13,14,2,126,125,0.0053861036930463665,16576.479999999963
12,exponential,150,40,4,4,13,14,2,126,125,0.00446194557583525,14498.54999999999
13,exponential,150,40,5,4,13,14,2,126,125,0.004430575458853402,14560.90999999999
14,exponential,150,40,1,4,13,14,3,66,66,0.01185043314383338,20750.11000000001
15,exponential,150,40,2,4,13,14,3,61,60,0.01237187208700083,18611.190000000002
16,exponential,150,40,3,4,13,14,3,60,59,0.01466843922366617,21066.440000000002
17,exponential,150,40,4,4,13,14,3,60,59,0.014167852214926545,20433.12
18,exponential,150,40,5,4,13,14,3,60,59,0.013703478296105426,19818.739999999998
19,exponential,150,40,1,4,13,14,4,20,20,-0.0019683063894231838,9370.009999999998
20,exponential,150,40,2,4,13,14,4,19,19,0.0012083666468617818,9927.650000000007
21,exponential,150,40,3,4,13,14,4,17,17,0.0033050810816751056,10170.790000000003
22,exponential,150,40,4,4,13,14,4,17,17,0.0049809940945148255,10510.510000000002
23,exponential,150,40,5,4,13,14,4,17,17,0.0024165960097304543,9999.390000000003
24,exponential,150,40,1,4,13,14,5,5,5,-0.02145691502041292,8954.11
25,exponential,150,40,2,4,13,14,5,4,4,-0.05622744948449844,7860.6799999999985
26,exponential,150,40,3,4,13,14,5,4,4,-0.004022429967823329,9561.45
27,exponential,150,40,4,4,13,14,5,4,4,-4.663677588979953e-06,9736.21
28,exponential,150,40,5,4,13,14,5,4,4,-0.005847736668101015,9485.85
