,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,logarithmic,125,40,2,4,19,12,2,92,92,0.004176967849248333,12681.745
1,logarithmic,125,40,3,4,19,12,2,92,92,0.004573506859624596,13381.169999999995
2,logarithmic,125,40,4,4,19,12,2,92,92,0.003794643885521744,12391.575000000017
3,logarithmic,125,40,5,4,19,12,2,92,92,0.003910164518512209,12501.060000000009
4,logarithmic,125,40,1,4,19,12,3,62,62,0.003389781199965351,10715.289999999994
5,logarithmic,125,40,2,4,19,12,3,63,63,0.0023448070485949015,9898.409999999994
6,logarithmic,125,40,3,4,19,12,3,63,63,0.00321669703777319,10600.739999999994
7,logarithmic,125,40,4,4,19,12,3,63,63,0.0026562131052099355,10193.180000000004
8,logarithmic,125,40,5,4,19,12,3,65,65,0.004490142345685788,12096.529999999999
9,logarithmic,125,40,1,4,19,12,4,36,36,0.0012998883803952213,9187.979999999998
10,logarithmic,125,40,2,4,19,12,4,36,36,-0.0008417025460905946,8457.269999999995
11,logarithmic,125,40,3,4,19,12,4,36,36,0.0007128721583541741,9106.809999999998
12,logarithmic,125,40,4,4,19,12,4,37,37,0.006877955120529746,11920.110000000002
13,logarithmic,125,40,5,4,19,12,4,38,38,0.006867914718319294,11872.429999999997
14,logarithmic,125,40,1,4,19,12,5,16,16,-0.014600242085911567,7207.03
15,logarithmic,125,40,2,4,19,12,5,16,16,-0.01789486144025359,6855.959999999997
16,logarithmic,125,40,3,4,19,12,5,16,16,0.004069722288748632,10522.829999999994
17,logarithmic,125,40,4,4,19,12,5,16,16,0.0018651275076675081,10122.250000000002
18,logarithmic,125,40,5,4,19,12,5,16,16,0.0003797998070442163,9823.349999999999
19,logarithmic,125,40,1,4,19,12,6,5,5,0.01186960603807873,10434.190000000004
20,logarithmic,125,40,2,4,19,12,6,5,5,0.003618492860894862,10035.270000000002
21,logarithmic,125,40,3,4,19,12,6,5,5,0.012997253590572277,10544.690000000002
22,logarithmic,125,40,4,4,19,12,6,5,5,0.016478807960497343,10721.180000000004
23,logarithmic,125,40,5,4,19,12,6,5,5,0.011465838032683756,10390.140000000003
24,logarithmic,125,40,1,4,19,14,1,93,92,0.006952626112387731,16431.939999999995
25,logarithmic,125,40,2,4,19,14,1,95,94,0.006046443732337824,15063.969999999992
26,logarithmic,125,40,3,4,19,14,1,95,94,0.005895265363469468,15117.929999999993
27,logarithmic,125,40,4,4,19,14,1,95,94,0.005036711665456524,13850.789999999997
28,logarithmic,125,40,5,4,19,14,1,95,94,0.0049069110186147225,13660.799999999994
29,logarithmic,125,40,1,4,19,14,2,87,87,0.007432814939784858,16374.494999999975
30,logarithmic,125,40,2,4,19,14,2,89,89,0.006092553320727645,14563.824999999992
31,logarithmic,125,40,3,4,19,14,2,89,89,0.006381625338649741,15234.98499999999
32,logarithmic,125,40,4,4,19,14,2,89,89,0.005578016564446011,14126.419999999996
33,logarithmic,125,40,5,4,19,14,2,89,89,0.005414534571024022,13873.005000000001
34,logarithmic,125,40,1,4,19,14,3,66,66,0.0012808940189866491,9483.830000000007
35,logarithmic,125,40,2,4,19,14,3,67,67,0.00030328941834360676,8837.220000000001
36,logarithmic,125,40,3,4,19,14,3,68,68,0.0017685029964002634,9886.740000000007
37,logarithmic,125,40,4,4,19,14,3,68,68,0.0012436742510825946,9452.050000000001
38,logarithmic,125,40,5,4,19,14,3,70,70,0.005039467378043475,13021.639999999996
39,logarithmic,125,40,1,4,19,14,4,30,30,-0.004937056245314762,7653.94
40,logarithmic,125,40,2,4,19,14,4,30,30,-0.008368156602656978,6895.350000000008
41,logarithmic,125,40,3,4,19,14,4,30,30,-0.006647843821141813,7276.660000000006
42,logarithmic,125,40,4,4,19,14,4,31,31,0.0003936591967227788,9392.779999999999
43,logarithmic,125,40,5,4,19,14,4,32,32,0.0013032384894567546,9616.759999999997
44,logarithmic,125,40,1,4,19,14,5,16,16,-0.0052669575018437515,8502.36
45,logarithmic,125,40,2,4,19,14,5,16,16,-0.008306879514426645,8107.76
46,logarithmic,125,40,3,4,19,14,5,16,16,0.011405374850311371,11846.119999999999
47,logarithmic,125,40,4,4,19,14,5,16,16,0.011339638673318077,11831.599999999999
48,logarithmic,125,40,5,4,19,14,5,16,16,0.009900071722287594,11522.729999999996
49,logarithmic,125,40,1,4,19,14,6,7,7,-0.004546871339068876,9585.360000000002
50,logarithmic,125,40,2,4,19,14,6,7,7,-0.008686522400780019,9283.53
51,logarithmic,125,40,3,4,19,14,6,7,7,-0.007989941211850196,9319.849999999999
52,logarithmic,125,40,4,4,19,14,6,7,7,-0.009977059205546241,9175.25
53,logarithmic,125,40,5,4,19,14,6,7,7,-0.017210951803286984,8694.650000000001
54,logarithmic,125,40,1,4,22,2,1,0,0,,10000.0
55,logarithmic,125,40,2,4,22,2,1,0,0,,10000.0
56,logarithmic,125,40,3,4,22,2,1,0,0,,10000.0
