,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,simple,100,20,0,4,22,8,5,23,23,-0.016726512892408812,6135.070000000001
1,simple,100,20,0,4,22,8,6,8,8,-0.0016083854543258828,9802.93
2,simple,100,20,0,4,22,10,1,83,83,0.008529838060805841,17644.10000000001
3,simple,100,20,0,4,22,10,2,80,80,0.004518268558223099,12704.150000000003
4,simple,100,20,0,4,22,10,3,73,73,0.008227710221331156,16113.930000000002
5,simple,100,20,0,4,22,10,4,54,54,0.011387599825705981,16887.219999999998
6,simple,100,20,0,4,22,10,5,29,29,0.0045999189030916324,10572.520000000006
7,simple,100,20,0,4,22,10,6,14,14,0.012412660238867132,11652.990000000003
8,simple,100,20,0,4,22,12,1,76,76,0.0112446011974768,20275.790000000008
9,simple,100,20,0,4,22,12,2,73,73,0.007308087814700287,14862.619999999995
10,simple,100,20,0,4,22,12,3,70,70,0.007938756134924367,15202.980000000005
11,simple,100,20,0,4,22,12,4,60,60,0.00966364876403899,16703.500000000015
12,simple,100,20,0,4,22,12,5,36,36,0.005569782038868986,11708.270000000002
13,simple,100,20,0,4,22,12,6,19,19,0.012745137191974754,12347.42
14,simple,100,20,0,4,22,14,1,74,74,0.009890873354054534,18045.06
15,simple,100,20,0,4,22,14,2,72,72,0.006530648037660797,14034.939999999995
16,simple,100,20,0,4,22,14,3,66,66,0.006565536967056576,13724.270000000004
17,simple,100,20,0,4,22,14,4,55,55,0.008630743371362872,14554.520000000006
18,simple,100,20,0,4,22,14,5,35,35,0.022341527482507163,20666.149999999998
19,simple,100,20,0,4,22,14,6,23,23,0.028433612934410043,18166.819999999996
20,simple,100,20,0,4,25,2,1,128,127,0.008402555951913183,23254.590000000004
21,simple,100,20,0,4,25,2,2,99,98,0.005029924643479639,13550.429999999984
22,simple,100,20,0,4,25,2,3,55,55,0.01060698068988116,15196.789999999999
23,simple,100,20,0,4,25,2,4,15,15,0.00992617878019545,10293.689999999997
24,simple,100,20,0,4,25,2,5,3,3,0.04054707007737797,11207.39
25,simple,100,20,0,4,25,2,6,0,0,,10000.0
26,simple,100,20,0,4,25,4,1,108,107,0.007979898826294098,18406.02499999998
27,simple,100,20,0,4,25,4,2,103,102,0.008385445103727992,18773.12999999999
28,simple,100,20,0,4,25,4,3,81,80,0.007317371178079091,15175.539999999992
29,simple,100,20,0,4,25,4,4,24,23,0.004420426922845755,9693.289999999995
30,simple,100,20,0,4,25,4,5,8,8,-0.03748772511470044,6431.540000000001
31,simple,100,20,0,4,25,4,6,0,0,,10000.0
32,simple,100,20,0,4,25,6,1,97,96,0.0070846428785158524,16242.68999999999
33,simple,100,20,0,4,25,6,2,93,92,0.004752080351568674,12954.42999999999
34,simple,100,20,0,4,25,6,3,74,73,0.009065163518666207,16811.939999999988
35,simple,100,20,0,4,25,6,4,46,45,0.011360432350183669,15086.969999999998
36,simple,100,20,0,4,25,6,5,15,15,0.02562690440800828,14373.910000000009
37,simple,100,20,0,4,25,6,6,3,3,-0.10783378572739633,6559.530000000002
38,simple,100,20,0,4,25,8,1,86,85,0.006820220822272994,14855.495000000004
39,simple,100,20,0,4,25,8,2,84,83,0.003993771682274311,11702.649999999994
40,simple,100,20,0,4,25,8,3,74,73,0.0056019876811559,12702.480000000001
41,simple,100,20,0,4,25,8,4,51,50,0.0064401705329120455,11709.76
42,simple,100,20,0,4,25,8,5,31,31,-0.004395565934093876,7790.060000000005
43,simple,100,20,0,4,25,8,6,12,12,0.015620106791140176,11762.02
44,simple,100,20,0,4,25,10,1,78,78,0.00805676649658633,16251.969999999998
45,simple,100,20,0,4,25,10,2,76,76,0.005788893068390037,13470.919999999995
46,simple,100,20,0,4,25,10,3,73,73,0.008915493474360455,16659.62000000001
47,simple,100,20,0,4,25,10,4,59,59,0.012289635446691097,18731.109999999997
48,simple,100,20,0,4,25,10,5,36,35,0.004568743169853986,10583.73
49,simple,100,20,0,4,25,10,6,18,18,-0.0003589941213520006,9659.420000000002
50,simple,100,20,0,4,25,12,1,75,75,0.00938885472359511,17417.370000000006
51,simple,100,20,0,4,25,12,2,71,71,0.006538250007086603,13834.150000000001
52,simple,100,20,0,4,25,12,3,66,66,0.006850575564243237,13725.419999999998
53,simple,100,20,0,4,25,12,4,57,57,0.007083918140099648,13155.039999999992
54,simple,100,20,0,4,25,12,5,35,35,0.009637856533453634,13227.120000000006
55,simple,100,20,0,4,25,12,6,19,19,0.016708351943236523,12551.71
56,simple,100,20,0,4,25,14,1,70,70,0.009138184586670255,16337.250000000004
57,simple,100,20,0,4,25,14,2,68,68,0.00668819699795345,13715.91999999999
58,simple,100,20,0,4,25,14,3,65,65,0.006193267827802386,13148.56000000001
