,avgType,windowSlow,windowFast,steepness,fast,slow,sig,delay,numBuy,numSell,avgEarn,value
0,simple,125,10,0,10,25,10,1,77,77,0.006254439482616945,14459.720000000007
1,simple,125,10,0,10,25,10,2,76,76,0.007133439467698092,15020.919999999991
2,simple,125,10,0,10,25,10,3,73,73,0.008905938776110315,16988.34
3,simple,125,10,0,10,25,10,4,67,66,0.009987300765628152,16020.320000000012
4,simple,125,10,0,10,25,10,5,56,55,0.007018888062581765,12584.539999999986
5,simple,125,10,0,10,25,10,6,44,44,0.009484980106209101,13709.239999999989
6,simple,125,10,0,10,25,12,1,73,73,0.00649768759616322,14287.600000000006
7,simple,125,10,0,10,25,12,2,72,72,0.007277990673181535,14897.839999999998
8,simple,125,10,0,10,25,12,3,71,71,0.009114177689524255,17058.820000000003
9,simple,125,10,0,10,25,12,4,66,66,0.00972777898909258,16812.170000000006
10,simple,125,10,0,10,25,12,5,59,58,0.012299463896018681,17305.859999999986
11,simple,125,10,0,10,25,12,6,50,49,0.01283582517412294,16227.849999999997
12,simple,125,10,0,10,25,14,1,72,72,0.006507908565598567,14054.779999999986
13,simple,125,10,0,10,25,14,2,71,71,0.00921428019737485,17067.07999999999
14,simple,125,10,0,10,25,14,3,70,70,0.00932451505465232,17182.389999999996
15,simple,125,10,0,10,25,14,4,68,68,0.011969093794488156,20408.129999999986
16,simple,125,10,0,10,25,14,5,61,60,0.013211082446664957,19144.229999999992
17,simple,125,10,0,10,25,14,6,50,49,0.009019169579642362,13633.349999999997
18,simple,125,20,0,2,7,2,1,296,295,0.004268689041392725,29424.430000000008
19,simple,125,20,0,2,7,2,2,131,130,0.009246474324299153,28604.549999999992
20,simple,125,20,0,2,7,2,3,39,39,0.018867207033974206,19777.499999999996
21,simple,125,20,0,2,7,2,4,6,6,0.05082054479759032,13284.679999999998
22,simple,125,20,0,2,7,2,5,2,2,0.3322118000554931,17135.42
23,simple,125,20,0,2,7,2,6,0,0,,10000.0
24,simple,125,20,0,2,7,4,1,230,229,0.004926909804404555,25714.80000000004
25,simple,125,20,0,2,7,4,2,165,164,0.00512973569358244,19221.0645
26,simple,125,20,0,2,7,4,3,50,50,0.008145870961541905,13904.379999999996
27,simple,125,20,0,2,7,4,4,9,9,0.05997143652477718,16388.390000000007
28,simple,125,20,0,2,7,4,5,2,2,0.08305861324427637,11709.359999999999
29,simple,125,20,0,2,7,4,6,1,1,0.12558447287163652,11252.68
30,simple,125,20,0,2,7,6,1,186,185,0.006351809616893047,26710.759999999995
31,simple,125,20,0,2,7,6,2,149,148,0.0065199755813615794,21980.058800000013
32,simple,125,20,0,2,7,6,3,74,73,0.006206079199645806,13664.89
33,simple,125,20,0,2,7,6,4,14,14,0.01088669435551961,11035.680000000004
34,simple,125,20,0,2,7,6,5,4,4,0.08814767907771137,13335.810000000001
35,simple,125,20,0,2,7,6,6,1,1,0.1270759717314487,11265.88
36,simple,125,20,0,2,7,8,1,148,147,0.005593002565608758,18920.550000000014
37,simple,125,20,0,2,7,8,2,115,114,0.004660768412408389,14531.284999999982
38,simple,125,20,0,2,7,8,3,71,70,0.006257409323121559,13380.269999999997
39,simple,125,20,0,2,7,8,4,26,26,-0.0018688316191649201,8964.659999999994
40,simple,125,20,0,2,7,8,5,7,7,0.02665791411516098,11684.240000000002
41,simple,125,20,0,2,7,8,6,0,0,,10000.0
42,simple,125,20,0,2,7,10,1,129,128,0.00695414481513106,20096.06999999998
43,simple,125,20,0,2,7,10,2,105,104,0.007466204481652026,18304.175000000007
44,simple,125,20,0,2,7,10,3,64,63,0.007707388960495204,13951.540000000006
45,simple,125,20,0,2,7,10,4,26,26,0.010952706908506376,12416.44999999999
46,simple,125,20,0,2,7,10,5,6,6,0.09879728241247276,17095.42
47,simple,125,20,0,2,7,10,6,1,1,0.28476098034457653,12839.87
48,simple,125,20,0,2,7,12,1,118,118,0.008648305939768924,24834.829999999994
49,simple,125,20,0,2,7,12,2,92,92,0.007880859215551818,18497.869999999984
50,simple,125,20,0,2,7,12,3,59,59,0.00990025035110959,16978.450000000008
51,simple,125,20,0,2,7,12,4,31,30,0.0166815991940336,14964.909999999998
52,simple,125,20,0,2,7,12,5,7,7,0.046852701219986956,13411.120000000003
53,simple,125,20,0,2,7,12,6,2,2,0.04490150225469332,10887.479999999998
54,simple,125,20,0,2,7,14,1,108,108,0.00741727883233002,19341.400000000005
55,simple,125,20,0,2,7,14,2,89,89,0.009790665906564773,20743.359999999997
56,simple,125,20,0,2,7,14,3,57,57,0.014961463400290604,21079.109999999997
57,simple,125,20,0,2,7,14,4,27,27,0.025272974094548498,19102.259999999995
58,simple,125,20,0,2,7,14,5,9,8,0.03478908027669653,11962.529999999995
59,simple,125,20,0,2,7,14,6,3,3,0.08025032608777864,11777.16
60,simple,125,20,0,2,10,2,1,231,230,0.005224141843919114,26919.14
61,simple,125,20,0,2,10,2,2,137,136,0.004522839645441292,15569.526099999966
62,simple,125,20,0,2,10,2,3,45,44,0.01921726476286454,20517.59999999999
63,simple,125,20,0,2,10,2,4,13,13,-0.009769096333692391,8612.630000000005
64,simple,125,20,0,2,10,2,5,1,1,-0.18211432560304044,8192.04
65,simple,125,20,0,2,10,2,6,0,0,,10000.0
66,simple,125,20,0,2,10,4,1,188,187,0.006569664876062566,28345.300000000014
67,simple,125,20,0,2,10,4,2,143,142,0.008198696625367772,27394.20999999999
68,simple,125,20,0,2,10,4,3,57,57,0.003601583510068294,11059.779999999999
69,simple,125,20,0,2,10,4,4,14,14,-0.017290587454386618,7538.939999999995
70,simple,125,20,0,2,10,4,5,1,1,0.29484989016353425,12947.519999999999
71,simple,125,20,0,2,10,4,6,0,0,,10000.0
72,simple,125,20,0,2,10,6,1,152,151,0.00504570141121659,18090.500000000004
73,simple,125,20,0,2,10,6,2,129,128,0.006287500090244737,19229.57999999998
74,simple,125,20,0,2,10,6,3,74,73,0.0017874955634114063,9855.929999999997
75,simple,125,20,0,2,10,6,4,24,24,0.017841386009295492,14298.579999999996
76,simple,125,20,0,2,10,6,5,6,6,0.10535250600956762,17593.85
77,simple,125,20,0,2,10,6,6,2,2,0.3933155498736495,18922.259999999995
78,simple,125,20,0,2,10,8,1,131,130,0.0045101613153789265,14889.550000000005
79,simple,125,20,0,2,10,8,2,113,112,0.007229562004569832,19502.269999999986
80,simple,125,20,0,2,10,8,3,65,64,0.007091690027107957,13878.029999999992
81,simple,125,20,0,2,10,8,4,34,33,0.012847586623558145,13849.590000000006
82,simple,125,20,0,2,10,8,5,9,8,0.019542637562909478,10870.670000000002
83,simple,125,20,0,2,10,8,6,4,3,-0.017176451458940555,9049.549999999997
84,simple,125,20,0,2,10,10,1,115,114,0.006395447361640052,16684.554999999986
85,simple,125,20,0,2,10,10,2,98,97,0.00785783807716266,17872.80999999999
86,simple,125,20,0,2,10,10,3,63,62,0.009513576138203758,15893.74999999999
87,simple,125,20,0,2,10,10,4,29,28,0.007056004573603837,11015.269999999995
88,simple,125,20,0,2,10,10,5,12,12,-0.004176477301458552,8828.860000000002
89,simple,125,20,0,2,10,10,6,2,2,0.3059244518879156,16696.9
90,simple,125,20,0,2,10,12,1,102,102,0.008136684548728455,19967.510000000017
91,simple,125,20,0,2,10,12,2,86,86,0.011153430127350811,23648.785
92,simple,125,20,0,2,10,12,3,56,56,0.017834221245245065,25054.989999999983
93,simple,125,20,0,2,10,12,4,24,24,0.009293165048641958,12141.169999999991
94,simple,125,20,0,2,10,12,5,11,11,0.005411893357229753,10533.190000000004
95,simple,125,20,0,2,10,12,6,2,2,0.07739558852850367,11574.3
96,simple,125,20,0,2,10,14,1,94,94,0.006977554582363541,16195.529999999988
97,simple,125,20,0,2,10,14,2,83,83,0.012299701065793499,25392.27499999997
98,simple,125,20,0,2,10,14,3,59,59,0.012301454918124318,18948.45999999998
99,simple,125,20,0,2,10,14,4,26,26,0.008226784354544577,11870.299999999994
100,simple,125,20,0,2,10,14,5,9,9,0.013436929934192071,11032.019999999995
101,simple,125,20,0,2,10,14,6,1,1,0.030408464801487036,10299.86
102,simple,125,20,0,2,13,2,1,193,192,0.005154521086442602,22360.49999999996
103,simple,125,20,0,2,13,2,2,125,124,0.006303844007797778,18056.95
