,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
23,logarithmic,150,10,4,1.8,51,0.2205736894164194,-0.07984571304396793,6.285714285714286,19258.14000000001,logarithmic-150-10-4-1.8
24,logarithmic,150,10,5,1.8,49,0.2099406528189911,-0.0802234529520358,6.0,18795.88000000001,logarithmic-150-10-5-1.8
25,logarithmic,150,20,1,1.0,81,0.4114737883283877,-0.15268696999744896,5.230769230769231,23817.41000000001,logarithmic-150-20-1-1.0
26,logarithmic,150,20,2,1.0,83,0.4228486646884273,-0.1615459747671105,4.533333333333333,22138.440000000017,logarithmic-150-20-2-1.0
27,logarithmic,150,20,3,1.0,78,0.40059347181008903,-0.11614605539421914,5.0,24207.919999999995,logarithmic-150-20-3-1.0
28,logarithmic,150,20,4,1.0,77,0.39688427299703266,-0.116599039955652,4.923076923076923,22890.799999999996,logarithmic-150-20-4-1.0
29,logarithmic,150,20,5,1.0,75,0.3926805143422354,-0.1159448136026247,4.769230769230769,22576.57,logarithmic-150-20-5-1.0
30,logarithmic,150,20,1,1.2,82,0.4159248269040554,-0.15296000462532103,5.3076923076923075,24482.519999999997,logarithmic-150-20-1-1.2
31,logarithmic,150,20,2,1.2,84,0.43224530168150344,-0.17815836745444347,5.461538461538462,23449.360000000008,logarithmic-150-20-2-1.2
32,logarithmic,150,20,3,1.2,78,0.4055390702274975,-0.11609571821254788,6.090909090909091,26414.129999999997,logarithmic-150-20-3-1.2
33,logarithmic,150,20,4,1.2,77,0.40182987141444115,-0.11609287957206198,6.0,24999.329999999976,logarithmic-150-20-4-1.2
34,logarithmic,150,20,5,1.2,75,0.39787339268051436,-0.11607400389811794,5.818181818181818,24519.900000000005,logarithmic-150-20-5-1.2
35,logarithmic,150,20,1,1.4,84,0.42556874381800197,-0.13984529265192294,5.461538461538462,26634.22,logarithmic-150-20-1-1.4
36,logarithmic,150,20,2,1.4,86,0.4421364985163205,-0.13984529265192294,5.615384615384615,26291.67000000001,logarithmic-150-20-2-1.4
37,logarithmic,150,20,3,1.4,79,0.4102373887240356,-0.11609571821254788,6.181818181818182,27707.080000000005,logarithmic-150-20-3-1.4
38,logarithmic,150,20,4,1.4,78,0.4065281899109792,-0.11609287957206198,6.090909090909091,26227.35999999998,logarithmic-150-20-4-1.4
39,logarithmic,150,20,5,1.4,76,0.4025717111770524,-0.11607400389811794,5.909090909090909,25727.09000000001,logarithmic-150-20-5-1.4
0,logarithmic,150,20,1,1.6,85,0.4268051434223541,-0.13984529265192294,5.071428571428571,26384.31,logarithmic-150-20-1-1.6
1,logarithmic,150,20,2,1.6,87,0.4433728981206726,-0.13984529265192294,5.214285714285714,26045.620000000014,logarithmic-150-20-2-1.6
2,logarithmic,150,20,3,1.6,81,0.4146884272997033,-0.12395402855638685,5.75,27781.249999999993,logarithmic-150-20-3-1.6
3,logarithmic,150,20,4,1.6,80,0.41097922848664686,-0.12411054827969704,5.666666666666667,26278.659999999974,logarithmic-150-20-4-1.6
4,logarithmic,150,20,5,1.6,78,0.40702274975272007,-0.12410171084779159,5.5,25771.960000000006,logarithmic-150-20-5-1.6
5,logarithmic,150,20,1,1.8,85,0.42853610286844707,-0.13984529265192294,5.538461538461538,27207.28,logarithmic-150-20-1-1.8
6,logarithmic,150,20,2,1.8,87,0.44510385756676557,-0.13984529265192294,5.6923076923076925,26804.83,logarithmic-150-20-2-1.8
7,logarithmic,150,20,3,1.8,81,0.41641938674579626,-0.09708633353685109,6.363636363636363,28631.359999999986,logarithmic-150-20-3-1.8
8,logarithmic,150,20,4,1.8,80,0.41271018793273984,-0.09684084287641674,6.2727272727272725,27098.229999999978,logarithmic-150-20-4-1.8
9,logarithmic,150,20,5,1.8,78,0.40875370919881304,-0.09683158418401938,6.090909090909091,26568.90999999998,logarithmic-150-20-5-1.8
10,logarithmic,150,30,1,1.0,81,0.39985163204747776,-0.21403194930910202,3.5,19383.500000000004,logarithmic-150-30-1-1.0
11,logarithmic,150,30,2,1.0,79,0.3954005934718101,-0.18975048819700868,3.6470588235294117,19596.300000000007,logarithmic-150-30-2-1.0
