,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,simple,50,10,0,1.0,65,0.30712166172106825,-0.1858219576558231,4.0,15624.560000000014,simple-50-10-0-1.0
1,simple,50,10,0,1.2,66,0.3219584569732938,-0.12565128550519686,4.5,18501.490000000013,simple-50-10-0-1.2
2,simple,50,10,0,1.4,67,0.33283877349159247,-0.13298807691798062,4.583333333333333,20417.360000000004,simple-50-10-0-1.4
3,simple,50,10,0,1.6,68,0.33926805143422356,-0.12267381242387335,5.8,22339.440000000002,simple-50-10-0-1.6
4,simple,50,10,0,1.8,69,0.34297725024727993,-0.12254397757908163,5.9,23628.429999999982,simple-50-10-0-1.8
5,simple,50,20,0,1.0,68,0.3474282888229476,-0.11075476972903406,4.666666666666667,21657.190000000013,simple-50-20-0-1.0
6,simple,50,20,0,1.2,68,0.3496538081107814,-0.1180995367586642,4.666666666666667,20883.66,simple-50-20-0-1.2
7,simple,50,20,0,1.4,70,0.35583580613254207,-0.11812844739873177,4.833333333333333,21831.800000000014,simple-50-20-0-1.4
8,simple,50,20,0,1.6,72,0.36572700296735905,-0.11796900200043513,5.0,23835.68,simple-50-20-0-1.6
9,simple,50,20,0,1.8,72,0.36795252225519287,-0.11796900200043513,5.0,23560.8,simple-50-20-0-1.8
10,simple,50,30,0,1.0,73,0.39020771513353114,-0.26432403728186643,4.214285714285714,17599.09,simple-50-30-0-1.0
11,simple,50,30,0,1.2,73,0.39589515331355096,-0.3188543433640576,4.214285714285714,16299.920000000011,simple-50-30-0-1.2
12,simple,50,30,0,1.4,74,0.40380811078140455,-0.3101104496135511,4.285714285714286,17031.070000000007,simple-50-30-0-1.4
13,simple,50,30,0,1.6,74,0.404055390702275,-0.2951112584881531,4.285714285714286,17427.690000000006,simple-50-30-0-1.6
14,simple,50,30,0,1.8,74,0.4043026706231454,-0.3856842877919494,4.285714285714286,15181.270000000002,simple-50-30-0-1.8
15,simple,50,40,0,1.0,74,0.3630069238377844,-0.2407868470780164,3.625,15760.749999999995,simple-50-40-0-1.0
16,simple,50,40,0,1.2,76,0.367457962413452,-0.32486545436345987,3.75,14119.759999999997,simple-50-40-0-1.2
17,simple,50,40,0,1.4,77,0.37734915924826906,-0.344960724056122,3.5294117647058822,12496.380000000001,simple-50-40-0-1.4
18,simple,50,40,0,1.6,78,0.38031651829871416,-0.30418954537216913,3.588235294117647,13802.769999999991,simple-50-40-0-1.6
19,simple,50,40,0,1.8,79,0.3818001978239367,-0.30418954537216913,3.388888888888889,15129.209999999985,simple-50-40-0-1.8
20,simple,75,10,0,1.0,67,0.3365479723046489,-0.0871157950724853,4.583333333333333,21093.949999999983,simple-75-10-0-1.0
21,simple,75,10,0,1.2,68,0.339515331355094,-0.10910490851213094,4.666666666666667,20581.110000000004,simple-75-10-0-1.2
22,simple,75,10,0,1.4,70,0.3469337289812067,-0.12700252341008314,4.384615384615385,19825.529999999995,simple-75-10-0-1.4
23,simple,75,10,0,1.6,70,0.35311572700296734,-0.12219990388830818,4.833333333333333,19987.29000000001,simple-75-10-0-1.6
24,simple,75,10,0,1.8,72,0.36275964391691395,-0.1235851634388607,6.2,23671.570000000007,simple-75-10-0-1.8
25,simple,75,20,0,1.0,69,0.3479228486646884,-0.1311628396796915,5.9,20601.479999999978,simple-75-20-0-1.0
26,simple,75,20,0,1.2,71,0.3536102868447082,-0.1467489189858167,5.454545454545454,20006.19999999999,simple-75-20-0-1.2
27,simple,75,20,0,1.4,74,0.3733926805143422,-0.19225846782238906,5.7272727272727275,22502.219999999994,simple-75-20-0-1.4
28,simple,75,20,0,1.6,76,0.38130563798219586,-0.26231567735371997,5.909090909090909,21071.929999999997,simple-75-20-0-1.6
29,simple,75,20,0,1.8,76,0.3815529179030663,-0.2462763733966959,5.909090909090909,21508.629999999997,simple-75-20-0-1.8
