,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
32,logarithmic,175,30,3,1.0,89,0.5037091988130564,-0.1934241425064892,3.0454545454545454,30809.269600000003,logarithmic-175-30-3-1.0
12,logarithmic,50,20,3,1.6,73,0.3696834817012858,-0.1968950243685006,3.5625,30746.240000000013,logarithmic-50-20-3-1.6
111,logarithmic,75,20,2,1.6,77,0.3926805143422354,-0.2118160340388994,3.5294117647058822,30706.31,logarithmic-75-20-2-1.6
23,simple,75,10,0,1.6,76,0.3941641938674579,-0.1776437396633912,3.4705882352941178,30706.17,simple-75-10-0-1.6
9,simple,50,20,0,1.8,83,0.3963897131552918,-0.2332064373323811,2.952380952380953,30589.32000000002,simple-50-20-0-1.8
87,logarithmic,100,20,3,1.6,82,0.431998021760633,-0.2009774491682066,3.1,30561.18,logarithmic-100-20-3-1.6
120,logarithmic,50,20,1,1.0,73,0.3474282888229476,-0.1531146322244431,3.5625,30508.39000000002,logarithmic-50-20-1-1.0
5,logarithmic,50,20,1,1.4,72,0.3570722057368942,-0.1699344625630665,3.235294117647059,30432.11000000001,logarithmic-50-20-1-1.4
46,simple,100,20,0,1.2,90,0.4564787339268051,-0.2204489521059618,2.9130434782608696,30395.73000000002,simple-100-20-0-1.2
29,logarithmic,150,20,5,1.0,81,0.4431256181998022,-0.1809563732746459,3.05,30325.55,logarithmic-150-20-5-1.0
6,logarithmic,50,20,2,1.4,71,0.357566765578635,-0.1632554814108673,3.4375,30313.42,logarithmic-50-20-2-1.4
85,simple,150,20,0,1.0,89,0.4718100890207715,-0.2166758617627163,2.869565217391304,30251.920400000003,simple-150-20-0-1.0
92,logarithmic,100,20,3,1.8,82,0.4332344213649852,-0.2124850277264323,3.1,30115.36999999999,logarithmic-100-20-3-1.8
18,logarithmic,50,20,4,1.8,71,0.3644906033630069,-0.1964655378745357,3.733333333333333,30110.150000000023,logarithmic-50-20-4-1.8
17,logarithmic,50,20,3,1.8,73,0.3714144411473788,-0.2029616579735877,3.5625,30089.870000000014,logarithmic-50-20-3-1.8
1,logarithmic,50,20,2,1.2,71,0.3513847675568743,-0.1531687709985732,3.4375,30071.540000000005,logarithmic-50-20-2-1.2
108,logarithmic,75,20,4,1.4,75,0.3607814045499505,-0.1703126561511802,3.411764705882353,30039.84000000002,logarithmic-75-20-4-1.4
91,logarithmic,100,20,2,1.8,84,0.4329871414441147,-0.2124850277264323,2.8181818181818183,30037.48,logarithmic-100-20-2-1.8
19,logarithmic,125,20,5,1.4,80,0.4208704253214639,-0.1778822897658912,3.0,30025.490000000005,logarithmic-125-20-5-1.4
108,simple,175,20,0,1.6,95,0.4943125618199802,-0.3076741990041639,3.130434782608696,29943.81,simple-175-20-0-1.6
114,logarithmic,75,20,5,1.6,76,0.3689416419386745,-0.1698301397228503,3.2222222222222223,29941.97,logarithmic-75-20-5-1.6
88,simple,150,20,0,1.6,91,0.4809594460929772,-0.2692232133375807,2.9565217391304346,29919.890000000025,simple-150-20-0-1.6
109,simple,175,20,0,1.8,95,0.4945598417408506,-0.3100283284628718,3.130434782608696,29887.460000000006,simple-175-20-0-1.8
104,logarithmic,75,20,5,1.2,73,0.3553412462908011,-0.1529426268193778,3.294117647058824,29815.40990000002,logarithmic-75-20-5-1.2
49,simple,100,20,0,1.8,92,0.4678536102868447,-0.2670701302738432,3.0,29810.940000000028,simple-100-20-0-1.8
100,logarithmic,75,20,1,1.2,82,0.3961424332344214,-0.2552622805341962,2.727272727272727,29803.970000000016,logarithmic-75-20-1-1.2
87,simple,150,20,0,1.4,90,0.478486646884273,-0.237993967930098,2.9130434782608696,29751.93000000002,simple-150-20-0-1.4
31,logarithmic,175,30,2,1.0,90,0.5054401582591493,-0.2095125228526508,2.9130434782608696,29645.370000000028,logarithmic-175-30-2-1.0
13,logarithmic,125,20,4,1.2,80,0.4305143422354104,-0.1778822897658912,3.0,29563.60000000001,logarithmic-125-20-4-1.2
86,simple,150,20,0,1.2,89,0.4727992087042532,-0.2166860899858202,2.869565217391304,29555.70000000002,simple-150-20-0-1.2
109,logarithmic,75,20,5,1.4,74,0.3642433234421365,-0.1772484128657265,3.3529411764705883,29553.69,logarithmic-75-20-5-1.4
65,simple,125,20,0,1.0,86,0.4611770524233432,-0.2275653145410792,2.739130434782609,29425.71000000002,simple-125-20-0-1.0
103,logarithmic,75,20,4,1.2,74,0.357566765578635,-0.1529426268193778,3.3529411764705883,29400.82260000001,logarithmic-75-20-4-1.2
43,simple,100,10,0,1.6,77,0.4295252225519287,-0.1777855414013196,3.5294117647058822,29354.18,simple-100-10-0-1.6
60,simple,125,10,0,1.0,75,0.4290306627101879,-0.1741966717905354,3.6875,29340.369999999995,simple-125-10-0-1.0
29,simple,75,20,0,1.8,90,0.4295252225519287,-0.2515216777770898,2.9130434782608696,29265.44000000001,simple-75-20-0-1.8
67,simple,125,20,0,1.4,88,0.4705736894164193,-0.1981148498539539,2.8260869565217392,29027.710000000017,simple-125-20-0-1.4
107,logarithmic,75,20,3,1.4,77,0.3882294757665677,-0.2554416124677612,3.2777777777777777,28970.09,logarithmic-75-20-3-1.4
18,logarithmic,125,20,4,1.4,81,0.4332344213649852,-0.1801878443283719,3.05,28955.15000000001,logarithmic-125-20-4-1.4
7,logarithmic,50,20,3,1.4,70,0.3620178041543027,-0.1698385072099712,3.375,28912.60000000001,logarithmic-50-20-3-1.4
50,simple,100,30,0,1.0,82,0.4369436201780415,-0.1996604912143957,3.555555555555556,28902.797200000005,simple-100-30-0-1.0
24,simple,75,10,0,1.8,76,0.3956478733926805,-0.1939487405854275,3.4705882352941178,28874.907200000016,simple-75-10-0-1.8
69,simple,125,20,0,1.8,89,0.4732937685459941,-0.2382990331111036,2.869565217391304,28871.730000000025,simple-125-20-0-1.8
28,simple,75,20,0,1.6,90,0.4290306627101879,-0.2614780460344311,2.9130434782608696,28863.660000000007,simple-75-20-0-1.6
42,simple,100,10,0,1.4,78,0.4245796241345203,-0.1669734900406599,3.588235294117647,28806.23,simple-100-10-0-1.4
104,simple,175,10,0,1.8,81,0.4554896142433234,-0.2690781302278991,3.5,28775.2,simple-175-10-0-1.8
23,logarithmic,125,20,4,1.6,81,0.4334817012858556,-0.186728031384726,3.05,28719.27999999999,logarithmic-125-20-4-1.6
24,logarithmic,125,20,5,1.6,80,0.4213649851632047,-0.186728031384726,3.0,28700.559999999998,logarithmic-125-20-5-1.6
89,simple,150,20,0,1.8,92,0.483184965380811,-0.2981310396092171,3.0,28691.99000000001,simple-150-20-0-1.8
2,logarithmic,175,30,3,1.4,90,0.5079129574678536,-0.2494171990086975,3.090909090909091,28643.48999999999,logarithmic-175-30-3-1.4
36,logarithmic,175,30,2,1.2,91,0.5091493570722058,-0.2383412376406533,2.9565217391304346,28636.13,logarithmic-175-30-2-1.2
0,logarithmic,50,20,1,1.2,72,0.3516320474777448,-0.1631794304793521,3.235294117647059,28616.73000000001,logarithmic-50-20-1-1.2
116,logarithmic,75,20,2,1.8,77,0.3986152324431256,-0.2678395664079103,3.5294117647058822,28556.610000000004,logarithmic-75-20-2-1.8
68,simple,125,20,0,1.6,89,0.4727992087042532,-0.2484887502526401,2.869565217391304,28502.21000000001,simple-125-20-0-1.6
83,logarithmic,100,20,4,1.4,78,0.4097428288822947,-0.1775093341481108,3.1052631578947367,28489.849999999977,logarithmic-100-20-4-1.4
100,simple,175,10,0,1.0,78,0.435459940652819,-0.2411322699880141,3.333333333333333,28470.90000000001,simple-175-10-0-1.0
25,logarithmic,175,10,1,1.2,75,0.4310089020771513,-0.177709705240143,3.1666666666666665,28470.63000000001,logarithmic-175-10-1-1.2
2,logarithmic,125,30,3,1.4,88,0.4948071216617211,-0.2179089363310031,3.0,28454.800000000032,logarithmic-125-30-3-1.4
106,logarithmic,75,20,2,1.4,77,0.3855093966369931,-0.2716785453538961,3.2777777777777777,28337.79000000001,logarithmic-75-20-2-1.4
40,logarithmic,50,30,1,1.8,76,0.4020771513353116,-0.2462176815598119,3.4705882352941178,28325.940000000017,logarithmic-50-30-1-1.8
25,simple,75,20,0,1.0,84,0.3998516320474777,-0.2500402113628375,2.8181818181818183,28305.369999999995,simple-75-20-0-1.0
37,logarithmic,175,30,3,1.2,90,0.5074183976261127,-0.259417444095076,3.090909090909091,28289.61000000001,logarithmic-175-30-3-1.2
96,logarithmic,75,20,2,1.0,73,0.3654797230464886,-0.2503061173999429,3.055555555555556,28282.12000000001,logarithmic-75-20-2-1.0
66,simple,125,20,0,1.2,87,0.4676063303659742,-0.2277933259367606,2.782608695652174,28242.800000000007,simple-125-20-0-1.2
3,logarithmic,50,20,4,1.2,69,0.3496538081107814,-0.2016451041808523,3.6,28158.96000000001,logarithmic-50-20-4-1.2
12,logarithmic,175,30,3,1.8,92,0.5126112759643917,-0.3001681134507947,3.1818181818181817,28000.850000000013,logarithmic-175-30-3-1.8
14,logarithmic,50,20,5,1.6,69,0.3486646884272997,-0.1662759639555385,3.6,27962.200000000004,logarithmic-50-20-5-1.6
29,logarithmic,125,20,5,1.8,80,0.4250741839762611,-0.1974669131238445,3.0,27940.22,logarithmic-125-20-5-1.8
7,logarithmic,175,30,3,1.6,90,0.5081602373887241,-0.2688056940774154,3.090909090909091,27938.15000000001,logarithmic-175-30-3-1.6
28,logarithmic,125,20,4,1.8,81,0.4379327398615232,-0.1982831792975967,3.05,27931.529999999988,logarithmic-125-20-4-1.8
22,simple,75,10,0,1.4,75,0.3909495548961424,-0.1956046016102829,3.411764705882353,27773.890000000007,simple-75-10-0-1.4
14,logarithmic,125,20,5,1.2,79,0.4181503461918892,-0.1813464584566062,2.95,27722.47,logarithmic-125-20-5-1.2
13,logarithmic,150,30,4,1.0,87,0.4893669634025717,-0.2045904960436883,2.9545454545454546,27706.000000000004,logarithmic-150-30-4-1.0
102,logarithmic,75,20,3,1.2,76,0.3800692383778437,-0.2444866874490946,3.0,27614.883100000014,logarithmic-75-20-3-1.2
84,logarithmic,100,20,5,1.4,79,0.4161721068249258,-0.17777066342731,2.95,27570.619999999995,logarithmic-100-20-5-1.4
28,logarithmic,150,30,4,1.6,90,0.5009891196834817,-0.2383311745624186,3.090909090909091,27559.39,logarithmic-150-30-4-1.6
7,logarithmic,125,30,3,1.6,89,0.4977744807121662,-0.2455454373701113,3.0454545454545454,27542.54,logarithmic-125-30-3-1.6
18,logarithmic,150,30,4,1.2,88,0.4915924826904055,-0.2049188037920677,3.0,27538.35,logarithmic-150-30-4-1.2
12,logarithmic,75,30,3,1.6,82,0.4406528189910979,-0.2515881136544142,3.1,27522.54000000001,logarithmic-75-30-3-1.6
11,logarithmic,150,30,2,1.0,87,0.4747774480712166,-0.1917252413422614,3.142857142857143,27503.926000000032,logarithmic-150-30-2-1.0
1,logarithmic,175,30,2,1.4,91,0.5096439169139466,-0.2691123822992983,2.9565217391304346,27501.21000000001,logarithmic-175-30-2-1.4
4,logarithmic,125,30,5,1.4,86,0.4861523244312561,-0.2170927640279613,2.909090909090909,27492.54000000001,logarithmic-125-30-5-1.4
35,logarithmic,175,10,1,1.6,77,0.4401582591493571,-0.1983744427831042,3.2777777777777777,27483.45000000001,logarithmic-175-10-1-1.6
3,logarithmic,125,30,4,1.4,86,0.4868941641938674,-0.2179089363310031,2.909090909090909,27466.72000000001,logarithmic-125-30-4-1.4
20,logarithmic,175,10,1,1.0,75,0.4295252225519287,-0.179174274349633,3.1666666666666665,27441.85000000001,logarithmic-175-10-1-1.0
6,simple,50,20,0,1.2,78,0.3783382789317507,-0.2048551640224898,2.9,27430.591200000035,simple-50-20-0-1.2
10,logarithmic,150,30,1,1.0,86,0.484915924826904,-0.2100416262758737,3.095238095238096,27401.59000000001,logarithmic-150-30-1-1.0
44,simple,100,10,0,1.8,77,0.4307616221562809,-0.1866475739035856,3.5294117647058822,27371.50000000001,simple-100-10-0-1.8
41,simple,100,10,0,1.2,77,0.4196340257171118,-0.1742201116033152,3.5294117647058822,27255.810000000023,simple-100-10-0-1.2
101,logarithmic,75,20,2,1.2,76,0.3775964391691395,-0.2422433137371472,3.0,27244.1046,logarithmic-75-20-2-1.2
11,logarithmic,175,30,2,1.8,92,0.5126112759643917,-0.3103032993867413,3.0,27206.01000000002,logarithmic-175-30-2-1.8
41,logarithmic,50,30,2,1.8,78,0.4062809099901088,-0.256543766663623,3.333333333333333,27069.47000000002,logarithmic-50-30-2-1.8
8,logarithmic,125,20,4,1.0,80,0.4255687438180019,-0.1670403464752372,2.8095238095238093,27067.680000000004,logarithmic-125-20-4-1.0
39,logarithmic,150,40,5,1.0,81,0.4465875370919881,-0.191525827408893,3.5,27048.06160000001,logarithmic-150-40-5-1.0
9,logarithmic,125,20,5,1.0,79,0.412215628090999,-0.1670403464752372,2.761904761904762,26999.25000000001,logarithmic-125-20-5-1.0
30,logarithmic,175,10,1,1.4,76,0.433728981206726,-0.1865793261395657,3.2222222222222223,26972.30000000001,logarithmic-175-10-1-1.4
