,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
0,simple,50,10,0,1.0,69,0.31849653808110784,-0.1978409665325918,3.3125,20435.87999999999,simple-50-10-0-1.0
1,simple,50,10,0,1.2,69,0.3269040553907023,-0.1868188154584883,3.6,24541.035400000008,simple-50-10-0-1.2
2,simple,50,10,0,1.4,70,0.3301186943620178,-0.201003805710881,3.375,23809.43000000001,simple-50-10-0-1.4
3,simple,50,10,0,1.6,72,0.34000989119683483,-0.16909017220581463,3.235294117647059,26905.689999999984,simple-50-10-0-1.6
4,simple,50,10,0,1.8,72,0.34520276953511375,-0.20620901505722639,3.5,26528.120000000003,simple-50-10-0-1.8
5,simple,50,20,0,1.0,74,0.3664688427299703,-0.2045451648267596,2.8947368421052633,23677.06000000001,simple-50-20-0-1.0
6,simple,50,20,0,1.2,78,0.37833827893175076,-0.20485516402248985,2.9,27430.591200000035,simple-50-20-0-1.2
7,simple,50,20,0,1.4,80,0.3857566765578635,-0.2046922692405728,2.8095238095238093,26366.550000000014,simple-50-20-0-1.4
8,simple,50,20,0,1.6,81,0.38847675568743817,-0.20439837999761082,2.857142857142857,26797.730000000007,simple-50-20-0-1.6
9,simple,50,20,0,1.8,83,0.3963897131552918,-0.2332064373323811,2.9523809523809526,30589.32000000002,simple-50-20-0-1.8
10,simple,50,30,0,1.0,73,0.3424826904055391,-0.21258065456524275,2.65,19317.180000000004,simple-50-30-0-1.0
11,simple,50,30,0,1.2,74,0.3518793273986152,-0.2309869236786854,2.7,19001.610000000022,simple-50-30-0-1.2
12,simple,50,30,0,1.4,76,0.3600395647873393,-0.22404767409391305,2.619047619047619,19692.27000000002,simple-50-30-0-1.4
13,simple,50,30,0,1.6,76,0.3602868447082097,-0.24403923699831562,2.619047619047619,19171.760000000006,simple-50-30-0-1.6
14,simple,50,30,0,1.8,77,0.36473788328387735,-0.2845290389217332,2.5,18092.570000000007,simple-50-30-0-1.8
15,simple,50,40,0,1.0,70,0.3659742828882295,-0.3460090521272032,2.5,17063.33080000001,simple-50-40-0-1.0
16,simple,50,40,0,1.2,71,0.3909495548961424,-0.38790344806184585,2.55,16849.24000000001,simple-50-40-0-1.2
17,simple,50,40,0,1.4,75,0.40380811078140455,-0.3846430973373583,2.409090909090909,18631.22,simple-50-40-0-1.4
18,simple,50,40,0,1.6,76,0.40603363006923837,-0.34623349183533797,2.4545454545454546,20594.509999999995,simple-50-40-0-1.6
19,simple,50,40,0,1.8,76,0.40999010880316517,-0.35630165486438536,2.4545454545454546,19616.470000000005,simple-50-40-0-1.8
20,simple,75,10,0,1.0,74,0.36770524233432245,-0.24392807278082487,3.111111111111111,25168.329999999994,simple-75-10-0-1.0
21,simple,75,10,0,1.2,74,0.3758654797230465,-0.24435740344242468,3.111111111111111,24278.010000000017,simple-75-10-0-1.2
22,simple,75,10,0,1.4,75,0.3909495548961424,-0.19560460161028298,3.411764705882353,27773.890000000007,simple-75-10-0-1.4
23,simple,75,10,0,1.6,76,0.39416419386745793,-0.17764373966339125,3.4705882352941178,30706.170000000002,simple-75-10-0-1.6
24,simple,75,10,0,1.8,76,0.39564787339268054,-0.19394874058542752,3.4705882352941178,28874.907200000016,simple-75-10-0-1.8
25,simple,75,20,0,1.0,84,0.39985163204747776,-0.25004021136283755,2.8181818181818183,28305.369999999995,simple-75-20-0-1.0
26,simple,75,20,0,1.2,88,0.4114737883283877,-0.2553994924432425,2.6666666666666665,26702.52,simple-75-20-0-1.2
27,simple,75,20,0,1.4,89,0.4230959446092977,-0.21248577709203312,2.869565217391304,31109.33000000001,simple-75-20-0-1.4
28,simple,75,20,0,1.6,90,0.4290306627101879,-0.26147804603443114,2.9130434782608696,28863.660000000007,simple-75-20-0-1.6
29,simple,75,20,0,1.8,90,0.42952522255192876,-0.25152167777708984,2.9130434782608696,29265.440000000006,simple-75-20-0-1.8
30,simple,75,30,0,1.0,78,0.402324431256182,-0.28623588432409414,3.3333333333333335,20783.440000000024,simple-75-30-0-1.0
31,simple,75,30,0,1.2,80,0.41295746785361026,-0.3093553531733571,3.0,20144.400000000012,simple-75-30-0-1.2
32,simple,75,30,0,1.4,82,0.4248269040553907,-0.3269178073756612,3.1,19812.560000000016,simple-75-30-0-1.4
33,simple,75,30,0,1.6,82,0.4250741839762611,-0.3292207772215345,3.1,19768.67000000002,simple-75-30-0-1.6
34,simple,75,30,0,1.8,83,0.4352126607319486,-0.390160800912522,3.15,18709.8,simple-75-30-0-1.8
35,simple,75,40,0,1.0,74,0.3909495548961424,-0.37068653214491176,3.3529411764705883,19270.600000000006,simple-75-40-0-1.0
36,simple,75,40,0,1.2,76,0.40182987141444115,-0.3663359859545281,3.0,19287.520800000017,simple-75-40-0-1.2
37,simple,75,40,0,1.4,78,0.4094955489614243,-0.4065347386435426,3.3333333333333335,19974.160000000014,simple-75-40-0-1.4
38,simple,75,40,0,1.6,78,0.4136993076162216,-0.3612251038246404,3.588235294117647,21960.61999999999,simple-75-40-0-1.6
39,simple,75,40,0,1.8,79,0.4206231454005935,-0.35952988493753607,3.6470588235294117,25430.850000000017,simple-75-40-0-1.8
40,simple,100,10,0,1.0,75,0.4092482690405539,-0.1540241031253516,3.411764705882353,26432.189200000008,simple-100-10-0-1.0
41,simple,100,10,0,1.2,77,0.4196340257171118,-0.17422011160331527,3.5294117647058822,27255.810000000023,simple-100-10-0-1.2
42,simple,100,10,0,1.4,78,0.4245796241345203,-0.16697349004065995,3.588235294117647,28806.229999999996,simple-100-10-0-1.4
43,simple,100,10,0,1.6,77,0.42952522255192876,-0.17778554140131966,3.5294117647058822,29354.18,simple-100-10-0-1.6
44,simple,100,10,0,1.8,77,0.4307616221562809,-0.18664757390358563,3.5294117647058822,27371.50000000001,simple-100-10-0-1.8
45,simple,100,20,0,1.0,89,0.44609297725024727,-0.22066239908701127,2.7083333333333335,26336.279999999995,simple-100-20-0-1.0
46,simple,100,20,0,1.2,90,0.45647873392680516,-0.2204489521059618,2.9130434782608696,30395.73000000002,simple-100-20-0-1.2
47,simple,100,20,0,1.4,92,0.46661721068249257,-0.1997235592827553,3.0,32548.760400000017,simple-100-20-0-1.4
48,simple,100,20,0,1.6,92,0.46760633036597427,-0.21812239594090588,3.0,31795.940000000006,simple-100-20-0-1.6
49,simple,100,20,0,1.8,92,0.4678536102868447,-0.26707013027384324,3.0,29810.940000000028,simple-100-20-0-1.8
50,simple,100,30,0,1.0,82,0.43694362017804156,-0.19966049121439577,3.5555555555555554,28902.797200000005,simple-100-30-0-1.0
51,simple,100,30,0,1.2,82,0.4413946587537092,-0.2665387785421881,3.5555555555555554,25177.070000000018,simple-100-30-0-1.2
52,simple,100,30,0,1.4,82,0.4483184965380811,-0.24577478492544166,3.5555555555555554,26057.95000000001,simple-100-30-0-1.4
53,simple,100,30,0,1.6,83,0.45079129574678534,-0.2760424980390748,3.611111111111111,26241.82,simple-100-30-0-1.6
54,simple,100,30,0,1.8,83,0.45178041543026703,-0.31709246936030683,3.611111111111111,24766.22,simple-100-30-0-1.8
55,simple,100,40,0,1.0,72,0.40603363006923837,-0.22625434787747345,3.235294117647059,24754.7072,simple-100-40-0-1.0
56,simple,100,40,0,1.2,75,0.4159248269040554,-0.25342812828208294,3.1666666666666665,24434.49840000001,simple-100-40-0-1.2
57,simple,100,40,0,1.4,75,0.4206231454005935,-0.31403549528970537,3.1666666666666665,22538.667600000004,simple-100-40-0-1.4
58,simple,100,40,0,1.6,75,0.4208704253214639,-0.37621543421383036,3.1666666666666665,20505.217600000007,simple-100-40-0-1.6
59,simple,100,40,0,1.8,76,0.42334322453016815,-0.403675981511939,3.2222222222222223,20527.178000000004,simple-100-40-0-1.8
60,simple,125,10,0,1.0,75,0.4290306627101879,-0.17419667179053547,3.6875,29340.369999999995,simple-125-10-0-1.0
61,simple,125,10,0,1.2,78,0.43570722057368944,-0.1812876656935807,3.588235294117647,32242.850000000017,simple-125-10-0-1.2
62,simple,125,10,0,1.4,78,0.43595450049455986,-0.17778313782939198,3.588235294117647,34354.02,simple-125-10-0-1.4
63,simple,125,10,0,1.6,78,0.437190900098912,-0.18667357167433407,3.588235294117647,32031.209999999995,simple-125-10-0-1.6
64,simple,125,10,0,1.8,78,0.4416419386745796,-0.1983620192034663,3.588235294117647,31113.390000000014,simple-125-10-0-1.8
65,simple,125,20,0,1.0,86,0.4611770524233432,-0.22756531454107926,2.739130434782609,29425.71000000002,simple-125-20-0-1.0
66,simple,125,20,0,1.2,87,0.46760633036597427,-0.22779332593676063,2.782608695652174,28242.800000000007,simple-125-20-0-1.2
67,simple,125,20,0,1.4,88,0.47057368941641936,-0.19811484985395392,2.8260869565217392,29027.710000000017,simple-125-20-0-1.4
68,simple,125,20,0,1.6,89,0.47279920870425324,-0.24848875025264014,2.869565217391304,28502.21000000001,simple-125-20-0-1.6
69,simple,125,20,0,1.8,89,0.4732937685459941,-0.2382990331111036,2.869565217391304,28871.730000000025,simple-125-20-0-1.8
70,simple,125,30,0,1.0,84,0.43991097922848665,-0.1980591923515095,3.2,24488.480000000014,simple-125-30-0-1.0
71,simple,125,30,0,1.2,84,0.44287833827893175,-0.22678796869462622,3.2,22977.790000000023,simple-125-30-0-1.2
72,simple,125,30,0,1.4,84,0.4433728981206726,-0.2579856588022856,3.2,22044.68000000002,simple-125-30-0-1.4
73,simple,125,30,0,1.6,85,0.45004945598417406,-0.29787075586605194,3.25,20943.670000000006,simple-125-30-0-1.6
74,simple,125,30,0,1.8,85,0.4505440158259149,-0.36365878600491824,3.25,18976.73999999999,simple-125-30-0-1.8
75,simple,125,40,0,1.0,82,0.43496538081107816,-0.24485831631937977,2.727272727272727,21618.890000000003,simple-125-40-0-1.0
76,simple,125,40,0,1.2,83,0.4381800197823937,-0.29439617335627183,2.772727272727273,21413.780000000013,simple-125-40-0-1.2
