,avgType,windowSlow,windowFast,steepness,stdev,numSell,exposure,drawdown,winLoss,value,zzz
23,logarithmic,150,30,4,1.4,65,0.2952522255192878,-0.12671280111946473,4.416666666666667,21571.44710000001,logarithmic-150-30-4-1.4
24,logarithmic,150,30,5,1.4,65,0.2940158259149357,-0.12654030405005923,4.416666666666667,21204.98350000002,logarithmic-150-30-5-1.4
25,logarithmic,150,30,1,1.6,70,0.3068743818001978,-0.13051346363163127,4.833333333333333,23389.75149999999,logarithmic-150-30-1-1.6
26,logarithmic,150,30,2,1.6,71,0.3078635014836795,-0.16540110445642314,3.7333333333333334,21342.940000000002,logarithmic-150-30-2-1.6
27,logarithmic,150,30,3,1.6,67,0.2984668644906034,-0.18324922114939818,3.7857142857142856,20614.666400000027,logarithmic-150-30-3-1.6
28,logarithmic,150,30,4,1.6,65,0.29549950544015824,-0.12644312826157106,4.416666666666667,22036.254300000008,logarithmic-150-30-4-1.6
29,logarithmic,150,30,5,1.6,65,0.2940158259149357,-0.12654030405005923,4.416666666666667,21204.98350000002,logarithmic-150-30-5-1.6
30,logarithmic,150,30,1,1.8,71,0.30811078140454995,-0.13604845960910508,4.461538461538462,23255.851500000008,logarithmic-150-30-1-1.8
31,logarithmic,150,30,2,1.8,72,0.31107814045499504,-0.12107233619100771,3.8,22541.924300000013,logarithmic-150-30-2-1.8
32,logarithmic,150,30,3,1.8,69,0.30514342235410485,-0.1212118617837458,3.9285714285714284,22616.331400000025,logarithmic-150-30-3-1.8
33,logarithmic,150,30,4,1.8,68,0.30390702274975273,-0.1212118617837458,4.230769230769231,22598.461400000026,logarithmic-150-30-4-1.8
34,logarithmic,150,30,5,1.8,67,0.3004451038575668,-0.13180361341300728,4.153846153846154,21319.257100000024,logarithmic-150-30-5-1.8
35,logarithmic,150,40,1,1.0,71,0.32072205736894166,-0.14350740283436553,4.071428571428571,19261.022,logarithmic-150-40-1-1.0
