,fast,slow,sig,delay,numSell,exposure,drawdown,winLoss,value,zzz
19,7,15,9,2,14,0.543933054,-0.08408547,3.666666667,12659.74,7-15-9-2
28,11,23,11,1,11,0.512552301,-0.08850666,1.75,12657.88,11-23-11-1
50,9,12,5,1,17,0.539748954,-0.08850666,3.25,12648.03,9-12-5-1
64,7,13,3,1,16,0.543933054,-0.08850666,7,12647.72,7-13-3-1
18,13,22,5,1,12,0.587866109,-0.08850666,2,12641.43,13-22-5-1
64,9,19,11,1,11,0.539748954,-0.08408547,4.5,12634.64,9-19-11-1
27,9,10,3,2,14,0.525104603,-0.08408547,3.666666667,12631.09,9-10-3-2
16,9,15,7,1,14,0.569037657,-0.08408547,6,12629.2,9-15-7-1
56,9,19,7,1,13,0.527196653,-0.08850666,5.5,12626.59,9-19-7-1
17,7,15,7,4,7,0.491631799,-0.061408224,inf,12619.265,7-15-7-4
16,11,14,5,3,10,0.650627615,-0.08584947,4,12614.16,11-14-5-3
24,7,15,11,3,12,0.556485356,-0.08584947,11,12609.59,7-15-11-3
75,9,14,7,2,14,0.571129707,-0.08584947,2.5,12602.08,9-14-7-2
10,11,21,11,3,9,0.589958159,-0.08584947,8,12598.25,11-21-11-3
6,5,6,5,1,26,0.472803347,-0.054635981,3.333333333,12596.91,5-6-5-1
52,9,19,5,1,14,0.546025105,-0.08850666,6,12596.91,9-19-5-1
20,13,22,5,3,11,0.635983264,-0.08850666,4.5,12591.71,13-22-5-3
50,5,10,7,1,18,0.548117155,-0.08850666,5,12591.5948,5-10-7-1
70,13,17,11,3,9,0.594142259,-0.058181101,inf,12584.53,13-17-11-3
66,13,17,9,3,10,0.615062762,-0.058181101,9,12576.07,13-17-9-3
26,5,8,5,1,21,0.493723849,-0.062840701,3.2,12572.31,5-8-5-1
67,13,17,9,4,7,0.587866109,-0.052318269,inf,12572.185,13-17-9-4
42,3,5,3,3,3,0.587866109,-0.050282143,inf,12572.01,3-5-3-3
65,9,19,11,2,11,0.556485356,-0.08584947,4.5,12561.66,9-19-11-2
74,7,8,9,1,16,0.518828452,-0.08850666,3,12560.9,7-8-9-1
10,11,14,3,1,16,0.550209205,-0.08850666,3,12554.46,11-14-3-1
32,13,14,3,1,16,0.571129707,-0.08408547,2.2,12551.92,13-14-3-1
13,9,15,5,2,14,0.556485356,-0.08408547,3.666666667,12551.46,9-15-5-2
73,7,13,7,2,14,0.569037657,-0.08408547,6,12537.08,7-13-7-2
31,11,23,11,4,8,0.539748954,-0.07666548,7,12532.07,11-23-11-4
28,9,17,3,1,15,0.548117155,-0.08850666,4,12527.82,9-17-3-1
10,13,20,11,1,10,0.550209205,-0.08850666,4,12527.71,13-20-11-1
46,9,17,11,3,11,0.541841004,-0.07666548,4.5,12525.81,9-17-11-3
33,13,22,11,4,9,0.621338912,-0.08850666,8,12522.605,13-22-11-4
33,13,14,3,2,13,0.466527197,-0.08584947,3.333333333,12521.24,13-14-3-2
62,7,8,3,1,23,0.468619247,-0.046626668,3.6,12513.76,7-8-3-1
42,9,10,11,1,14,0.548117155,-0.08408547,6,12511.9,9-10-11-1
18,5,6,11,1,15,0.531380753,-0.08850666,6.5,12507.2,5-6-11-1
54,5,10,9,1,15,0.516736402,-0.08850666,4,12498.81,5-10-9-1
12,11,23,3,1,12,0.546025105,-0.08850666,11,12497.05,11-23-3-1
14,5,6,9,1,16,0.508368201,-0.060661428,4.333333333,12490.2849,5-6-9-1
69,13,17,11,2,11,0.552301255,-0.058181104,2.666666667,12490,13-17-11-2
28,9,10,3,3,5,0.550209205,-0.06144616,inf,12488.59,9-10-3-3
72,11,12,5,1,15,0.543933054,-0.08850666,4,12484.45,11-12-5-1
66,11,19,11,1,11,0.562761506,-0.08850666,2.666666667,12483.05,11-19-11-1
24,7,10,3,1,19,0.518828452,-0.08850666,5.333333333,12478.94,7-10-3-1
46,7,12,3,3,7,0.445606695,-0.055218261,6,12477.64,7-12-3-3
43,9,17,9,4,8,0.453974895,-0.052195055,inf,12471.9,9-17-9-4
47,11,16,11,2,11,0.585774059,-0.07666548,4.5,12470.3,11-16-11-2
26,9,10,3,1,20,0.525104603,-0.08850666,4,12469.2351,9-10-3-1
32,11,16,3,3,9,0.518828452,-0.08584947,8,12464.19,11-16-3-3
55,13,27,3,2,8,0.435146444,-0.08850666,7,12462.08,13-27-3-2
4,13,20,7,3,10,0.663179916,-0.08850666,4,12453.64,13-20-7-3
15,13,22,3,2,11,0.550209205,-0.08850666,4.5,12452.27,13-22-3-2
51,9,12,5,2,15,0.537656904,-0.08408547,2,12448.72,9-12-5-2
19,13,22,5,2,11,0.612970711,-0.08850666,4.5,12448.2,13-22-5-2
46,11,16,11,1,12,0.575313808,-0.08584947,2,12444.95,11-16-11-1
65,13,17,9,2,11,0.592050209,-0.058181104,4.5,12443.19,13-17-9-2
19,9,15,7,4,8,0.428870293,-0.052056647,inf,12439.98,9-15-7-4
31,9,10,5,2,14,0.518828452,-0.08408547,6,12430.01,9-10-5-2
58,13,27,5,1,10,0.489539749,-0.08850666,2.333333333,12429.11,13-27-5-1
39,5,8,11,2,13,0.531380753,-0.08850666,5.5,12427.34,5-8-11-2
30,13,22,11,1,9,0.571129707,-0.08850666,8,12427.18,13-22-11-1
5,11,12,9,4,7,0.420502092,-0.053008878,6,12425.26,11-12-9-4
71,7,13,5,4,6,0.4958159,-0.052263948,5,12423.29,7-13-5-4
48,9,19,3,1,15,0.529288703,-0.08850666,4,12412.53,9-19-3-1
33,9,17,5,2,14,0.537656904,-0.08408547,3.666666667,12406.27,9-17-5-2
34,5,8,9,1,16,0.531380753,-0.08850666,7,12404.97,5-8-9-1
43,9,10,11,2,14,0.543933054,-0.08584947,3.666666667,12403.47,9-10-11-2
60,7,12,11,1,14,0.510460251,-0.08850666,3.666666667,12398.4,7-12-11-1
76,7,13,9,1,15,0.518828452,-0.08850666,2.75,12391.05,7-13-9-1
4,11,21,9,1,12,0.583682008,-0.08850666,2,12390.73,11-21-9-1
24,11,23,9,1,11,0.525104603,-0.08850666,1.75,12389.35,11-23-9-1
26,11,23,9,3,9,0.562761506,-0.08584947,8,12385.7,11-23-9-3
1,7,13,9,4,6,0.479079498,-0.052263126,inf,12385.69,7-13-9-4
21,7,15,9,4,7,0.485355649,-0.052175417,inf,12379.41,7-15-9-4
62,13,27,7,1,10,0.5041841,-0.08850666,2.333333333,12367.81,13-27-7-1
6,7,9,3,3,6,0.489539749,-0.052099368,5,12365.37,7-9-3-3
29,11,14,11,4,9,0.566945607,-0.058189913,3.5,12356.96,11-14-11-4
74,9,14,7,1,15,0.562761506,-0.08408547,4,12356.43,9-14-7-1
23,11,23,7,4,6,0.466527197,-0.052248994,inf,12355.67,11-23-7-4
28,13,22,9,3,9,0.608786611,-0.08850666,8,12354.165,13-22-9-3
14,7,9,7,3,8,0.40376569,-0.050534692,inf,12349.16,7-9-7-3
26,13,22,9,1,11,0.531380753,-0.08850666,2.666666667,12347.81,13-22-9-1
52,13,25,11,3,9,0.535564854,-0.08850666,8,12339.215,13-25-11-3
56,7,12,9,1,15,0.523012552,-0.08850666,2.75,12338.55,7-12-9-1
76,7,8,9,3,7,0.550209205,-0.08408547,6,12336.27,7-8-9-3
9,11,21,11,2,10,0.550209205,-0.08408547,4,12333.945,11-21-11-2
51,5,10,7,2,17,0.564853556,-0.08850666,3.25,12333.93,5-10-7-2
12,7,9,7,1,18,0.523012552,-0.08850666,3.5,12333.17,7-9-7-1
38,9,10,9,1,14,0.556485356,-0.08408547,6,12332.37,9-10-9-1
3,11,21,7,4,8,0.449790795,-0.052077114,7,12323.03,11-21-7-4
38,13,25,5,1,11,0.520920502,-0.08850666,1.75,12318.41,13-25-5-1
18,11,23,5,3,10,0.581589958,-0.08408547,9,12316.42,11-23-5-3
55,9,19,5,4,7,0.458158996,-0.052148542,inf,12315.8,9-19-5-4
30,5,8,7,1,19,0.5,-0.08850666,5.333333333,12304.655,5-8-7-1
22,13,22,7,1,11,0.575313808,-0.08850666,2.666666667,12303.48,13-22-7-1
55,9,12,7,2,14,0.554393305,-0.08408547,3.666666667,12302.04,9-12-7-2
24,13,22,7,3,9,0.625523013,-0.08850666,8,12301.28,13-22-7-3
31,13,22,11,2,9,0.581589958,-0.08850666,8,12300.245,13-22-11-2
0,7,8,11,1,15,0.514644351,-0.08850666,4,12296.83,7-8-11-1
25,7,15,11,4,7,0.418410042,-0.05210943,inf,12295.35,7-15-11-4
41,9,10,9,4,3,0.416317992,-0.050538331,inf,12294.87,9-10-9-4
59,9,19,7,4,7,0.449790795,-0.052216208,inf,12288.33,9-19-7-4
39,9,10,9,2,14,0.558577406,-0.08584947,3.666666667,12279.98,9-10-9-2
43,7,10,11,4,6,0.571129707,-0.052877039,5,12279.33,7-10-11-4
14,7,15,7,1,15,0.5,-0.08850666,2.75,12279.29,7-15-7-1
48,7,12,5,1,17,0.535564854,-0.08850666,3.25,12271.24,7-12-5-1
69,3,6,7,2,16,0.506276151,-0.058313529,7,12270.18,3-6-7-2
27,13,22,9,2,10,0.546025105,-0.08850666,4,12268.47,13-22-9-2
68,11,19,11,3,9,0.615062762,-0.08584947,8,12266.72,11-19-11-3
49,11,16,11,4,7,0.49790795,-0.052318269,6,12266.535,11-16-11-4
46,13,25,9,1,9,0.510460251,-0.08850666,8,12265.59,13-25-9-1
42,13,25,7,1,11,0.527196653,-0.08850666,2.666666667,12265.12,13-25-7-1
69,9,14,3,4,4,0.635983264,-0.061402723,inf,12264.55,9-14-3-4
6,13,20,9,1,11,0.562761506,-0.08850666,2.666666667,12260.62,13-20-9-1
47,13,14,9,4,6,0.466527197,-0.052209087,inf,12256.025,13-14-9-4
68,13,17,11,1,11,0.571129707,-0.08584947,2.666666667,12254.2,13-17-11-1
23,3,4,3,4,1,0.732217573,-0.06147474,inf,12246.04,3-4-3-4
66,13,27,9,1,9,0.512552301,-0.08850666,8,12241.09,13-27-9-1
35,5,8,9,2,14,0.525104603,-0.08850666,6,12240.46,5-8-9-2
